Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
Love Live! Superstar!!,,7.93,2621,726,69,TV,12,Finished Airing,"Jul 11, 2021 to Oct 17, 2021","Kadokawa,       Bandai Namco Arts",Funimation,Sunrise,Other,Slice of Life,"Idols (Female), Music, School",,23 min. per ep.,PG-13 - Teens 13 or older,"1,105",Summer 2021,Sundays at 19:00 (JST)
One Piece Film: Strong World Episode 0,,7.93,2300,728,86,OVA,1,Finished Airing,"Apr 16, 2010","None found, add some","None found, add some",Toei Animation,Manga,"Adventure, Fantasy",,Shounen,18 min.,PG-13 - Teens 13 or older,49,,
Mawaru Penguindrum,Penguindrum,7.93,808,727,301,TV,24,Finished Airing,"Jul 8, 2011 to Dec 23, 2011","Starchild Records,       Mainichi Broadcasting System",Sentai Filmworks,Brain's Base,Original,"Avant Garde, Drama, Mystery, Supernatural, Suspense",Psychological,,24 min. per ep.,R - 17+ (violence & profanity),"7,266",Summer 2011,Fridays at 02:10 (JST)
Phantom: Requiem for the Phantom,,7.93,705,730,336,TV,26,Finished Airing,"Apr 3, 2009 to Sep 25, 2009","Genco,       Media Factory",Funimation,Bee Train,Visual novel,"Action, Drama, Suspense",Organized Crime,,24 min. per ep.,R+ - Mild Nudity,"4,501",Spring 2009,Fridays at 02:15 (JST)
Osomatsu-san,Mr. Osomatsu,7.93,1373,729,173,TV,25,Finished Airing,"Oct 6, 2015 to Mar 29, 2016","TV Tokyo,       Dentsu,       Rakuonsha,       Avex Pictures,       Daiichi Shokai,       Fujio Production",VIZ Media,Pierrot,Original,Comedy,"Gag Humor, Parody",,23 min. per ep.,R - 17+ (violence & profanity),"3,552",Fall 2015,Tuesdays at 01:35 (JST)
Quanzhi Gaoshou 2,The King's Avatar 2,7.93,1841,731,119,ONA,12,Finished Airing,"Sep 25, 2020 to Dec 4, 2020","Tencent Penguin Pictures,       China Literature Limited,       Colored Pencil Animation Japan","None found, add some",Colored Pencil Animation,Web novel,Action,Video Game,,24 min. per ep.,PG-13 - Teens 13 or older,564,,
Usagi Drop Specials,Bunny Drop Specials,7.93,2596,732,71,Special,4,Finished Airing,"Oct 28, 2011 to Jan 27, 2012","None found, add some","NIS America, Inc.",Production I.G,Manga,Slice of Life,"Childcare, Iyashikei",Josei,5 min. per ep.,PG-13 - Teens 13 or older,37,,
Vampire Hunter D (2000),Vampire Hunter D: Bloodlust,7.93,1211,733,200,Movie,1,Finished Airing,"Aug 25, 2000","Movic,       Filmlink International,       animate",Discotek Media,Madhouse,Light novel,"Action, Drama, Fantasy, Horror, Romance, Sci-Fi",Vampire,,1 hr. 42 min.,R - 17+ (violence & profanity),"2,549",,
Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,7.93,158,734,992,TV,11,Finished Airing,"Apr 13, 2018 to Jun 22, 2018","Aniplex,       Dentsu,       Fuji TV,       Half H.P Studio,       Ichijinsha,       Kanetsu Investment,       Christmas Holly","None found, add some",A-1 Pictures,Web manga,"Comedy, Romance","Adult Cast, Otaku Culture, Workplace",,22 min. per ep.,PG-13 - Teens 13 or older,"11,787",Spring 2018,Fridays at 00:55 (JST)
xxxHOLiC Movie: Manatsu no Yoru no Yume,xxxHOLiC The Movie: A Midsummer Night's Dream,7.93,2682,735,67,Movie,1,Finished Airing,"Aug 20, 2005","Shochiku,       Kodansha,       Movic",Funimation,Production I.G,Manga,"Comedy, Drama, Mystery, Supernatural",Psychological,Seinen,1 hr.,PG-13 - Teens 13 or older,125,,
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Another World, Tomoyo Chapter",7.93,790,737,306,Special,1,Finished Airing,"Jul 16, 2008",Pony Canyon,Sentai Filmworks,Kyoto Animation,Visual novel,"Drama, Romance",School,,23 min.,PG-13 - Teens 13 or older,859,,
Yowamushi Pedal,,7.93,1043,736,234,TV,38,Finished Airing,"Oct 8, 2013 to Jul 1, 2014","TV Tokyo,       MediaNet,       TOHO animation,       Akita Shoten",Discotek Media,TMS Entertainment,Manga,Sports,Racing,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"2,288",Fall 2013,Unknown
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,Fate/kaleid liner Prisma Illya: Vow in the Snow,7.93,2129,738,97,Movie,1,Finished Airing,"Aug 26, 2017","Lantis,       AT-X,       KlockWorx,       Sony Music Communications,       Tokyo MX,       Glovision,       Kadokawa Media House,       Kadokawa,       Plusone",Sentai Filmworks,SILVER LINK.,Manga,"Action, Fantasy",,,1 hr. 29 min.,PG-13 - Teens 13 or older,389,,
Full Moon wo Sagashite,Searching for the Full Moon,7.93,1956,739,110,TV,52,Finished Airing,"Apr 6, 2002 to Mar 29, 2003",Nihon Ad Systems,VIZ Media,Studio Deen,Manga,"Comedy, Drama, Romance, Supernatural","Music, Showbiz",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,"1,834",Spring 2002,Saturdays at 07:30 (JST)
Hidamari Sketch x Honeycomb,,7.93,4497,740,24,TV,12,Finished Airing,"Oct 5, 2012 to Dec 21, 2012","Aniplex,       Lantis,       TBS,       Movic,       Houbunsha,       Grooove",Sentai Filmworks,Shaft,4-koma manga,Slice of Life,"CGDCT, Iyashikei, School, Visual Arts",,24 min. per ep.,PG-13 - Teens 13 or older,189,Fall 2012,Unknown
Bungou Stray Dogs: Dead Apple,Bungo Stray Dogs: Dead Apple,7.92,867,741,283,Movie,1,Finished Airing,"Mar 3, 2018","None found, add some",Crunchyroll,Bones,Manga,"Action, Mystery, Supernatural","Adult Cast, Detective, Organized Crime, Super Power",Seinen,1 hr. 30 min.,R - 17+ (violence & profanity),"1,855",,
Douluo Dalu,,7.92,4133,742,29,ONA,26,Finished Airing,"Jan 20, 2018 to Jul 14, 2018",Tencent Penguin Pictures,"None found, add some",Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Romance","Historical, Martial Arts, Reincarnation",,20 min. per ep.,PG-13 - Teens 13 or older,560,,
Gochuumon wa Usagi desu ka? Bloom,Is the Order a Rabbit? Bloom,7.92,2732,744,65,TV,12,Finished Airing,"Oct 10, 2020 to Dec 26, 2020","None found, add some",Sentai Filmworks,Encourage Films,4-koma manga,Slice of Life,"CGDCT, Iyashikei, Workplace",,24 min. per ep.,PG-13 - Teens 13 or older,495,Fall 2020,Saturdays at 21:30 (JST)
Full Metal Panic! The Second Raid,,7.92,935,743,262,TV,13,Finished Airing,"Jul 14, 2005 to Oct 20, 2005","WOWOW,       Kadokawa Shoten,       KlockWorx,       Happinet Pictures","ADV Films,       Funimation,       Kadokawa Pictures USA",Kyoto Animation,Light novel,Action,"Mecha, Military",,24 min. per ep.,R - 17+ (violence & profanity),"1,286",Summer 2005,Thursdays at 00:00 (JST)
Hanamonogatari,,7.92,534,745,429,TV Special,5,Finished Airing,"Aug 16, 2014","Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Comedy, Mystery, Supernatural",,,25 min. per ep.,R - 17+ (violence & profanity),"1,086",,
Kidou Senshi Gundam: Suisei no Majo Season 2,Mobile Suit Gundam: The Witch from Mercury Season 2,7.92,2257,746,89,TV,12,Finished Airing,"Apr 9, 2023 to Jul 2, 2023","Sotsu,       Mainichi Broadcasting System,       Bandai Namco Filmworks","None found, add some",Sunrise,Original,"Action, Sci-Fi","Mecha, School, Space",,24 min. per ep.,R - 17+ (violence & profanity),762,Spring 2023,Sundays at 17:00 (JST)
Kokoro Connect: Michi Random,Kokoro Connect OVA,7.92,939,748,260,Special,4,Finished Airing,"Nov 19, 2012 to Dec 10, 2012","Starchild Records,       Enterbrain",Sentai Filmworks,SILVER LINK.,Light novel,"Drama, Romance, Supernatural",School,,27 min. per ep.,PG-13 - Teens 13 or older,825,,
Kimi to Boku. 2,You and Me 2,7.92,2260,747,89,TV,13,Finished Airing,"Apr 3, 2012 to Jun 26, 2012","TV Tokyo,       Aniplex,       Square Enix,       Nihon Ad Systems,       Movic","None found, add some",J.C.Staff,Manga,"Comedy, Romance","Iyashikei, School",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,373,Spring 2012,Tuesdays at 01:30 (JST)
Love Live! The School Idol Movie,,7.92,1723,749,131,Movie,1,Finished Airing,"Jun 13, 2015","Bandai Visual,       Lantis,       ASCII Media Works,       Bushiroad,       Graphinica,       ILCA","NIS America, Inc.",Sunrise,Original,"Award Winning, Slice of Life","Idols (Female), Music, School",,1 hr. 39 min.,PG-13 - Teens 13 or older,"1,203",,
Nekomonogatari: Kuro,Nekomonogatari Black,7.92,399,750,556,TV Special,4,Finished Airing,"Dec 31, 2012","Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Comedy, Romance, Supernatural, Ecchi",,,27 min. per ep.,R - 17+ (violence & profanity),"1,239",,
Overlord III,,7.92,189,751,914,TV,13,Finished Airing,"Jul 10, 2018 to Oct 2, 2018","AT-X,       Hakuhodo DY Music & Pictures,       NTT Plala,       Kadokawa",Funimation,Madhouse,Light novel,"Action, Adventure, Fantasy",Isekai,,23 min. per ep.,R - 17+ (violence & profanity),"5,451",Summer 2018,Tuesdays at 22:00 (JST)
Takarajima,Treasure Island,7.92,4791,752,21,TV,26,Finished Airing,"Oct 8, 1978 to Apr 1, 1979",Madhouse,Discotek Media,Tokyo Movie Shinsha,Novel,"Adventure, Drama, Mystery",Historical,,24 min. per ep.,PG-13 - Teens 13 or older,275,Fall 1978,Sundays at Unknown
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Akagi,7.92,2029,754,104,TV,26,Finished Airing,"Oct 5, 2005 to Mar 29, 2006","VAP,       Nippon Television Network","None found, add some",Madhouse,Manga,Suspense,"Adult Cast, High Stakes Game, Organized Crime, Psychological, Strategy Game",Seinen,23 min. per ep.,R - 17+ (violence & profanity),"1,298",Fall 2005,Wednesdays at 00:50 (JST)
Tokyo Revengers,,7.92,106,753,1,TV,24,Finished Airing,"Apr 11, 2021 to Sep 19, 2021","Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       AT-X,       Ultra Super Pictures,       Studio Mausu,       Sammy","None found, add some",LIDENFILMS,Manga,"Action, Drama, Supernatural","Delinquents, Time Travel",Shounen,23 min. per ep.,R - 17+ (violence & profanity),"25,303",Spring 2021,Sundays at 02:08 (JST)
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Attack on Titan: Wings of Freedom,7.91,1688,755,134,Movie,1,Finished Airing,"Jun 27, 2015","Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Pony Canyon Enterprises",Funimation,Wit Studio,Manga,"Action, Drama, Suspense","Gore, Survival",Shounen,2 hr.,R - 17+ (violence & profanity),257,,
Tamako Love Story,,7.91,598,756,391,Movie,1,Finished Airing,"Apr 26, 2014","Pony Canyon,       TBS",Sentai Filmworks,Kyoto Animation,Original,"Award Winning, Romance, Slice of Life",,,1 hr. 23 min.,PG-13 - Teens 13 or older,"2,260",,
Trigun: Badlands Rumble,,7.91,1601,757,144,Movie,1,Finished Airing,"Apr 2, 2010","flying DOG,       Sunny Side Up,       Studio Jack,       Shounen Gahousha",Funimation,Madhouse,Manga,"Action, Adventure, Sci-Fi",Adult Cast,Shounen,1 hr. 30 min.,PG-13 - Teens 13 or older,284,,
Yakitate!! Japan,,7.91,2107,758,98,TV,69,Finished Airing,"Oct 12, 2004 to Mar 14, 2006","TV Tokyo,       Aniplex,       d-rights,       Tohokushinsha Film Corporation,       Atelier Musa",Nozomi Entertainment,Sunrise,Manga,"Comedy, Gourmet",,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,919,Fall 2004,Unknown
Yuru Yuri San☆Hai!,,7.91,1771,759,125,TV,12,Finished Airing,"Oct 6, 2015 to Dec 22, 2015","Sotsu,       Pony Canyon","None found, add some",TYO Animations,Manga,"Comedy, Girls Love","CGDCT, Gag Humor, School",,23 min. per ep.,PG-13 - Teens 13 or older,683,Fall 2015,Tuesdays at 02:05 (JST)
Cike Wu Liuqi,Scissor Seven,7.91,2016,760,106,ONA,10,Finished Airing,"Apr 25, 2018 to Jun 20, 2018","None found, add some","None found, add some","Sharefun Studio,       AHA Entertainment",Original,"Action, Comedy, Drama, Mystery, Romance","Martial Arts, Super Power",,14 min. per ep.,PG-13 - Teens 13 or older,"1,419",,
City Hunter,,7.91,2371,761,81,TV,51,Finished Airing,"Apr 6, 1987 to Mar 28, 1988",Yomiuri Telecasting,"ADV Films,       Discotek Media",Sunrise,Manga,"Action, Comedy, Mystery",Adult Cast,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"1,028",Spring 1987,Mondays at 19:00 (JST)
Code Geass: Fukkatsu no Lelouch,Code Geass: Lelouch of the Re;surrection,7.91,764,762,316,Movie,1,Finished Airing,"Feb 9, 2019",Showgate,Funimation,Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Super Power",,1 hr. 52 min.,R - 17+ (violence & profanity),"2,058",,
Darker than Black: Kuro no Keiyakusha Gaiden,Darker Than Black: Gemini of the Meteor OVAs,7.91,949,763,258,Special,4,Finished Airing,"Jan 27, 2010 to Jul 21, 2010",Square Enix,Funimation,Bones,Original,"Action, Mystery, Sci-Fi",Super Power,,24 min. per ep.,R - 17+ (violence & profanity),832,,
Eyeshield 21,,7.91,1307,764,184,TV,145,Finished Airing,"Apr 6, 2005 to Mar 19, 2008","TV Tokyo,       Nihon Ad Systems,       TV Tokyo Music,       Shueisha","VIZ Media,       Sentai Filmworks",Gallop,Manga,Sports,Team Sports,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"2,036",Spring 2005,Wednesdays at 19:00 (JST)
Initial D Third Stage,,7.91,1314,765,183,Movie,1,Finished Airing,"Jan 13, 2001",OB Planning,Funimation,Studio Deen,Manga,"Action, Drama, Romance",Racing,Seinen,1 hr. 44 min.,PG-13 - Teens 13 or older,674,,
Kuuchuu Buranko,Welcome to Irabu's Office,7.91,2166,766,94,TV,11,Finished Airing,"Oct 15, 2009 to Dec 24, 2009","Dentsu,       Fuji TV,       Asmik Ace,       Sony Music Entertainment,       Bungeishunjuu","None found, add some",Toei Animation,Novel,"Avant Garde, Drama","Medical, Psychological",,23 min. per ep.,R - 17+ (violence & profanity),"1,284",Fall 2009,Fridays at 00:45 (JST)
Log Horizon,,7.91,134,767,1,TV,25,Finished Airing,"Oct 5, 2013 to Mar 22, 2014",NHK,"Funimation,       Sentai Filmworks",Satelight,Light novel,"Action, Adventure, Fantasy","Adult Cast, Video Game",,24 min. per ep.,PG-13 - Teens 13 or older,"10,343",Fall 2013,Saturdays at 17:30 (JST)
Meitantei Conan OVA 09: 10-nengo no Stranger,Detective Conan OVA 09: The Stranger in 10 Years...,7.91,4773,768,21,OVA,1,Finished Airing,"Jun 17, 2009","None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,22 min.,PG-13 - Teens 13 or older,14,,
Overlord,,7.91,67,769,1,TV,13,Finished Airing,"Jul 7, 2015 to Sep 29, 2015","AT-X,       Grooove,       Hakuhodo DY Music & Pictures,       Kadokawa",Funimation,Madhouse,Light novel,"Action, Adventure, Fantasy",Isekai,,24 min. per ep.,R - 17+ (violence & profanity),"26,611",Summer 2015,Tuesdays at 23:00 (JST)
Kaleido Star,,7.90,2298,772,86,TV,51,Finished Airing,"Apr 3, 2003 to Mar 27, 2004","Production I.G,       TV Tokyo,       HAL Film Maker,       HoriPro,       MediaNet","ADV Films,       Funimation",Gonzo,Original,"Comedy, Drama, Fantasy",Performing Arts,,23 min. per ep.,PG-13 - Teens 13 or older,"1,298",Spring 2003,Saturdays at 09:30 (JST)
Plastic Memories,,7.91,169,770,949,TV,13,Finished Airing,"Apr 5, 2015 to Jun 28, 2015","Aniplex,       Movic,       AT-X,       ASCII Media Works,       Bushiroad,       MAGES.,       Asahi Broadcasting,       BS11",Aniplex of America,Doga Kobo,Original,"Drama, Romance, Sci-Fi",,,24 min. per ep.,PG-13 - Teens 13 or older,"12,038",Spring 2015,Sundays at 00:30 (JST)
Promare,,7.91,871,771,281,Movie,1,Finished Airing,"May 24, 2019","TOHO animation,       XFLAG",GKIDS,Trigger,Original,"Action, Sci-Fi","Mecha, Super Power",,1 hr. 51 min.,PG-13 - Teens 13 or older,"3,349",,
Kingdom,,7.90,1096,773,222,TV,38,Finished Airing,"Jun 4, 2012 to Feb 25, 2013","NHK,       Sogo Vision",Funimation,Pierrot,Manga,Action,"Historical, Military",Seinen,25 min. per ep.,R - 17+ (violence & profanity),"1,880",Summer 2012,Mondays at 19:00 (JST)
Les Misérables: Shoujo Cosette,,7.90,4067,774,30,TV,52,Finished Airing,"Jan 7, 2007 to Dec 30, 2007","None found, add some","None found, add some",Nippon Animation,Novel,Drama,Historical,,24 min. per ep.,G - All Ages,282,Winter 2007,Unknown
Ore Monogatari!!,My Love Story!!,7.90,303,775,679,TV,24,Finished Airing,"Apr 9, 2015 to Sep 24, 2015","VAP,       Nippon Television Network,       Shueisha",Sentai Filmworks,Madhouse,Manga,"Comedy, Romance",,Shoujo,22 min. per ep.,PG-13 - Teens 13 or older,"5,128",Spring 2015,Thursdays at 01:29 (JST)
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,,7.90,4718,776,21,OVA,1,Finished Airing,"Feb 4, 2013",Shueisha,"None found, add some",Tatsunoko Production,Manga,Comedy,School,Shounen,27 min.,PG-13 - Teens 13 or older,17,,
Yuri!!! on Ice,,7.90,194,778,890,TV,12,Finished Airing,"Oct 6, 2016 to Dec 22, 2016","Dentsu,       TV Asahi,       Movic,       Avex Pictures,       CIC,       Cygames","Funimation,       Crunchyroll",MAPPA,Original,"Award Winning, Sports",Performing Arts,,23 min. per ep.,PG-13 - Teens 13 or older,"20,812",Fall 2016,Thursdays at 02:21 (JST)
Zetsuen no Tempest,Blast of Tempest,7.90,364,779,599,TV,24,Finished Airing,"Oct 5, 2012 to Mar 29, 2013","Aniplex,       Dentsu,       Square Enix,       Mainichi Broadcasting System,       Yahoo! Japan",Aniplex of America,Bones,Manga,"Action, Drama, Fantasy, Mystery, Suspense",Psychological,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"6,578",Fall 2012,Fridays at 02:00 (JST)
Vanitas no Karte,The Case Study of Vanitas,7.90,417,777,538,TV,12,Finished Airing,"Jul 3, 2021 to Sep 18, 2021","Aniplex,       Square Enix,       Hakuhodo DY Music & Pictures,       Contents Seed",Funimation,Bones,Manga,"Action, Fantasy, Mystery","Historical, Vampire",Shounen,23 min. per ep.,R - 17+ (violence & profanity),"7,509",Summer 2021,Saturdays at 00:00 (JST)
BanG Dream! Movie: Poppin' Dream!,BanG Dream! Poppin'Dream!,7.90,6519,780,9,Movie,1,Finished Airing,"Jan 1, 2022","None found, add some","None found, add some",SANZIGEN,Mixed media,,"CGDCT, Music",,1 hr. 10 min.,PG-13 - Teens 13 or older,62,,
Boku no Hero Academia 7th Season,My Hero Academia Season 7,7.90,1012,782,240,TV,21,Currently Airing,"May 4, 2024 to ?","Dentsu,       Yomiuri Telecasting,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha","None found, add some",Bones,Manga,Action,"School, Super Power",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"1,512",Spring 2024,Saturdays at 17:30 (JST)
Berserk: Ougon Jidai-hen - Memorial Edition,Berserk: The Golden Age Arc - Memorial Edition,7.90,3482,781,41,TV,13,Finished Airing,"Oct 2, 2022 to Dec 25, 2022","Aniplex,       VAP,       Hakusensha,       Movic,       Yahoo! Japan,       Good Smile Company,       Beyond C.,       KDDI,       Rialto Entertainment",Crunchyroll,Studio 4°C,Manga,"Action, Adventure, Drama, Fantasy, Horror","Gore, Military",Seinen,25 min. per ep.,R+ - Mild Nudity,312,Fall 2022,Sundays at 00:30 (JST)
Date A Live II: Kurumi Star Festival,,7.90,1289,783,187,OVA,1,Finished Airing,"Dec 8, 2014","None found, add some",Funimation,Production IMS,Light novel,Romance,,,29 min.,PG-13 - Teens 13 or older,"1,102",,
Densetsu Kyojin Ideon: Hatsudou-hen,The Ideon: Be Invoked,7.90,6267,784,10,Movie,1,Finished Airing,"Jul 10, 1982","None found, add some",Maiden Japan,Sunrise,Original,"Drama, Sci-Fi","Mecha, Space",,1 hr. 38 min.,R+ - Mild Nudity,213,,
Ergo Proxy,,7.90,323,785,653,TV,23,Finished Airing,"Feb 25, 2006 to Aug 12, 2006","WOWOW,       Rondo Robe,       Geneon Entertainment USA,       Geneon Entertainment",Funimation,Manglobe,Original,"Mystery, Sci-Fi, Suspense","Adult Cast, Psychological",,25 min. per ep.,R - 17+ (violence & profanity),"13,709",Winter 2006,Saturdays at 19:00 (JST)
Final Fantasy VII: Advent Children Complete,,7.90,1705,786,133,OVA,1,Finished Airing,"Apr 16, 2009",Square Enix,"None found, add some",Square Enix Visual Works,Game,"Action, Fantasy",Super Power,,2 hr. 6 min.,PG-13 - Teens 13 or older,758,,
Gakuen Babysitters,School Babysitters,7.90,691,787,343,TV,12,Finished Airing,"Jan 7, 2018 to Mar 25, 2018","Bandai Visual,       Lantis,       Nihon Ad Systems,       Hakusensha,       Banpresto,       Marui Group","None found, add some",Brain's Base,Manga,Slice of Life,"Childcare, Iyashikei, School",Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,"3,224",Winter 2018,Sundays at 23:00 (JST)
Hanasaku Iroha,Hanasaku Iroha: Blossoms for Tomorrow,7.90,721,788,332,TV,26,Finished Airing,"Apr 3, 2011 to Sep 25, 2011","Bandai Visual,       Sotsu,       Yomiuri Telecasting,       Lantis,       Pony Canyon,       Showgate,       Infinite","NIS America, Inc.",P.A. Works,Original,Drama,Workplace,,24 min. per ep.,PG-13 - Teens 13 or older,"2,559",Spring 2011,Sundays at 22:00 (JST)
Ie Naki Ko Remy,Sans Famille,7.90,4769,790,21,TV,23,Finished Airing,"Sep 1, 1996 to Mar 23, 1997",Fuji TV,"None found, add some",Nippon Animation,Novel,"Adventure, Drama",Historical,,23 min. per ep.,G - All Ages,123,Fall 1996,Sundays at 19:30 (JST)
Hidamari Sketch x ☆☆☆,,7.90,4190,789,28,TV,12,Finished Airing,"Jan 8, 2010 to Mar 26, 2010","Aniplex,       Lantis,       TBS,       Movic,       Houbunsha",Sentai Filmworks,Shaft,4-koma manga,Slice of Life,"CGDCT, Iyashikei, School, Visual Arts",,24 min. per ep.,PG-13 - Teens 13 or older,148,Winter 2010,Fridays at 01:29 (JST)
BanG Dream! Film Live 2nd Stage,,7.89,7158,792,7,Movie,1,Finished Airing,"Aug 20, 2021","None found, add some","None found, add some",SANZIGEN,Mixed media,,Music,,1 hr. 44 min.,PG-13 - Teens 13 or older,33,,
Aria the Avvenire,,7.89,4199,791,28,Special,3,Finished Airing,"Sep 26, 2015",Shochiku,Nozomi Entertainment,TYO Animations,Manga,"Fantasy, Sci-Fi, Slice of Life",Iyashikei,Shounen,21 min. per ep.,G - All Ages,107,,
Bishoujo Senshi Sailor Moon S,Sailor Moon S,7.89,1560,793,148,TV,38,Finished Airing,"Mar 19, 1994 to Feb 25, 1995","TV Asahi,       Toei Advertising","VIZ Media,       Geneon Entertainment USA",Toei Animation,Manga,"Fantasy, Romance",Mahou Shoujo,Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,"1,445",Spring 1994,Unknown
Drifters,,7.89,384,794,571,TV,12,Finished Airing,"Oct 7, 2016 to Dec 23, 2016","Rakuonsha,       NBCUniversal Entertainment Japan",Funimation,Hoods Entertainment,Manga,"Action, Adventure, Comedy, Fantasy","Adult Cast, Gore, Historical, Isekai, Military, Samurai",Seinen,24 min. per ep.,R - 17+ (violence & profanity),"4,046",Fall 2016,Fridays at 23:00 (JST)
Jormungand: Perfect Order,Jormungand Season 2: Perfect Order,7.89,1239,795,194,TV,12,Finished Airing,"Oct 10, 2012 to Dec 26, 2012","Geneon Universal Entertainment,       Shogakukan-Shueisha Productions,       Half H.P Studio",Funimation,White Fox,Manga,"Action, Adventure","Adult Cast, Military, Organized Crime",Seinen,24 min. per ep.,R+ - Mild Nudity,741,Fall 2012,Tuesdays at 00:30 (JST)
Kidou Senshi Gundam SEED Freedom,Mobile Suit Gundam SEED Freedom,7.89,6659,797,9,Movie,1,Finished Airing,"Jan 26, 2024",Bandai Namco Filmworks,"None found, add some",Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",,2 hr. 4 min.,R - 17+ (violence & profanity),92,,
Karigurashi no Arrietty,The Secret World of Arrietty,7.89,670,796,355,Movie,1,Finished Airing,"Jul 17, 2010","None found, add some",Disney Platform Distribution,Studio Ghibli,Novel,"Award Winning, Fantasy",,,1 hr. 34 min.,G - All Ages,"1,272",,
Lupin III (2015),Lupin the Third Part 4,7.89,2573,798,71,TV,24,Finished Airing,"Oct 2, 2015 to Mar 18, 2016","TMS Entertainment,       TMS Music",Discotek Media,Telecom Animation Film,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,Seinen,25 min. per ep.,PG-13 - Teens 13 or older,447,Fall 2015,Fridays at 01:29 (JST)
Macross,,7.89,1948,799,111,TV,36,Finished Airing,"Oct 3, 1982 to Jun 26, 1983","Artland,       Mainichi Broadcasting System,       Studio Nue,       Big West,       Anime Friend","ADV Films,       AnimEigo,       Harmony Gold",Tatsunoko Production,Original,"Action, Romance, Sci-Fi","Mecha, Military, Music, Space",,25 min. per ep.,PG-13 - Teens 13 or older,"1,755",Fall 1982,Sundays at 14:00 (JST)
Macross F,Macross Frontier,7.89,1565,800,147,TV,25,Finished Airing,"Apr 4, 2008 to Sep 26, 2008","Bandai Visual,       Mainichi Broadcasting System,       Big West",Nozomi Entertainment,Satelight,Original,"Action, Award Winning, Romance, Sci-Fi","Mecha, Military, Music, Space",,24 min. per ep.,PG-13 - Teens 13 or older,"1,871",Spring 2008,Fridays at 01:25 (JST)
