Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Pokemon: Mewtwo - Kakusei e no Prologue,Pokémon: Mewtwo - Prologue to Awakening,6.65,6672,5939,9,TV Special,1,Finished Airing,"Jul 11, 2013",,,"None found, add some",The Pokemon Company International,OLM,Game,"Adventure, Fantasy",,26 min.,PG - Children,4,Kids
Perman (1983),Superkid (1983),6.65,8919,5938,4,TV,526,Finished Airing,"Apr 4, 1983 to Jul 2, 1985",Spring 1983,Unknown,"TV Asahi,       Asatsu DK","None found, add some",Shin-Ei Animation,Manga,Comedy,"School, Super Power",12 min. per ep.,PG - Children,13,Kids
Panyo Panyo Di Gi Charat,,6.65,7806,5937,6,TV,48,Finished Airing,"Jan 6, 2002 to Apr 3, 2003",Winter 2002,Unknown,Broccoli,"None found, add some",Madhouse,Unknown,Comedy,,8 min. per ep.,G - All Ages,13,
Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,,6.65,10762,5940,2,Movie,1,Finished Airing,"Mar 8, 2014",,,TV Tokyo,"None found, add some","Tatsunoko Production,       10Gauge",Game,Sports,"Idols (Female), Music",48 min.,PG - Children,8,
Princess Principal: Crown Handler Movie 3 - Cost for Custom Cars,,6.65,14172,5941,853,Special,1,Finished Airing,"Nov 22, 2023",,,"None found, add some","None found, add some",Actas,Original,Mystery,Historical,8 min.,R - 17+ (violence & profanity),0,
R-15: R15 Shounen Hyouryuuki,,6.65,5022,5942,18,OVA,1,Finished Airing,"Dec 13, 2011",,,"None found, add some","None found, add some",AIC,Unknown,"Adventure, Comedy, Romance, Ecchi","Harem, Parody",29 min.,R+ - Mild Nudity,2,
Re:Zero kara Hajimeru Break Time,Re:ZERO ~Starting Break Time From Zero~,6.65,2523,5943,74,TV Special,11,Finished Airing,"Apr 8, 2016 to Jun 17, 2016",,,TV Tokyo,Funimation,Studio PuYUKAI,Light novel,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,234,
Saibi,The Fake,6.65,8720,5945,4,Movie,1,Finished Airing,"Nov 21, 2013",,,Studio Dadashow,"None found, add some","None found, add some",Original,"Drama, Suspense",Psychological,1 hr. 40 min.,R - 17+ (violence & profanity),13,
Rewrite,,6.65,1162,5944,209,TV,13,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,Saturdays at 23:30 (JST),"Aniplex,       Mainichi Broadcasting System,       Movic,       Visual Arts,       Magic Capsule,       ASCII Media Works,       Bushiroad,       Tokyo MX,       BS11,       Lawson","None found, add some",8bit,Visual novel,"Action, Comedy, Romance, Supernatural",School,25 min. per ep.,PG-13 - Teens 13 or older,609,
Saiyuuki Reload: Zeroin,,6.65,5782,5946,13,TV,13,Finished Airing,"Jan 6, 2022 to Mar 31, 2022",Winter 2022,Thursdays at 23:00 (JST),Lantis,Sentai Filmworks,LIDENFILMS,Manga,"Action, Adventure, Comedy, Drama, Supernatural",Mythology,23 min. per ep.,PG-13 - Teens 13 or older,75,Josei
Sengoku Majin Goushougun: Toki no Etranger,Time Stranger,6.65,9436,5948,3,Movie,1,Finished Airing,"Apr 27, 1985",,,"None found, add some",Discotek Media,Ashi Productions,Original,"Action, Sci-Fi",,1 hr. 28 min.,PG-13 - Teens 13 or older,16,
Seiken no Blacksmith,The Sacred Blacksmith,6.65,1292,5947,186,TV,12,Finished Airing,"Oct 3, 2009 to Dec 19, 2009",Fall 2009,Unknown,"Media Factory,       AT-X,       Earth Star Entertainment",Funimation,Manglobe,Light novel,"Action, Adventure, Fantasy",,23 min. per ep.,R+ - Mild Nudity,237,
Kiddy GiRL-AND Pilot,,6.64,8549,5949,5,OVA,1,Finished Airing,"May 25, 2007",,,Kadokawa Shoten,"None found, add some",asread.,Original,"Action, Sci-Fi","Space, Super Power",6 min.,PG-13 - Teens 13 or older,6,
Kidou Senshi Gundam Unicorn: Episode EX - Hyakunen no Kodoku,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,6.64,8681,5950,4,Special,1,Finished Airing,"May 17, 2014",,,"None found, add some","None found, add some",Sunrise,Novel,Drama,"Mecha, Military",25 min.,PG-13 - Teens 13 or older,2,
Kimi ni Maji Kyun!,,6.64,8336,5951,5,OVA,1,Finished Airing,"May 18, 2016",,,"Broccoli,       Pony Canyon","None found, add some",Sunrise,Mixed media,"Fantasy, Romance","Music, Reverse Harem, School",6 min.,PG-13 - Teens 13 or older,16,
Konchuu Monogatari Minashigo Hutch (1989),,6.64,11202,5952,2,TV,55,Finished Airing,"Jul 21, 1989 to Aug 31, 1990",Summer 1989,Unknown,"None found, add some","None found, add some",Tatsunoko Production,Unknown,"Adventure, Comedy, Drama",,25 min. per ep.,G - All Ages,2,
Ling Yu 2nd Season,,6.64,10555,5953,2,ONA,10,Finished Airing,"Feb 18, 2016 to Apr 21, 2016",,,iQIYI,"None found, add some",Haoliners Animation League,Novel,Fantasy,,14 min. per ep.,PG-13 - Teens 13 or older,2,
Lupin III: Russia yori Ai wo Komete,Lupin III: From Siberia With Love,6.64,7305,5954,7,TV Special,1,Finished Airing,"Jul 24, 1992",,,"None found, add some",Discotek Media,Tokyo Movie Shinsha,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,1 hr. 30 min.,R+ - Mild Nudity,1,Seinen
Mahou no Angel Sweet Mint,,6.64,9243,5955,3,TV,47,Finished Airing,"May 2, 1990 to Mar 27, 1991",Spring 1990,Wednesdays at 18:00 (JST),"TV Tokyo,       Yomiko Advertising","None found, add some",Ashi Productions,Original,Fantasy,Mahou Shoujo,23 min. per ep.,G - All Ages,17,
MahoYome,,6.64,6157,5957,11,ONA,24,Finished Airing,"Oct 10, 2017 to Mar 24, 2018",,,"None found, add some","None found, add some","W-Toon Studio,       DMM.futureworks",Manga,,Parody,50 sec. per ep.,G - All Ages,16,
Mahou Shoujo Ore,Magical Girl Ore,6.64,2326,5956,84,TV,12,Finished Airing,"Apr 2, 2018 to Jun 18, 2018",Spring 2018,Mondays at 22:00 (JST),"Genco,       AT-X,       KlockWorx,       Crunchyroll,       My Theater D.D.,       Fusion Product",Discotek Media,Pierrot Plus,Web manga,"Comedy, Fantasy","Idols (Female), Magical Sex Shift, Mahou Shoujo, Parody",23 min. per ep.,PG-13 - Teens 13 or older,147,
Mai-HiME: Kuro no Mai/Saigo no Bansan,,6.64,7822,5958,6,Special,1,Finished Airing,"Jan 27, 2010",,,"None found, add some","None found, add some",Sunrise,Original,Comedy,,4 min.,PG-13 - Teens 13 or older,4,
Mamotte Shugogetten!,"Protect Me, Heavenly Moon Guardian!",6.64,6629,5959,9,TV,22,Finished Airing,"Oct 17, 1998 to Apr 3, 1999",Fall 1998,Saturdays at 18:00 (JST),"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Fantasy, Romance",,24 min. per ep.,PG-13 - Teens 13 or older,15,Shounen
Master Mosquiton,Master of Mosquiton,6.64,7601,5960,6,OVA,6,Finished Airing,"Nov 21, 1996 to Apr 19, 1997",,,Nippon Columbia,"ADV Films,       Media Blasters",Zero-G Room,Manga,"Action, Adventure, Comedy, Supernatural","Mythology, Vampire",27 min. per ep.,PG-13 - Teens 13 or older,14,
Mirai Robo Daltanias,Future Robo Daltanius,6.64,11151,5961,2,TV,47,Finished Airing,"Mar 21, 1979 to Mar 5, 1980",Spring 1979,Unknown,"None found, add some",Discotek Media,Toei Animation,Original,"Action, Sci-Fi","Mecha, Space",24 min. per ep.,PG-13 - Teens 13 or older,3,
Monster Extra: Hottan,,6.64,6086,5962,11,TV Special,1,Finished Airing,"Sep 21, 2004",,,VAP,VIZ Media,Madhouse,Manga,"Drama, Mystery, Suspense","Adult Cast, Psychological",24 min.,R - 17+ (violence & profanity),19,Seinen
Nekogami Yaoyorozu: Ohanami Ghostbusters,Cat God: Ohanami Ghostbusters,6.64,9102,5963,4,OVA,1,Finished Airing,"Mar 21, 2012",,,Akita Shoten,"NIS America, Inc.",AIC PLUS+,Manga,"Comedy, Supernatural",CGDCT,27 min.,PG-13 - Teens 13 or older,0,Seinen
Nobunaga the Fool,,6.64,2096,5964,99,TV,24,Finished Airing,"Jan 6, 2014 to Jun 23, 2014",Winter 2014,Unknown,"TV Tokyo,       Sotsu,       Lantis,       Media Factory",Sentai Filmworks,Satelight,Other,"Action, Sci-Fi","Historical, Mecha",24 min. per ep.,R - 17+ (violence & profanity),170,
Okusama ga Seitokaichou! OVA: Okusama Gekijou,,6.64,5477,5966,14,Special,7,Finished Airing,"Jan 27, 2016",,,"None found, add some","None found, add some",Seven,Manga,Comedy,,34 sec. per ep.,PG-13 - Teens 13 or older,12,Shounen
Nurse Witch Komugi-chan Magikarte,Nurse Witch Komugi,6.64,5068,5965,18,OVA,5,Finished Airing,"Aug 23, 2002 to Apr 2, 2004",,,"Rondo Robe,       Pioneer LDC,       Toshiba Entertainment,       Toshiba Digital Frontiers",ADV Films,"Kyoto Animation,       Tatsunoko Production",Original,"Comedy, Fantasy","Gag Humor, Mahou Shoujo, Parody",24 min. per ep.,PG-13 - Teens 13 or older,78,
One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai,One Piece: A Comprehensive Anatomy! Fierce Fight! The Five from the New Generation,6.64,8599,5967,4,TV Special,1,Finished Airing,"Oct 9, 2022",,,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,24 min.,PG-13 - Teens 13 or older,2,Shounen
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,We Without Wings – Under the Innocent Sky,6.64,2262,5968,89,TV,12,Finished Airing,"Apr 4, 2011 to Jun 20, 2011",Spring 2011,Unknown,"Lantis,       Delfi Sound,       Marvelous AQL,       Studio Jack",Funimation,Nomad,Visual novel,"Comedy, Drama, Romance, Ecchi",Harem,24 min. per ep.,R+ - Mild Nudity,176,
Overlord: Ple Ple Pleiades - Clementine Toubou-hen,Overlord: Ple Ple Pleiades - Fugitive Clementine,6.64,4854,5969,20,ONA,3,Finished Airing,"Nov 23, 2018",,,"None found, add some","None found, add some",Studio PuYUKAI,Light novel,"Action, Comedy, Fantasy",,10 min. per ep.,PG-13 - Teens 13 or older,10,
Plunderer,,6.64,528,5970,433,TV,24,Finished Airing,"Jan 9, 2020 to Jun 25, 2020",Winter 2020,Thursdays at 01:05 (JST),"Half H.P Studio,       Nippon Columbia,       81 Produce,       Docomo Anime Store,       Kadokawa Media House,       Kadokawa",Funimation,Geek Toys,Manga,"Action, Fantasy, Romance, Ecchi",Military,22 min. per ep.,PG-13 - Teens 13 or older,"1,522",Shounen
Sensei no Ojikan: Dokidoki School Hours,Teacher's Time,6.64,6738,5972,9,TV,13,Finished Airing,"Apr 5, 2004 to Jun 28, 2004",Spring 2004,Unknown,"Genco,       King Records",Geneon Entertainment USA,"J.C.Staff,       Studio Matrix,       Studio Guts",4-koma manga,Comedy,School,23 min. per ep.,PG-13 - Teens 13 or older,23,
Pucca,Pucca: Funny Love,6.64,6795,5971,8,ONA,46,Finished Airing,2000 to 2005,,,VOOZ Character System,"None found, add some","None found, add some",Other,"Comedy, Romance",,2 min. per ep.,G - All Ages,17,
Shenyi Jiu Xiaojie,Great Doctor Miss Nine,6.64,12849,5973,1,ONA,60,Finished Airing,"Nov 30, 2021 to Jun 14, 2022",,,Tencent Penguin Pictures,"None found, add some",Suoyi Technology,Novel,"Fantasy, Romance",,10 min. per ep.,PG-13 - Teens 13 or older,9,
Shinkon Gattai Godannar!!,Marriage of God & Soul Godannar!!,6.64,4817,5975,20,TV,13,Finished Airing,"Oct 1, 2003 to Dec 24, 2003",Fall 2003,Unknown,AIC,"ADV Films,       Sentai Filmworks","OLM,       AIC ASTA",Original,"Comedy, Romance, Sci-Fi, Ecchi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,47,
Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,,6.64,8027,5974,5,OVA,1,Finished Airing,"Feb 2, 2011",,,"None found, add some",Sentai Filmworks,Doga Kobo,Visual novel,Comedy,School,27 min.,R+ - Mild Nudity,1,
Super Secret,,6.64,13275,5976,1,ONA,22,Finished Airing,"May 30, 2020 to Feb 21, 2021",,,Laftel,"None found, add some",Studio Shelter,Web manga,"Comedy, Romance, Supernatural",,8 min. per ep.,PG-13 - Teens 13 or older,3,
Taigu Xing Shen Jue,The Secrets of Star Divine Arts,6.64,16364,5977,480,ONA,40,Finished Airing,"Jan 25, 2024 to Jun 6, 2024",,,"None found, add some","None found, add some",Ruo Hong Culture,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",10 min. per ep.,PG-13 - Teens 13 or older,1,
Tennis no Oujisama: Best Games!!,The Prince of Tennis: Best Games!!,6.64,9657,5978,3,OVA,4,Finished Airing,"Aug 24, 2018 to Nov 15, 2019",,,"None found, add some","None found, add some","Tezuka Productions,       M.S.C",Manga,Sports,"School, Team Sports",34 min. per ep.,PG-13 - Teens 13 or older,9,Shounen
Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki,That Time I Got Reincarnated as a Slime Season 3: Digression - Diablo's Journal,6.64,6103,5979,11,TV Special,1,Finished Airing,"Mar 31, 2024",,,"None found, add some","None found, add some",8bit,Manga,"Action, Adventure, Comedy, Fantasy",Isekai,23 min.,PG-13 - Teens 13 or older,33,
The Marshmallow Times,,6.64,12023,5981,1,TV,52,Finished Airing,"Apr 4, 2004 to Mar 27, 2005",Spring 2004,Sundays at 09:30 (JST),"Studio Comet,       Seoul Movie","None found, add some","None found, add some",Manga,Slice of Life,,24 min. per ep.,G - All Ages,9,
Terra Formars: Revenge,,6.64,2192,5980,93,TV,13,Finished Airing,"Apr 2, 2016 to Jun 25, 2016",Spring 2016,Saturdays at 01:05 (JST),"Warner Bros. Japan,       Ultra Super Pictures,       MAGES.,       Good Smile Company,       Shueisha,       Kyoraku Industrial Holdings,       Animatic",VIZ Media,"TYO Animations,       LIDENFILMS",Manga,"Action, Horror, Sci-Fi, Suspense","Gore, Space, Survival",24 min. per ep.,R - 17+ (violence & profanity),103,Seinen
Tokumu Sentai Shinesman,Special Duty Combat Unit Shinesman,6.64,9544,5982,3,OVA,2,Finished Airing,"Feb 21, 1996 to Mar 21, 1996",,,"Aniplex,       animate Film,       Movic,       Gakken",Media Blasters,Production I.G,Manga,"Action, Comedy, Sci-Fi",,27 min. per ep.,PG-13 - Teens 13 or older,9,
Tokyo Tribe 2,,6.64,5944,5983,12,TV,13,Finished Airing,"Nov 12, 2006 to Feb 18, 2007",Fall 2006,Unknown,Sony Music Entertainment,"None found, add some",Madhouse,Manga,"Action, Drama",,24 min. per ep.,R+ - Mild Nudity,22,
Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,Hamtaro Movie 1: Ham Ham Land Big Adventure,6.64,10050,5984,3,Movie,1,Finished Airing,"Dec 15, 2001",,,Shogakukan-Shueisha Productions,"None found, add some",TMS Entertainment,Unknown,"Adventure, Comedy",,50 min.,PG - Children,4,Kids
Transformers: Choujin Master Force,Transformers Super-God Masterforce,6.64,9475,5985,3,TV,43,Finished Airing,"Apr 12, 1988 to Mar 7, 1989",Spring 1988,Unknown,Nippon Television Network,Hasbro,Toei Animation,Other,"Action, Adventure, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,7,
Youkai Watch Movie 5: Forever Friends,,6.64,11625,5987,1,Movie,1,Finished Airing,"Dec 14, 2018",,,TOHO,"None found, add some",OLM,Game,"Comedy, Supernatural",Mythology,1 hr. 40 min.,PG - Children,8,Kids
Aiura,,6.64,2273,5988,88,TV,12,Finished Airing,"Apr 10, 2013 to Jun 26, 2013",Spring 2013,Wednesdays at 01:35 (JST),"Pony Canyon,       Tohokushinsha Film Corporation","None found, add some",LIDENFILMS,4-koma manga,Slice of Life,"CGDCT, Iyashikei, School",4 min. per ep.,G - All Ages,177,Shounen
Urasekai Picnic,Otherside Picnic,6.64,1814,5986,121,TV,12,Finished Airing,"Jan 4, 2021 to Mar 22, 2021",Winter 2021,Mondays at 23:30 (JST),"Sony Pictures Entertainment,       Square Enix,       Frontier Works,       AT-X,       Hakuhodo DY Music & Pictures,       Amusement Media Academy,       BS11,       Good Smile Film,       Hayakawa Shobou",Funimation,"LIDENFILMS,       Felix Film",Novel,"Adventure, Fantasy, Mystery, Suspense","Isekai, Survival",23 min. per ep.,R - 17+ (violence & profanity),554,
Alps no Shoujo Heidi: Heidi to Clara-hen,,6.64,11179,5989,2,Movie,1,Finished Airing,"Aug 21, 1996",,,"None found, add some","None found, add some",Nippon Animation,Unknown,Drama,Historical,1 hr. 29 min.,PG - Children,0,
Amaenaide yo!! Katsu!!,Ah My Buddha Katsu,6.64,3079,5990,52,TV,12,Finished Airing,"Jan 4, 2006 to Mar 22, 2006",Winter 2006,Wednesdays at 11:00 (JST),"None found, add some","Nozomi Entertainment,       Media Blasters",Studio Deen,Manga,"Comedy, Romance, Supernatural, Ecchi",Harem,24 min. per ep.,R+ - Mild Nudity,42,Seinen
Ao no Kanata no Four Rhythm,Aokana: Four Rhythm Across the Blue,6.64,1548,5991,150,TV,12,Finished Airing,"Jan 12, 2016 to Mar 29, 2016",Winter 2016,Tuesdays at 02:05 (JST),"TV Tokyo,       Pony Canyon,       AT-X,       DLE,       NBCUniversal Entertainment Japan,       Docomo Anime Store,       bilibili,       Kanon Sound,       Hobibox","Funimation,       Crunchyroll",Gonzo,Visual novel,"Sci-Fi, Sports",School,24 min. per ep.,PG-13 - Teens 13 or older,533,
Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,Beyblade the Movie: Decisive Battle! Takao VS Daichi,6.64,5909,5992,12,Movie,1,Finished Airing,"Aug 17, 2002",,,"Yomiko Advertising,       d-rights",Nelvana,"Nippon Animation,       Synergy Japan",Manga,"Action, Adventure, Comedy, Sci-Fi",,1 hr. 10 min.,G - All Ages,9,Shounen
Bokusatsu Tenshi Dokuro-chan 2,Bludgeoning Angel Dokuro-chan 2,6.64,1968,5994,109,OVA,2,Finished Airing,"Aug 11, 2007 to Nov 10, 2007",,,"ASCII Media Works,       Showgate,       Geneon Entertainment","Media Blasters,       Discotek Media",HAL Film Maker,Light novel,"Comedy, Supernatural, Ecchi","Gag Humor, Gore",26 min. per ep.,R - 17+ (violence & profanity),120,
Boku no Tonari ni Ankoku Hakaishin ga Imasu.,A Destructive God Sits Next to Me,6.64,2863,5993,59,TV,12,Finished Airing,"Jan 11, 2020 to Mar 28, 2020",Winter 2020,Saturdays at 21:00 (JST),"Toei Video,       AT-X,       Being,       Crunchyroll,       Yomiuri TV Enterprise,       Kadokawa,       JY Animation,       MAGNET,       Video Market","None found, add some",EMT Squared,Manga,Comedy,School,23 min. per ep.,PG-13 - Teens 13 or older,264,Josei
Build Divide: Code White,Build Divide -#FFFFFF- Code White,6.64,4863,5995,20,TV,12,Finished Airing,"Apr 3, 2022 to Jun 26, 2022",Spring 2022,Sundays at 00:30 (JST),Aniplex,Aniplex of America,LIDENFILMS,Mixed media,Fantasy,Strategy Game,23 min. per ep.,PG-13 - Teens 13 or older,81,
Cinnamon the Movie,Cinnamoroll: The Movie,6.64,9878,5996,3,Movie,1,Finished Airing,"Dec 22, 2007",,,Sanrio,"None found, add some",Madhouse,Other,Fantasy,,45 min.,G - All Ages,24,
Cocolors,,6.64,6807,5997,8,Movie,1,Finished Airing,"May 5, 2017",,,Nishiki Studio,"None found, add some",Kamikaze Douga,Original,Sci-Fi,,45 min.,PG-13 - Teens 13 or older,17,
Daikuu Maryuu Gaiking,Dino Mech Gaiking,6.64,10080,5998,3,TV,44,Finished Airing,"Apr 1, 1976 to Jan 27, 1977",Spring 1976,Thursdays at 19:00 (JST),Dynamic Planning,Discotek Media,Toei Animation,Original,"Action, Adventure, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,4,
Dan Doh!!,,6.64,8771,5999,4,TV,26,Finished Airing,"Apr 3, 2004 to Sep 25, 2004",Spring 2004,Unknown,"TV Tokyo,       HoriPro",Bandai Entertainment,Tokyo Kids,Manga,"Adventure, Sports",,24 min. per ep.,G - All Ages,3,Shounen
Dwaeji-ui Wang,,6.64,7341,6000,7,Movie,1,Finished Airing,"Nov 3, 2011",,,Studio Dadashow,"None found, add some","None found, add some",Unknown,"Drama, Suspense",Psychological,1 hr. 36 min.,R - 17+ (violence & profanity),27,
