Name,positive_ratio,total_reviews
Magatsu Wahrheit: Zuerst,0.5,18
Masou Gakuen HxH Specials,0.0,1
Ladies versus Butlers!,0.4,45
Master Mosquiton '99,0.0,2
Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,0.0,0
Mitsubachi Maya no Bouken,0.5,2
Mizugumo Monmon,0.6666666666666666,3
Morita-san wa Mukuchi,1.0,1
Neo Ranga,0.4444444444444444,9
One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizokudan no Himitsu!,1.0,2
Peace Maker Kurogane Movie 2: Yuumei,0.0,0
Parasite Dolls,0.625,8
Petit Clover Advance,0.0,1
RobiHachi,0.7142857142857143,14
Sekai Meisaku Douwa: Hakuchou no Ouji,0.3333333333333333,3
Shanhe Jian Xin Xiao Juchang,0.0,0
Sengoku Otome: Momoiro Paradox,0.46153846153846156,13
Shanshui Qing,1.0,5
Sore Ike! Anpanman,1.0,1
Soreyuke! Uchuu Senkan Yamamoto Youko (1999),0.3333333333333333,3
Onegai♪My Melody Kirara★,0.0,0
Sukuwareru Ramiris,0.0,2
The King of Fighters: Destiny,1.0,1
Teekyuu 9,0.5,2
Toki wa Meguru: Tokyo Station,1.0,2
Tsuyokiss,0.25,8
Tokyo ESP,0.17647058823529413,34
Uchuu Kazoku Carlvinson,0.6666666666666666,3
"Wake Up, Girls! Shin Shou",0.5,2
Wooser no Sono Higurashi: Mugen-hen,0.5,2
Yoroiden Samurai Troopers Gaiden,0.0,0
Winter Garden,0.75,8
Zi Chuan: Yincang Hudong Ju,0.0,1
Shin Megami Tensei Devil Children,1.0,1
Shuffle! Memories,0.3,10
SmaSTATION-3 SMAnime,0.5,2
Sky Girls Specials,1.0,2
Sonic: Night of the WereHog,0.7777777777777778,9
Tenchi Muyou! Ryououki 4th Season,0.3333333333333333,3
Tenshi no Shippo Chu!,0.0,0
The King of Fighters XV,0.0,0
Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,1.0,1
Transformers: Car Robots,1.0,1
Tokkou,0.4166666666666667,24
Yaku nara Mug Cup mo,0.3333333333333333,15
Yuusha Exkaiser,0.0,2
A.I.C.O. Incarnation,0.5208333333333334,48
Appleseed,0.625,16
Umi ga Kikoeru,0.46236559139784944,93
22/7: 8＋3=?,1.0,57
Uchuu Senkan Tiramisù II,1.0,132
Bleach: Shuku! Rukia Dakkan! Kagayaku! Shinigami Juuban Shoubu! Mitai Shinigami Doon to Misemasu Special,0.0,0
Busou Shinki Moon Angel,0.0,2
Bubblegum Crash,0.5454545454545454,11
Burn Up Excess,0.5714285714285714,7
Birthday Wonderland,0.625,8
Entotsu Machi no Poupelle,0.5,2
Gambo,0.8,5
Fight Ippatsu! Juuden-chan!! Specials,0.5,2
Godzilla 2: Kessen Kidou Zoushoku Toshi,0.6,10
Ginga Tetsudou 999: Eternal Fantasy,0.5,2
Granblue Fantasy The Animation Season 2 Extras,0.5,2
Gyakuten Saiban 6 Prologue,1.0,1
Haha wo Tazunete Sanzenri (Movie),0.0,0
Harukanaru Toki no Naka de 3: Owarinaki Unmei,0.0,1
Hakubo,0.5333333333333333,15
Blood-C,0.3463687150837989,179
Ikkitousen: Xtreme Xecutor Specials,1.0,2
Kanokon: Manatsu no Dai Shanikusai,0.5,2
Kidou Senshi Gundam MS IGLOO: 1-nen Sensou Hiroku,0.5,8
Kishin Houkou Demonbane (TV),0.5,10
Kiss Dum: Engage Planet,0.3333333333333333,6
Kuang Shen Mo Zun,0.3333333333333333,3
Kuma Miko Specials,0.0,0
Liang Chen You Meng,0.0,0
Lostorage Conflated WIXOSS: Missing Link,0.0,1
Juuni Taisen,0.3208955223880597,134
Massugu ni Ikou. 2nd Season,1.0,1
Natsu ga Hajimaru.,0.0,0
Monster Musume no Oishasan,0.6,45
Kanojo mo Kanojo,0.46875,192
One Piece: Dai Tettei Kaibou! Kouzuki Oden Densetsu!,0.0,1
Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,0.0,0
Papa to Odorou,0.5,2
Ni Zhuan Ci Yuan: AI Jue Qi,0.0,2
Queen's Blade: Gyokuza wo Tsugu Mono,0.5,6
Queen's Blade: Utsukushiki Toushi-tachi,0.6666666666666666,3
Saijaku Muhai no Bahamut,0.2916666666666667,48
Saint Seiya: Knights of the Zodiac - Battle Sanctuary Part 2,1.0,1
Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,0.0,0
Kochouki: Wakaki Nobunaga,0.75,4
Kokoro Toshokan,0.5,4
Kore ga Watashi no Goshujinsama,0.35294117647058826,17
Lemon Angel Project,0.5,4
Ling Yu 5th Season,0.0,0
Love All Play,0.5333333333333333,15
Miss Monochrome The Animation 3,0.3333333333333333,3
Miyakawa-ke no Kuufuku,0.36363636363636365,22
Muv-Luv Alternative 2nd Season,0.5,12
Narue no Sekai,0.2222222222222222,9
Mahou Shoujo Site,0.30578512396694213,121
Ooya-san wa Shishunki!,0.16666666666666666,6
Pingu in the City,0.7777777777777778,18
Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,0.0,0
Puchimas!: Petit iDOLM@STER Episode 0,1.0,1
Reideen,0.25,4
Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,0.0,0
Puni Puni☆Poemii,0.4666666666666667,210
PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,0.0,18
Saiki Kusuo no Ψ-nan Manner Movie,0.0,0
Precure All Stars Movie: Haru no Carnival♪,0.5,188
Sengoku Majin Goushougun,1.0,2
Ryuugajou Nanana no Maizoukin: Nanana Nippon Mukashibanashi,0.0,0
Tales of Gekijou,1.0,1
Sengoku Musou,0.375,8
Ring ni Kakero 1: Nichibei Kessen-hen,1.0,1
Uchuu Kyoudai: Itten no Hikari,0.0,1
Wangpai Yushi,0.0,0
Technoroid: Overmind,0.4444444444444444,9
Wo Jian Qile Yi Di Shuxing,0.0,1
Action Heroine Cheer Fruits,0.7142857142857143,7
AkaKill! Gekijou,0.42857142857142855,7
Akihabara Dennou-gumi,0.6666666666666666,3
Cardfight!! Vanguard G,0.0,3
Tate no Yuusha no Nariagari Season 2,0.20918367346938777,196
Choujuu Kishin Dancougar: God Bless Dancougar,1.0,1
Cosmo Warrior Zero,0.0,2
Di Gi Charat Summer Special 2000,0.0,2
Dokonjou Gaeru,0.0,0
Fate/Extra: Last Encore - Illustrias Tendousetsu,0.4666666666666667,15
Fudanshi Koukou Seikatsu,0.5625,16
Ganbare Douki-chan,0.625,16
Garouden: The Way of the Lone Wolf,0.5,4
Glass no Kantai: La Legende du Vent de l'Univers,0.5555555555555556,9
Gun Frontier,0.5714285714285714,7
Hamelin no Violin Hiki,0.5,4
Imouto sae Ireba Ii. (ONA) Specials,0.0,0
Inu to Hasami wa Tsukaiyou,0.4,35
ChäoS;Child: Silent Sky,1.0,64
Stella Jogakuin Koutou-ka C³-bu,0.17647058823529413,697
Weiß Kreuz Glühen,0.5,80
Bannou Bunka Neko-Musume (1998),0.5,2
Anime Sanjuushi: Aramis no Bouken,0.0,0
.hack//Intermezzo,0.0,2
Bungou to Alchemist: Shinpan no Haguruma,0.6666666666666666,15
Itou Junji: Collection,0.3125,64
Buzzer Beater,0.75,4
Chi Yan Jinyiwei,0.0,0
Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,0.0,3
Cluster Edge Specials,0.0,0
100-man no Inochi no Ue ni Ore wa Tatteiru,0.4065934065934066,91
Doraemon: Ganbare! Gian!!,0.0,0
Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,0.0,0
F-Zero: Falcon Densetsu,0.8333333333333334,6
Final Approach,0.5454545454545454,11
Hagure Yuusha no Aesthetica: Hajirai Ippai,0.5,2
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",0.4634146341463415,41
Himitsu no Akko-chan 3,0.0,1
Ie Naki Ko (Movie),0.0,0
Honto ni Atta! Reibai Sensei,0.3333333333333333,3
Fuuka,0.33620689655172414,116
Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,0.0,0
Kurogane no Linebarrels Specials,0.0,1
Inugami-san to Nekoyama-san,0.5,20
Kizuna Ichigeki,0.5,2
Itsuka Tenma no Kuro Usagi,0.48148148148148145,27
Kyousou Giga (TV) Recaps,0.0,0
Lady Lady!! (1988),0.0,0
Mahou Shoujo Lalabel,0.0,1
Mahoutsukai Sally,0.6666666666666666,3
Megami-ryou no Ryoubo-kun.,0.49019607843137253,51
Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,0.0,1
Naisho no Tsubomi,0.3333333333333333,3
Otogi Story Tenshi no Shippo,0.3333333333333333,6
Night Head 2041,0.8333333333333334,12
Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,0.7857142857142857,14
Persona 4 the Golden Animation: Thank you Mr. Accomplice,0.5,2
Phantasy Star Online 2: Episode Oracle,0.42857142857142855,7
Phantom: Requiem for the Phantom Picture Drama,0.5,2
Persona: Trinity Soul,0.4444444444444444,18
Pokemon Movie 17: Hakai no Mayu to Diancie,0.6666666666666666,6
Qiang Shen Ji: Xuezu Mishi Pian,0.0,0
Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,1.0,1
Seikimatsu Occult Gakuin Specials,0.0,1
Sakugan,0.3783783783783784,37
Sorairo Utility,0.8888888888888888,9
Spirit of Wonder: Shounen Kagaku Club,0.3333333333333333,3
Tales of the Abyss Special Fan Disc,0.0,0
Trava: Fist Planet,0.75,4
Yami Shibai 2,0.2222222222222222,9
Video Senshi Lezarion,0.0,0
Yami to Boushi to Hon no Tabibito,0.15384615384615385,13
Yatterman,0.0,0
Snack Basue,0.6666666666666666,6
Street Fighter Zero The Animation,0.25,8
Takarajima Memorial: Yuunagi to Yobareta Otoko,0.0,0
Tenchi Muyou! Ryououki 5th Season,0.5,4
Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,1.0,2
Shin Koihime†Musou: Live Revolution,0.5,82
Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho,1.0,90
Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,0.5,196
Tistou Midori no Oyayubi,0.0,0
UFO Robo Grendizer tai Great Mazinger,1.0,1
Tono to Issho,0.0,1
Tobidase! Narase! Pui Pui Molcar,1.0,1
Touka Gettan,0.5,8
Xing Hai Qishi: Xinghuo Chongran,0.0,0
Yao Jing Zhong Zhi Shou Ce,0.42857142857142855,7
Yoza-Quar!,0.0,0
Yuugen Kaisha,1.0,6
Yoru no Yatterman,0.375,16
19 Tian,0.0,0
Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,0.25,4
Area 88 Movie,0.0,0
Brothers Conflict OVA,0.0,0
Artiswitch Picture Drama,0.0,1
Chameleon (OVA),0.0,1
Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,0.0,0
Chunqiu Feng Shen,0.0,0
ClassicaLoid 2nd Season,1.0,1
D.C.III: Da Capo III,0.36363636363636365,11
Dame x Prince Anime Caravan,0.5714285714285714,14
Dorami & Doraemons: Space Land's Critical Event,0.0,0
Di Gi Charat Tsuyu Specials,0.0,0
Devilman,0.375,8
Feng Qi Luoyang: Shen Ji Shaonian,0.5,2
Fake,0.5454545454545454,11
Ginga Tetsudou 999: Glass no Clair,0.0,0
Gin no Guardian II,0.5,4
Gundam Build Fighters Specials,0.0,0
Getter Robo G,0.3333333333333333,3
Holo no Graffiti Specials,0.0,0
Hurricane Polymar,0.5,2
HenSemi (TV),0.5,10
Honoo no Mirage,0.6,5
Hero Mask 2nd Season,0.4,5
ID-0,0.7333333333333333,15
IGPX: Immortal Grand Prix,0.0,2
Je T'aime,0.0,6
Kaibutsu Oujo Specials,0.0,0
Kabigon to Karakara,0.0,0
"Jitsu wa Ore, Saikyou deshita?",0.4,40
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,0.4074074074074074,54
Kamen Rider Den-O: Imagin Anime 2,0.0,0
Kidou Keisatsu Patlabor: Reboot,0.5,2
Kigyou Senshi Arslan,0.0,0
Kidou Senshi Gundam NT,0.3333333333333333,24
KO Seiki Beast Sanjuushi,0.0,1
Kobo-chan,0.0,0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Seton Tankentai! Sumidagawa no Chikai - Omoide no Shiroi Kujira wo Sagase!,0.0,0
Koro no Dai Sanpo,0.0,0
Koukaku no Pandora,0.2857142857142857,14
Megaton-kyuu Musashi 2nd Season,1.0,1
"Kono Naka ni Hitori, Imouto ga Iru!",0.5294117647058824,51
PetoPeto-san,0.0,1
Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,0.0,0
Pokemon: Pikapika Hoshizora Camp,1.0,1
Pokemon: Pikachu no Fuyuyasumi,0.0,1
Nande Koko ni Sensei ga!?,0.5,70
Pon no Michi,0.15384615384615385,13
Kimagure Orange☆Road: Shounen Jump Special,0.5,24
Reporter Blues,0.0,0
Ryuuseiki Gakusaver,0.0,0
Sekai no Owari ni Shiba Inu to,1.0,2
Rizelmine,0.5,4
Pretty Rhythm: All Star Selection,0.0,1
Shadow Skill,0.5,2
Kinkyuu Hasshin Saver Kids,0.0,0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kankichi Saigo no Hi,0.0,0
Joshikousei: Girl's High Specials,0.0,1
Koukaku Kidoutai Arise: Another Mission,0.3333333333333333,3
Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka,0.4,5
Kuiba: Shiwanhuoji,1.0,2
Moeru! Oniisan,0.0,0
Murenase! Seton Gakuen Special,0.5,2
Morita-san wa Mukuchi.,0.5,6
Omoi no Kakera,0.5,2
Omoigumo,1.0,1
Onigamiden,0.8333333333333334,6
Osomatsu-san Short Film Series,0.0,0
Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,1.0,2
Pokemon: Pikachu no Dokidoki Kakurenbo,1.0,2
Koi to Uso,0.4383561643835616,146
Pokemon: Senritsu no Mirage Pokemon,0.5,2
Saikyou Ginga Ultimate Zero: Battle Spirits,0.0,0
Saint October,0.5,2
Sango Shou Densetsu: Aoi Umi no Elfie,0.6666666666666666,3
Seizei Ganbare! Mahou Shoujo Kurumi,0.0,3
Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,0.0,1
Softenni,0.5,10
Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,0.3333333333333333,3
Starship Troopers: Red Planet,1.0,1
Tantei Opera Milky Holmes: Alternative,0.3333333333333333,3
Temple Specials,0.0,1
Soukyuu no Fafner: Dead Aggressor - Arcadian Memory,1.0,1
Souryuuden,0.3333333333333333,3
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,0.7272727272727273,11
Triage X: Recollection XOXO,0.5,2
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,0.0,0
Uchuu Kuubo Blue Noah,1.0,1
Yakusoku (ONA),0.0,0
Yadosagashi,1.0,1
Wo Shi Jiang Xiaobai 2nd Season,1.0,1
Arc the Lad,1.0,3
Aozora Shoujo-tai,0.7142857142857143,7
Assault Lily: Bouquet,0.5714285714285714,35
Akiba's Trip The Animation,0.4473684210526316,38
Bakuon!!,0.5925925925925926,27
Dirty Pair Flash 3,0.0,0
Esper Mami,0.5,2
Danchigai,0.6956521739130435,23
Estab-Life: Great Escape,0.3333333333333333,12
Dragon Ball GT,0.375,64
Fuyu no Sonata: Joshou - Hatsuyuki no Negai,0.0,0
Ginga Shippuu Sasuraiger,0.0,2
Gokinjo Monogatari the Movie,0.0,0
Great Teacher Onizuka Recaps,0.0,0
Guan Miao Shenmeshi,1.0,1
Gundam: G no Reconguista Movie II - Bellri Gekishin,0.0,1
DNA² OVA,0.0,0
Yuu☆Yuu☆Hakusho Picture Drama,1.0,64
Jing: Shuang Cheng - Feng Qi Pian,0.0,0
Hei Men,0.5,2
Imouto sae Ireba Ii. (ONA),1.0,2
Hua Jianghu: Huan Shi Men Sheng,1.0,1
Amon: Devilman Mokushiroku,0.2777777777777778,18
Break Blade: Virgins War,0.0,1
Black Jack ONA,0.0,1
Astarotte no Omocha!,0.2727272727272727,33
Canaan: Minorikawa Report 201X Shanghai,0.0,0
Bus Gamer,0.2,15
Bu Mie Shen Wang,0.0,1
Cardfight!! Vanguard Gaiden: If,0.5,4
Dorami-chan: Mini-Dora SOS!!!,0.0,0
Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,0.0,0
Dumbbell Nan Kilo Moteru?: Silverman-Gym Oni Tore Kouza,0.0,1
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,0.1875,16
Gegege no Kitarou: Nippon Bakuretsu,0.0,0
Gundam Evolve,0.0,1
FLCL Alternative,0.5238095238095238,21
HenSemi,0.25,4
Henteko na Volunteer,0.0,0
Junk Head 1,1.0,1
K: Missing Kings - Manner Movie,0.0,1
Iwa Kakeru! Sport Climbing Girls,0.47058823529411764,34
Kagaku Ninja-tai Gatchaman F,0.0,0
Kamiarizuki no Kodomo,0.3333333333333333,9
Ketsuekigata-kun!,0.5,2
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,0.43661971830985913,71
Happy☆Lucky Bikkuriman,0.0,0
Hi☆sCoool! SeHa Girls,0.5,816
Kyoushirou to Towa no Sora Specials,0.0,0
Meiken Lassie: Yume ni Mukatte Hashire!,0.0,0
Meitantei Conan: Hoshikage no Majutsushi,0.0,0
Kurayukaba,0.6666666666666666,3
Miss Monochrome The Animation 2,0.42857142857142855,7
Kidou Senshi Gundam AGE,0.2857142857142857,28
Mu Wang Zhi Wang: Qi Lin Jue,0.0,1
Nomad: Megalo Box 2 Short Anime,0.0,0
Monster Special Edition,0.0,0
"One Piece: Dai Tannou Kikaku! ""Shi no Gekai"" Trafalgar Law",0.0,1
Nyoro-n Churuya-san,0.6666666666666666,9
Onipan!,0.5,4
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,0.0,0
Princess Principal: Ange Report,0.0,0
Patalliro Saiyuuki!,0.6666666666666666,3
Qin Shi Mingyue: Kong Shan Niao Yu,0.0,0
Puzzle & Dragons Cross,0.4,5
Sabu to Ichi Torimono Hikae,0.0,1
Shouxi Yu Ling Shi,0.0,1
Shirogane no Ishi: Argevollen,0.5,8
Taiho Shichau zo in America,0.5,2
Toaru Majutsu no Index-tan III,0.0,0
Taiyou no Ouji: Horus no Daibouken,0.7777777777777778,9
Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,0.0,0
Trouble Chocolate,0.75,4
Yuuki Yuuna wa Yuushabu Shozoku 3,0.0,1
Youkai Watch!,0.0,0
Z/X: Ignition,0.6,5
Shining Tears X Wind,0.0,7
White Album,0.42105263157894735,38
Shukufuku no Campanella: La Campanella Della Benedizione,0.0,1
Shoujo Shuumatsu Jugyou,0.75,4
Sore ga Seiyuu!: Petit Uchiage,1.0,1
Show By Rock!! Short!!,0.0,0
Shounen Hollywood: Holly Stage for 50,0.5,2
Shouwa Monogatari (Movie),0.5,2
Teekyuu 2 Specials,0.0,3
To Heart 2,0.14285714285714285,7
Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,0.0,1
Windaria,0.7142857142857143,7
Turn A Gundam I: Chikyuukou,0.0,1
World Witches Hasshin Shimasu!,0.6666666666666666,3
Yoroiden Samurai Troopers Kikoutei Densetsu,0.0,0
Yume Senshi Wingman,0.0,0
"Arano no Sakebi Koe: Hoero, Buck",0.0,0
Yuuki Yuuna wa Yuushabu Shozoku 2,0.0,0
Bai Niao Gu,0.3333333333333333,3
Chieri to Cherry,0.0,0
Chikyuu ga Ugoita Hi,1.0,2
Cross Fight B-Daman eS,0.0,0
Coppelion,0.41379310344827586,29
DD Hokuto no Ken (2013),0.0,0
Di Wang Gong Lue,0.3333333333333333,6
Demashita! Powerpuff Girls Z,0.4444444444444444,18
Digimon Survive: Prologue Movie,0.0,1
Dororon Enma-kun Meeramera,0.25,4
Dynamic Super Robots Soushingekki,0.0,2
Fushigi no Umi no Nadia Omake Gekijou,1.0,1
Gangsta. Recap,0.3333333333333333,3
Tropical-Rouge! Precure Petit Tobikome! Collaboration ♡ Dance Party!,0.0,0
Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,0.0,0
Genji Tsuushin Agedama,0.0,0
Hamster Club,0.0,0
Grenadier: Hohoemi no Senshi Specials,1.0,1
Hitorigurashi no Shougakusei,0.5714285714285714,7
iDOLM@STER Xenoglossia,0.2857142857142857,7
Jumping,0.5,8
Kanokon: Manatsu no Dai Shanikusai Specials,0.0,0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,0.0,0
Karakuri no Kimi,0.8,5
Love Get Chu,0.6666666666666666,3
Musaigen no Phantom World: Limitless Phantom World,0.0,0
Momochi-san Chi no Ayakashi Ouji,0.3333333333333333,15
Mirai Nikki (TV): Ura Mirai Nikki,0.6666666666666666,3
Oi! Ryouma,1.0,1
One Piece: Cry Heart,1.0,3
Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,0.0,0
Ore wa Teppei,1.0,2
Phantom The Animation,0.25,4
Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,0.37735849056603776,159
Ro-Kyu-Bu! SS Recap,0.0,0
Pokemon Movie 15: Kyurem vs. Seikenshi,0.2857142857142857,7
Project A-Ko 2: Daitokuji Zaibatsu no Inbou,0.75,4
Shen Ji Long Wei,0.5,2
Juusen Battle Monsuno,1.0,4
Kamen no Ninja Akakage,0.0,0
Keijo!!!!!!!! Specials,0.3333333333333333,3
Loveless Specials,0.5,2
Last Exile: Ginyoku no Fam - Adjournment,0.0,1
Love Live! μ's Go→Go! LoveLive! 2015: Dream Sensation!,0.0,0
Madoromi no Vevara,1.0,1
Monkey Turn,1.0,1
Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,0.0,0
Moetan Specials,0.0,0
Mob Psycho Mini,0.16666666666666666,6
Monkey Turn V,0.0,0
Mugyutto! Black Clover,0.3333333333333333,3
Nezumi Monogatari: George to Gerald no Bouken,1.0,1
Onkyou Seimeitai Noiseman,0.3333333333333333,3
Pokemon XY SP: Road to Kalos,0.0,0
Power Stone,1.0,1
Precure Miracle Universe Movie,0.25,4
Qualidea Code,0.36363636363636365,33
Nanatsu no Taizai: Kamigami no Gekirin,0.20754716981132076,106
Rozen Maiden: Meitantei Kunkun - Duell Walzer,0.0,0
Saezuru Doubutsu wa Yarushikanai!,0.0,0
Shigofumi Picture Drama,0.0,1
Street Fighter Alpha: Generations,0.2,5
Teekyuu 3 Specials,0.5,2
Tentai Senshi Sunred: Short Corner,0.0,0
Umayon Shinsaku Short Anime,0.0,0
The iDOLM@STER Cinderella Girls: Special Program,0.0,1
Upotte!! Miatte Waratte,0.6,5
Vatican Kiseki Chousakan: Majo no Soup,0.0,0
Wan Guo Zhi,1.0,1
Wan Yu Feng Shen,1.0,1
Ani x Para: Anata no Hero wa Dare desu ka,0.0,1
Ashita e Free Kick,1.0,1
Miracle☆Train: Oedo-sen e Youkoso,0.625,1808
Bakugan Battle Brawlers,0.8260869565217391,23
Chie-chan Funsenki: Jarinko Chie,0.0,0
Cinderella Girls Gekijou: Climax Season,0.0,0
Chao Zhi Neng Zu Qiu,0.0,0
Choujikuu Seiki Orguss,0.6666666666666666,9
Comic Party Revolution,0.2857142857142857,7
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,0.35555555555555557,45
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-pun Special!!,0.5,2
Dan Dao Zongshi,0.0,0
"Dakara Boku wa, H ga Dekinai. Recap",0.0,0
Etotama Specials,0.0,1
Digimon Adventure:,0.3684210526315789,38
Gakuen Heaven,0.6428571428571429,14
Gundam Build Divers Prologue,0.6666666666666666,3
Hare Tokidoki Buta (TV),1.0,1
Hajimete no Gal: Hajimete no Bunkasai,0.4,5
Huckleberry Finn Monogatari,0.5,2
Hyakka Ryouran: Samurai After Specials,0.0,1
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season,1.0,1
Jiu Tian Xuan Di Jue 3rd Season,0.0,0
Akashic Re:cords,0.0,0
Jinsei,0.5,10
IS: Infinite Stratos 2,0.2631578947368421,57
Amemiya-san,0.0,0
Battle Athletess Daiundoukai,0.5,2
Binan Koukou Chikyuu Bouei-bu Happy Kiss!,1.0,5
Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,1.0,1
Brave Beats,0.6666666666666666,3
Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,0.6153846153846154,13
Clockwork Planet,0.3783783783783784,37
Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,1.0,1
Freezing Vibration Specials,0.3333333333333333,3
Denshin Mamotte Shugogetten,0.0,0
Exception,0.6428571428571429,14
Gal to Kyouryuu,0.5882352941176471,17
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,0.0,0
God Eater 3,0.0,0
Gekiganger 3: The Movie,1.0,1
Gyouten Ningen Batsealer,0.0,0
Harukanaru Toki no Naka de: Hachiyou Shou OVA,1.0,1
Hulu Xiongdi,0.0,0
Inko Colors the Animation,1.0,1
Kagaku Ninja-tai Gatchaman II,0.0,0
Kamen Rider Den-O: Imagin Anime,0.0,0
Kerokero Chime,1.0,1
Kishin Douji Zenki Gaiden: Anki Kitan,0.0,0
Death March kara Hajimaru Isekai Kyousoukyoku,0.4049079754601227,163
Koi to Uso: Isshou no Koi/Koi no Kimochi,0.0,0
Midnight Eye: Gokuu,0.6,10
Mu Wang Zhi Wang: Xuan Guan Si,0.0,1
Mahou no Idol Pastel Yumi,1.0,2
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,0.0,0
Mushikago no Cagaster,0.45454545454545453,22
Nurarihyon no Mago: Gekitou Dai Futsal Taikai! Nuragumi W Cup!!,0.0,0
Osomatsu-kun,0.0,0
Pokemon Best Wishes! Season 2,0.5,4
Pokemon: Odoru Pokemon Himitsu Kichi,0.5,2
Qiang Shen Ji,1.0,3
Nihon Chinbotsu 2020,0.35542168674698793,166
Oneechan ga Kita: Hajimete no… Kitaa!,0.6666666666666666,249
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",0.5,174
Rockman Hoshi ni Negai wo,0.75,4
Shin Megami Tensei Devil Children: Light & Dark,0.0,0
Robot Girls Z,0.2,5
Senyoku no Sigrdrifa,0.6428571428571429,14
Sekai Meisaku Douwa: Wow! Maerchen Oukoku,0.0,0
Starmyu 3rd Season: Encore,0.0,0
SKET Dance: SD Character Flash Anime,0.0,0
Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,0.0,0
Tantei Kageki Milky Holmes TD,0.0,2
Yakitori,0.5,8
Upotte!!,0.3888888888888889,36
Youjuu Toshi,0.5384615384615384,39
Superflat Monogram,0.5,6
Shin Chuuka Ichiban!,0.3333333333333333,6
Ta ga Tame no Alchemist,0.5,6
Tamako Market Specials,1.0,1
Tokyo 7th Sisters: Bokura wa Aozora ni Naru,0.3333333333333333,6
Tekken: Bloodline,0.4375,32
Wangu Xian Qiong III: Eren Gu Pian,0.0,0
Uchuu Taitei God Sigma,0.0,0
Watashi no Touchika,1.0,1
Wo de Tian Jie Nu You,0.3333333333333333,3
Tokyo Ghoul:re 2nd Season,0.2,110
Yodaka no Hoshi,1.0,1
