Name,positive_ratio,total_reviews
Kuroko no Basket Movie 4: Last Game,0.5161290322580645,31
Kidou Senshi Gundam 00 Second Season,0.6052631578947368,38
Overlord IV,0.44565217391304346,92
Uchouten Kazoku 2,0.9090909090909091,11
Yuusha-Ou GaoGaiGar Final,0.25,4
Shokugeki no Souma: Ni no Sara,0.7017543859649122,57
Baccano! Specials,0.5625,16
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",0.5604395604395604,91
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,0.6666666666666666,6
Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,1.0,2
Fumetsu no Anata e Season 2,0.5,44
Douluo Dalu II: Jueshi Tangmen,0.5,2
City Hunter 2,0.6666666666666666,3
Gintama: Dai Hanseikai,0.0,1
Boku no Hero Academia 2nd Season,0.6686046511627907,172
Girls & Panzer: Saishuushou Part 2,0.875,8
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,0.75,32
Serial Experiments Lain,0.4820936639118457,363
Ansatsu Kyoushitsu,0.6746031746031746,252
JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,0.5,18
Hikaru no Go,0.6923076923076923,52
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,0.0,3
Spy x Family Season 2,0.6909090909090909,55
Kimi wa Houkago Insomnia,0.7301587301587301,63
Uma Musume: Pretty Derby Season 2,0.65,20
Kanata no Astra,0.664179104477612,134
Skip Beat!,0.7476635514018691,107
Toradora!,0.7096385542168675,830
Haikyuu!! Movie 2: Shousha to Haisha,1.0,3
Ginga Eiyuu Densetsu Gaiden (1999),0.6,5
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,0.0,3
Kuroshitsuji: Book of Murder,0.6875,16
Kuroshitsuji: Book of Circus,0.7555555555555555,45
Kyou kara Ore wa!!,0.7,10
Meitantei Conan Movie 18: Ijigen no Sniper,0.16666666666666666,6
Meitantei Conan Movie 08: Ginyoku no Magician,1.0,4
Kamisama Hajimemashita OVA,0.0,2
One Piece Film: Strong World,0.7222222222222222,36
Kidou Senshi Gundam: Tekketsu no Orphans,0.7384615384615385,65
Kodomo no Omocha (TV),0.8085106382978723,47
Mahoutsukai no Yome,0.6163793103448276,232
Meitantei Conan Movie 25: Halloween no Hanayome,0.6,15
Hyouka,0.6666666666666666,381
Koukyoushihen Eureka Seven,0.710691823899371,159
Omoide no Marnie,0.7164179104477612,67
Saint Seiya: Meiou Hades Juuni Kyuu-hen,0.9,10
Kuroko no Basket,0.672316384180791,177
Sakura-sou no Pet na Kanojo,0.6875,400
Yowamushi Pedal: Grande Road,0.6363636363636364,11
World Trigger 2nd Season,0.8260869565217391,23
No Game No Life,0.6727642276422764,492
Durarara!!x2 Ketsu,0.5416666666666666,24
Fate/stay night: Unlimited Blade Works Prologue,0.8666666666666667,15
Darker than Black: Kuro no Keiyakusha,0.63125,160
Glass no Kamen (2005),0.6774193548387096,31
Dorohedoro,0.6853146853146853,143
Angel Beats!,0.6872093023255814,860
5-toubun no Hanayome ∬,0.48444976076555024,836
Mignon,0.85,20
Glass no Kamen (2005),0.6774193548387096,31
Mairimashita! Iruma-kun 2nd Season,0.8125,32
Karakai Jouzu no Takagi-san 2,0.5813953488372093,43
Persona 3 the Movie 4: Winter of Rebirth,0.6666666666666666,9
Golden Boy,0.8363636363636363,110
Tunshi Xingkong,1.0,4
Shijou Saikyou no Deshi Kenichi,0.7301587301587301,63
Tonikaku Kawaii: SNS,0.9047619047619048,21
Paprika,0.7338709677419355,124
Gosick,0.6852791878172588,197
xxxHOLiC Shunmuki,0.3333333333333333,3
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,0.6111111111111112,18
BanG Dream! Movie: Episode of Roselia - II: Song I Am.,1.0,1
Dennou Coil,0.7777777777777778,54
Azumanga Daiou The Animation,0.7430555555555556,144
Haikyuu!! Movie 1: Owari to Hajimari,1.0,3
Tsuki ga Kirei,0.804093567251462,342
Black Lagoon,0.6837606837606838,234
"Komi-san wa, Comyushou desu. 2nd Season",0.5,76
Akatsuki no Yona,0.7210031347962382,319
Meitantei Conan Movie 03: Seikimatsu no Majutsushi,0.2857142857142857,7
Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,1.0,4
Meitantei Conan Movie 10: Tantei-tachi no Requiem,0.6666666666666666,3
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,0.5833333333333334,12
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,0.4666666666666667,15
Omae Umasou da na,0.9,10
FLCL,0.571078431372549,408
Kill la Kill,0.6309794988610479,439
Lovely★Complex,0.7244796828543112,1009
Wan Sheng Jie 2,0.75,4
Date A Live V,0.6363636363636364,11
Ginga Nagareboshi Gin,0.5652173913043478,23
Full Metal Panic? Fumoffu,0.6666666666666666,54
Black Lagoon: Roberta's Blood Trail,0.7272727272727273,44
BanG Dream! 3rd Season,0.8181818181818182,11
Baby Steps 2nd Season,0.8571428571428571,14
Black Clover: Mahou Tei no Ken,0.48148148148148145,81
Juuni Kokuki,0.5970149253731343,67
Boku no Hero Academia 3rd Season,0.6171875,128
Hibike! Euphonium,0.7307692307692307,130
D.Gray-man,0.6971830985915493,142
Magi: The Labyrinth of Magic,0.6942148760330579,121
Saiunkoku Monogatari 2nd Season,0.5714285714285714,7
Pui Pui Molcar,0.8484848484848485,33
Shadows House 2nd Season,0.875,16
Slayers Next,0.6428571428571429,14
Tensei shitara Slime Datta Ken 3rd Season,0.14285714285714285,42
Wan Sheng Jie 3,1.0,1
Kimi ni Todoke,0.6941176470588235,255
Toaru Kagaku no Railgun S,0.6363636363636364,44
Tsumiki no Ie,0.7678571428571429,56
Zombieland Saga Revenge,0.5555555555555556,45
Tokyo Magnitude 8.0,0.7079646017699115,113
Evangelion Movie 1: Jo,0.6326530612244898,98
Fullmetal Alchemist: Brotherhood Specials,0.8571428571428571,7
Eve no Jikan,0.7058823529411765,51
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,0.5673352435530086,349
Kaichou wa Maid-sama!,0.6594427244582043,323
SK∞,0.5630538513974097,1467
Kara no Kyoukai Movie: Mirai Fukuin,0.625,8
Meitantei Conan Movie 15: Chinmoku no Quarter,0.625,8
Kidou Senshi Gundam: Dai 08 MS Shoutai,0.6,40
Kidou Keisatsu Patlabor 2 the Movie,0.6521739130434783,23
Kami nomi zo Shiru Sekai: Megami-hen,0.625,48
Romantic Killer,0.746031746031746,126
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,0.5,2
Kimi ni Todoke 2nd Season,0.46875,96
Wolf's Rain OVA,0.375,16
Shokugeki no Souma: San no Sara,0.6981132075471698,53
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,1.0,3
Aria the Benedizione,0.8333333333333334,6
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,0.5409836065573771,61
Aria the OVA: Arietta,0.8,5
Kaichou wa Maid-sama!,0.6594427244582043,323
Hanma Baki: Son of Ogre 2nd Season,0.4375,16
ef: A Tale of Melodies.,0.7241379310344828,58
Hachimitsu to Clover,0.7564102564102564,78
Bungou Stray Dogs Wan!,0.9,10
Durarara!!x2 Shou,0.6052631578947368,38
Hanada Shounen-shi,0.8,5
Naruto,0.6376237623762376,505
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,0.78,50
Saint Seiya: The Lost Canvas - Meiou Shinwa,0.6923076923076923,13
Niehime to Kemono no Ou,0.7857142857142857,28
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,0.5813953488372093,86
School Rumble Ni Gakki,0.6,15
Touch,0.6875,16
Clannad,0.6512605042016807,476
5-toubun no Hanayome∽,0.9090909090909091,825
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,0.9090909090909091,11
Code Geass: Hangyaku no Lelouch III - Oudou,0.3333333333333333,6
Wan Sheng Jie,0.7,10
Akagami no Shirayuki-hime 2nd Season,0.6944444444444444,36
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,0.5945945945945946,74
Durarara!!x2 Ten,0.42857142857142855,28
Eve no Jikan (Movie),0.6,30
IDOLiSH7 Vibrato,0.6666666666666666,3
Dragon Ball,0.7676767676767676,99
Koukaku Kidoutai 2.0,0.5454545454545454,11
Yofukashi no Uta,0.655367231638418,177
Major Movie: Yuujou no Winning Shot,0.5,2
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,0.4074074074074074,27
Ookiku Furikabutte: Natsu no Taikai-hen,0.6,10
Haibane Renmei,0.732484076433121,157
Maoujou de Oyasumi,0.8589743589743589,78
Kakushigoto,0.7596899224806202,129
Aria the Origination: Sono Choppiri Himitsu no Basho ni...,1.0,2
High Score Girl: Extra Stage,0.7,10
Atarashii Joushi wa Do Tennen,0.8695652173913043,23
Hyouge Mono,0.8333333333333334,12
Hokuto no Ken,0.6304347826086957,46
Bishoujo Senshi Sailor Moon: Sailor Stars,0.8,15
Girls & Panzer: Saishuushou Part 1,0.5,8
High Score Girl II,0.8888888888888888,27
Boku no Hero Academia the Movie 2: Heroes:Rising,0.5681818181818182,88
Kurenai no Buta,0.8545454545454545,55
Youjo Senki,0.6009174311926605,218
Mahou Shoujo Lyrical Nanoha A's,0.782608695652174,23
ReLIFE,0.7006369426751592,314
Tennis no Oujisama: Zenkoku Taikai-hen - Final,0.25,4
Working!!!,0.7,20
Mahou Shoujo Lyrical Nanoha A's,0.782608695652174,23
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,0.40625,32
Wotaku ni Koi wa Muzukashii OVA,0.9,10
Tekkon Kinkreet,0.6857142857142857,35
Yi Nian Yong Heng,0.6923076923076923,13
Fate/Grand Order: Zettai Majuu Sensen Babylonia,0.5769230769230769,78
Nagi no Asu kara,0.70703125,256
Noragami,0.6733067729083665,251
Gake no Ue no Ponyo,0.7922077922077922,77
Hikaru no Go: Hokuto Hai e no Michi,0.0,2
Kidou Senshi Gundam Thunderbolt,0.7916666666666666,24
Kidou Senshi Gundam Thunderbolt: December Sky,0.4444444444444444,9
Kindaichi Shounen no Jikenbo,0.5714285714285714,7
Macross F Movie 2: Sayonara no Tsubasa,0.4444444444444444,9
Kanon (2006),0.7777777777777778,135
Tate no Yuusha no Nariagari,0.5188470066518847,451
Kobato.,0.8142857142857143,70
Macross: Do You Remember Love?,0.6551724137931034,29
Nurarihyon no Mago: Sennen Makyou,0.6521739130434783,23
Sakasama no Patema,0.7258064516129032,62
Non Non Biyori,0.8661417322834646,127
Kono Oto Tomare!,0.6617647058823529,68
Love Live! Superstar!!,0.7368421052631579,38
Kobayashi-san Chi no Maid Dragon,0.7734375,256
One Piece Film: Strong World Episode 0,0.5,2
Bleach,0.5685185185185185,540
Osomatsu-san,0.6774193548387096,31
Mawaru Penguindrum,0.5944055944055944,143
Usagi Drop Specials,0.8,5
xxxHOLiC Movie: Manatsu no Yoru no Yume,0.5,8
Quanzhi Gaoshou 2,0.6153846153846154,13
Vampire Hunter D (2000),0.75,40
Yowamushi Pedal,0.6410256410256411,39
Hidamari Sketch x Honeycomb,0.8571428571428571,7
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",0.7017543859649122,57
Full Moon wo Sagashite,0.8541666666666666,48
Bungou Stray Dogs: Dead Apple,0.6071428571428571,28
Douluo Dalu,0.8235294117647058,17
Wotaku ni Koi wa Muzukashii,0.7177914110429447,163
Gochuumon wa Usagi desu ka? Bloom,0.6666666666666666,12
Hanamonogatari,0.59375,32
Full Metal Panic! The Second Raid,0.6444444444444445,45
Kimi to Boku. 2,0.84,25
Kokoro Connect: Michi Random,0.45,40
Kidou Senshi Gundam: Suisei no Majo Season 2,0.4603174603174603,63
Love Live! The School Idol Movie,0.8064516129032258,31
Nekomonogatari: Kuro,0.5526315789473685,38
Takarajima,1.0,6
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,0.0,3
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,0.5897435897435898,39
Overlord III,0.4953271028037383,107
Tamako Love Story,0.6901408450704225,71
Yakitate!! Japan,0.8918918918918919,37
Trigun: Badlands Rumble,0.6511627906976745,43
Cike Wu Liuqi,0.7777777777777778,36
Tokyo Revengers,0.40797546012269936,326
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,0.6666666666666666,885
Yuru Yuri San☆Hai!,0.6,720
Initial D Third Stage,0.6666666666666666,15
Cike Wu Liuqi,0.7777777777777778,36
City Hunter,0.76,25
Darker than Black: Kuro no Keiyakusha Gaiden,0.5454545454545454,22
Eyeshield 21,0.65,40
Code Geass: Fukkatsu no Lelouch,0.5064935064935064,77
Meitantei Conan OVA 09: 10-nengo no Stranger,0.6666666666666666,3
Kuuchuu Buranko,0.5945945945945946,37
Kaleido Star,0.8421052631578947,38
Kingdom,0.5,64
Promare,0.5,142
Log Horizon,0.638095238095238,210
Overlord,0.5317460317460317,252
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,1.0,2
Plastic Memories,0.5964912280701754,285
Ore Monogatari!!,0.8028169014084507,142
Vanitas no Karte,0.6597938144329897,97
BanG Dream! Movie: Poppin' Dream!,1.0,3
Boku no Hero Academia 7th Season,0.6,5
Berserk: Ougon Jidai-hen - Memorial Edition,0.6666666666666666,21
Date A Live II: Kurumi Star Festival,0.6086956521739131,23
Zetsuen no Tempest,0.6891891891891891,148
Densetsu Kyojin Ideon: Hatsudou-hen,0.8,10
Final Fantasy VII: Advent Children Complete,0.6470588235294118,17
Gakuen Babysitters,0.828125,64
Yuri!!! on Ice,0.6435331230283912,317
Hanasaku Iroha,0.7391304347826086,115
Ergo Proxy,0.6018518518518519,216
Les Misérables: Shoujo Cosette,0.625,720
Hidamari Sketch x ☆☆☆,0.75,176
BanG Dream! Film Live 2nd Stage,0.0,0
Aria the Avvenire,0.6,5
Bishoujo Senshi Sailor Moon S,0.6875,16
Jormungand: Perfect Order,0.43333333333333335,30
Karigurashi no Arrietty,0.7543859649122807,57
Lupin III (2015),0.7894736842105263,19
Kidou Senshi Gundam SEED Freedom,0.55,20
Drifters,0.6966292134831461,89
Mahoutsukai no Yome Season 2 Part 2,0.4666666666666667,15
Macross,0.6818181818181818,44
Macross F,0.6825396825396826,63
Sakigake!! Cromartie Koukou,0.75,36
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,1.0,1
"Natsu e no Tunnel, Sayonara no Deguchi",0.6140350877192983,57
Shirokuma Cafe,0.7333333333333333,30
School Rumble,0.6842105263157895,76
Ushio to Tora (TV) 2nd Season,0.5714285714285714,7
Summer Ghost,0.65,40
Undead Girl Murder Farce,0.6851851851851852,54
Zoku Sayonara Zetsubou Sensei,0.8,5
Yuzuki-san Chi no Yonkyoudai.,0.9523809523809523,21
Shijou Saikyou no Deshi Kenichi OVA,0.6666666666666666,6
Shingeki no Kyojin OVA,0.6923076923076923,26
Tennis no Oujisama: Zenkoku Taikai-hen,0.3333333333333333,3
Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,0.5,2
Code Geass: Hangyaku no Lelouch I - Koudou,0.5,6
Yagate Kimi ni Naru,0.7052023121387283,173
Death Billiards,0.6666666666666666,30
Boku no Hero Academia 4th Season,0.35,100
Space☆Dandy,0.7258064516129032,124
Ginga Sengoku Gunyuuden Rai,1.0,2
Free! Eternal Summer: Kindan no All Hard!,0.8888888888888888,9
Hoozuki no Reitetsu 2nd Season,0.7142857142857143,7
Death Billiards,0.6666666666666666,30
Golden Kamuy,0.6428571428571429,56
Kidou Senshi Gundam: Suisei no Majo - Prologue,0.7142857142857143,7
Jigoku Shoujo Futakomori,0.4583333333333333,24
Meitantei Conan Movie 02: 14-banme no Target,0.8333333333333334,6
Kidou Senshi Zeta Gundam,0.5652173913043478,69
Ookiku Furikabutte,0.8,35
One Piece Film: Gold,0.72,25
Megalo Box,0.7099236641221374,131
Saiunkoku Monogatari,0.7096774193548387,31
Kami nomi zo Shiru Sekai II,0.7419354838709677,31
Mahou Shoujo Lyrical Nanoha: The Movie 1st,0.6875,16
Higurashi no Naku Koro ni,0.638728323699422,346
New Initial D Movie: Legend 3 - Mugen,0.25,4
Osomatsu-san Movie,1.0,6
Kotonoha no Niwa,0.7407407407407407,270
JoJo no Kimyou na Bouken (TV),0.6858974358974359,312
Terra e... (TV),0.8333333333333334,24
Zan Sayonara Zetsubou Sensei,0.8333333333333334,6
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,0.5,22
Wu Shan Wu Xing (2020),0.76,25
Quanzhi Gaoshou,0.5984251968503937,127
Carnival Phantasm,0.825,40
Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,0.6,5
Cool Doji Danshi,0.8888888888888888,36
ef: A Tale of Memories.,0.7166666666666667,120
Tonikaku Kawaii,0.6621621621621622,222
Aishang Ta de Liyou,0.875,8
Ie Naki Ko,0.8888888888888888,9
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,0.7857142857142857,14
Kidou Senshi Gundam: Suisei no Majo,0.5108695652173914,92
InuYasha,0.7168674698795181,166
Lupin the IIIrd: Chikemuri no Ishikawa Goemon,0.5714285714285714,14
Magic Kaito 1412,0.9411764705882353,17
Meitantei Conan Movie 01: Tokei Jikake no Matenrou,0.875,8
"Komi-san wa, Comyushou desu.",0.504424778761062,226
Meitantei Conan Movie 23: Konjou no Fist,0.4444444444444444,9
Non Non Biyori Repeat: Hotaru ga Tanoshinda,1.0,2
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,0.8333333333333334,6
K-On!,0.6731391585760518,309
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,0.8333333333333334,6
Sekaiichi Hatsukoi OVA,0.0,1
Boku no Hero Academia,0.643652561247216,449
Tennis no Oujisama,0.7058823529411765,51
Paradise Kiss,0.7710843373493976,83
Wu Dong Qian Kun 3rd Season,0.0,0
Top wo Nerae! Gunbuster,0.6376811594202898,69
Yuru Yuri Nachuyachumi!,0.7857142857142857,14
Beelzebub,0.6867469879518072,83
5-toubun no Hanayome Movie,0.5294117647058824,102
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,0.4865771812080537,298
Carole & Tuesday,0.6724137931034483,116
Doupo Cangqiong 3rd Season,0.6666666666666666,3
Heartcatch Precure!,0.8181818181818182,11
Hoozuki no Reitetsu 2nd Season: Sono Ni,0.0,0
Umibe no Étranger,0.6862385321100918,545
High☆Speed! Movie: Free! Starting Days,0.5833333333333334,684
Hoozuki no Reitetsu 2nd Season: Sono Ni,0.0,0
Meitantei Conan Movie 22: Zero no Shikkounin,0.6666666666666666,6
K-On!!: Keikaku!,0.6666666666666666,3
Lupin III vs. Meitantei Conan: The Movie,0.5,4
Noragami Aragoto OVA,1.0,9
Machikado Mazoku: 2-choume,0.875,8
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,0.5,6
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,0.625,8
Seitokai Yakuindomo* OVA,0.3333333333333333,6
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,0.5,2
K-On!: Live House!,0.6666666666666666,9
Sayonara Zetsubou Sensei,0.5818181818181818,55
Magi: Sinbad no Bouken (TV),0.6896551724137931,29
Musekinin Kanchou Tylor,0.6363636363636364,22
Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,0.696969696969697,33
Oniisama e...,0.5416666666666666,24
Tteotda Keunyeo!!,1.0,13
Urusei Yatsura 2: Beautiful Dreamer,0.5555555555555556,9
Tokyo Revengers: Tenjiku-hen,0.52,25
Tiger & Bunny,0.7073170731707317,82
Aishang Ta de Liyou Extra,0.0,1
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,0.5555555555555556,36
Dance Dance Danseur,0.84,50
Trigun Stampede,0.5273972602739726,146
Durarara!! Specials,0.6666666666666666,6
Dark Gathering,0.5614035087719298,57
Hanasaku Iroha Movie: Home Sweet Home,0.6,10
Hoozuki no Reitetsu OVA,1.0,1
Soul Eater,0.7115987460815048,319
Yume-iro Pâtissière,0.8005333333333333,1875
Hibike! Euphonium Movie 2: Todoketai Melody,0.5,2
Grisaia no Meikyuu: Caprice no Mayu 0,0.42105263157894735,19
Haikyuu!! Riku vs. Kuu,0.6428571428571429,14
Hug tto! Precure,0.6153846153846154,13
Hidamari Sketch x 365,1.0,6
Doraemon (1979),0.6363636363636364,11
Owarimonogatari 2nd Season Recaps,0.0,0
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,0.52,25
Seihou Bukyou Outlaw Star,0.7457627118644068,59
Seitokai Yakuindomo Movie,0.4,5
Michiko to Hatchin,0.7702702702702703,74
Sekaiichi Hatsukoi 2,0.5625,16
Tentai Senshi Sunred 2nd Season,1.0,1
Jibaku Shounen Hanako-kun,0.648854961832061,131
Id:Invaded,0.6356589147286822,129
Uma Musume: Pretty Derby - Road to the Top,0.6666666666666666,3
Uchouten Kazoku,0.6842105263157895,38
Wind Breaker,0.625,32
Shingeki no Kyojin: Lost Girls,0.9333333333333333,15
Somali to Mori no Kamisama,0.8028169014084507,71
Yuusha-Ou GaoGaiGar,0.5714285714285714,14
Working'!!,0.5925925925925926,27
Tanaka-kun wa Itsumo Kedaruge,0.6893203883495146,103
Akachan to Boku,0.8,5
Break Blade Movie 4: Sanka no Chi,0.6,5
Tasogare Otome x Amnesia,0.7066666666666667,150
Capeta,0.7333333333333333,15
Danshi Koukousei no Nichijou Specials,0.75,4
Suzumiya Haruhi no Yuuutsu,0.6147540983606558,244
Beastars,0.7007575757575758,264
Haikyuu!! (OVA),0.0,0
Danshi Koukousei no Nichijou Specials,0.75,4
Kara no Kyoukai Movie 4: Garan no Dou,0.5,8
Kidou Senshi Gundam: Senkou no Hathaway,0.5757575757575758,33
Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,0.6666666666666666,3
Gungrave,0.7307692307692307,78
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,0.8421052631578947,19
Shanhe Jian Xin,0.4,5
Jungle wa Itsumo Hare nochi Guu,0.7272727272727273,11
One Piece Film: Red,0.4431818181818182,88
Lupin III: The First,0.8275862068965517,29
Gekkan Shoujo Nozaki-kun,0.7837837837837838,222
Kokoro ga Sakebitagatterunda.,0.6761904761904762,105
Mairimashita! Iruma-kun 3rd Season,0.5416666666666666,24
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,0.45652173913043476,184
New Initial D Movie: Legend 2 - Tousou,1.0,2
Planetarian: Hoshi no Hito,0.6428571428571429,14
Seto no Hanayome OVA,0.4444444444444444,9
Xian Ni,0.0,2
Little Witch Academia (TV),0.6338797814207651,183
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,0.7272727272727273,11
Yamada-kun to Lv999 no Koi wo Suru,0.6666666666666666,84
Eikoku Koi Monogatari Emma: Molders-hen,0.6,15
Flanders no Inu (Movie),0.7142857142857143,7
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,0.5522388059701493,134
Enen no Shouboutai: Ni no Shou,0.4444444444444444,72
Goku Sayonara Zetsubou Sensei,0.0,1
Bungou Stray Dogs,0.6031746031746031,189
Hidamari Sketch x ☆☆☆ Specials,1.0,42
Yuru Yuri♪♪,0.8502024291497976,988
Break Blade Movie 5: Shisen no Hate,1.0,1
City Hunter 3,0.6666666666666666,3
Aggressive Retsuko (ONA) 3rd Season,0.7,20
Baby Steps,0.7894736842105263,38
Inu-Ou,0.8571428571428571,21
InuYasha Movie 3: Tenka Hadou no Ken,1.0,12
Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,0.75,8
Kuroko no Basket: Tip Off,1.0,7
Jormungand,0.5189873417721519,79
Little Witch Academia,0.6875,48
Lupin the IIIrd: Jigen Daisuke no Bohyou,0.5454545454545454,11
Magi: Sinbad no Bouken,1.0,2
Blue Period,0.6710526315789473,152
Mahoujin Guruguru (2017),0.6111111111111112,18
Maria-sama ga Miteru 3rd,0.75,8
Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,0.0,2
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,1.0,1
Ojamajo Doremi Na-i-sho,0.6666666666666666,3
Oomuro-ke: Dear Sisters,1.0,2
Slayers Try,0.4,5
Yuanshen: Weixing zhi Lu,0.0,0
Shadows House,0.6842105263157895,57
Shingeki no Kyojin Movie 1: Guren no Yumiya,0.5714285714285714,7
Tamayura: Sotsugyou Shashin Part 3 - Akogare,0.0,0
Taishou Otome Otogibanashi,0.6428571428571429,56
The Last: Naruto the Movie,0.5151515151515151,66
Undead Unluck,0.6545454545454545,55
Sonny Boy,0.592964824120603,199
Tokyo Ghoul,0.5287610619469026,452
Lucky☆Star: Original na Visual to Animation,0.5,1232
Wanmei Shijie,0.9,10
Crayon Shin-chan,0.5294117647058824,17
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,1.0,4
Digimon Adventure: Bokura no War Game!,0.625,8
Undead Unluck,0.6545454545454545,55
Free! Movie 5: The Final Stroke - Kouhen,0.375,8
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,0.46153846153846156,13
Go! Princess Precure,0.875,16
Wolf's Rain,0.6868686868686869,99
Emiya-san Chi no Kyou no Gohan,0.825,40
Gochuumon wa Usagi desu ka?? Dear My Sister,0.5,6
Igano Kabamaru,0.6666666666666666,3
Meitantei Conan Movie 07: Meikyuu no Crossroad,0.5,4
Meitantei Conan Movie 09: Suihei Senjou no Strategy,0.25,4
Isekai Ojisan,0.589041095890411,73
Last Exile,0.673469387755102,49
New Initial D Movie: Legend 1 - Kakusei,0.46153846153846156,13
Psycho-Pass 3: First Inspector,0.29411764705882354,17
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,0.5816326530612245,98
Jungle wa Itsumo Hare nochi Guu Deluxe,1.0,1
Liang Bu Yi 2nd Season,1.0,1
Macross F Movie 1: Itsuwari no Utahime,0.6666666666666666,12
Meitantei Conan Movie 12: Senritsu no Full Score,0.6,5
Kekkai Sensen & Beyond,0.5686274509803921,51
Saiyuuki Gaiden,0.6666666666666666,3
Mind Game,0.7878787878787878,33
Seikai no Senki II,0.5,4
Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,0.3333333333333333,3
Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,0.6666666666666666,15
Saint☆Oniisan (Movie),0.5998959417273674,1922
Yuukoku no Moriarty OVA,0.75,4
Aria the Crepuscolo,0.875,8
Chuan Shu Zijiu Zhinan,0.85,20
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",0.5454545454545454,33
Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,0.0,1
Beastars 2nd Season,0.48717948717948717,78
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,0.5333333333333333,15
Tomo-chan wa Onnanoko!,0.696969696969697,99
Coquelicot-zaka kara,0.7115384615384616,52
Digimon Adventure,0.6567164179104478,67
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,0.5789473684210527,38
Heike Monogatari,0.6578947368421053,38
Innocence,0.575,40
Akage no Anne,0.8888888888888888,9
Break Blade Movie 3: Kyoujin no Ato,0.0,3
Jin-Rou,0.6197183098591549,71
Fanren Xiu Xian Chuan 3rd Season,1.0,1
Date A Live IV,0.7,30
