Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Mouse,,5.98,4710,9584,21,TV,12,Finished Airing,"Jan 6, 2003 to Mar 24, 2003","Media Factory,       Broccoli,       Hakusensha",Media Blasters,Studio Deen,Manga,"Action, Comedy, Ecchi",Harem,13 min. per ep.,R+ - Mild Nudity,39,Winter 2003,Unknown,Seinen
Mousou Kagaku Series: Wandaba Style,,5.98,9082,9585,4,TV,12,Finished Airing,"Apr 5, 2003 to Jun 21, 2003","None found, add some","ADV Films,       Maiden Japan",TNK,Original,"Comedy, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,3,Spring 2003,Unknown,
Mr. Pen Pen II,,5.98,15914,9586,532,TV Special,1,Finished Airing,"Dec 29, 1986","None found, add some","None found, add some","None found, add some",Manga,Comedy,,46 min.,PG - Children,0,,,Kids
Nanocore,,5.98,13392,9587,1,ONA,10,Finished Airing,"Feb 14, 2014 to Jul 31, 2015",Coastline Animation Studio,"None found, add some","None found, add some",Original,Sci-Fi,,24 min. per ep.,PG-13 - Teens 13 or older,1,,,
Nekota no Koto ga Kininatte Shikatanai.,,5.98,12479,9588,1,Special,1,Finished Airing,"Mar 22, 2015","None found, add some","None found, add some","None found, add some",Manga,,School,1 min.,G - All Ages,2,,,Shoujo
Otohime Connection,Princess Connection,5.98,13045,9589,1,OVA,1,Finished Airing,"Dec 1, 1991","Aniplex,       ING,       Sony Music Entertainment","None found, add some","Production I.G,       animate Film",Manga,"Drama, Mystery, Romance",,49 min.,PG-13 - Teens 13 or older,1,,,Shoujo
Quiz Magic Academy: The Original Animation 2,,5.98,8251,9590,5,OVA,1,Finished Airing,"Feb 11, 2010",Konami Digital Entertainment,"None found, add some",AIC PLUS+,Game,"Action, Comedy, Fantasy",School,29 min.,PG-13 - Teens 13 or older,3,,,
Ryuusei Sentai Musumet,,5.98,9574,9591,3,TV,13,Finished Airing,"Oct 4, 2004 to Dec 27, 2004",Pony Canyon,"None found, add some",TNK,Original,"Adventure, Comedy, Romance, Sci-Fi, Ecchi",,22 min. per ep.,PG-13 - Teens 13 or older,3,Fall 2004,Unknown,
Saint Seiya: Gold Saints Data File,,5.98,11867,9592,1,Special,3,Finished Airing,"Dec 15, 2006 to Feb 16, 2007","None found, add some","None found, add some",Toei Animation,Manga,"Action, Fantasy",,5 min. per ep.,PG-13 - Teens 13 or older,3,,,Shounen
Sengoku Kitan Youtouden,Yotoden: Chronicle of the Warlord Period,5.98,10012,9593,3,OVA,3,Finished Airing,"May 21, 1987 to Nov 5, 1988","None found, add some",Central Park Media,J.C.Staff,Novel,Action,"Martial Arts, Mythology",42 min. per ep.,R - 17+ (violence & profanity),6,,,
Shin SOS Dai Tokyo Tankentai,,5.98,11675,9594,1,Movie,1,Finished Airing,"May 19, 2007",Bandai Visual,Bandai Visual USA,Sunrise,Manga,Adventure,,41 min.,PG-13 - Teens 13 or older,3,,,
Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,,5.98,13456,9595,1,TV Special,1,Finished Airing,"Jan 29, 2005",Magic Capsule,"None found, add some",T.P.O,Original,,"Historical, Military",51 min.,PG-13 - Teens 13 or older,2,,,
Space Oz no Bouken,The Wonderful Galaxy of Oz,5.98,15635,9598,562,TV,26,Finished Airing,"Oct 5, 1992 to Apr 4, 1993",TV Tokyo Music,"None found, add some",E&G Films,Unknown,"Adventure, Sci-Fi",,25 min. per ep.,PG - Children,0,Fall 1992,Unknown,
Sotsugyou: Graduation,Graduation,5.98,11091,9597,2,OVA,2,Finished Airing,"Jan 21, 1995 to Feb 21, 1995","Bandai Visual,       Movic","None found, add some",animate Film,Visual novel,Drama,School,30 min. per ep.,PG-13 - Teens 13 or older,2,,,
Tengai Makyou: Ziria Oboro-hen,,5.98,15485,9599,584,OVA,2,Finished Airing,"Jul 27, 1990 to Aug 24, 1990","None found, add some","None found, add some",TMS Entertainment,Game,"Adventure, Fantasy",,46 min. per ep.,G - All Ages,0,,,
Shinya! Tensai Bakabon,Late night! The Genius Bakabon,5.98,9666,9596,3,TV,12,Finished Airing,"Jul 11, 2018 to Sep 26, 2018","Pierrot,       Dentsu,       TV Tokyo Music,       Avex Pictures,       Shogakukan,       Daiichi Shokai","None found, add some",Pierrot Plus,Manga,"Comedy, Slice of Life",,24 min. per ep.,G - All Ages,3,Summer 2018,Wednesdays at 01:35 (JST),
The Borgman: Last Battle,Sonic Soldier Borgman: Last Battle,5.98,12178,9600,1,OVA,1,Finished Airing,"Sep 16, 1989","None found, add some",ADV Films,Ashi Productions,Other,"Action, Sci-Fi",Mythology,59 min.,PG-13 - Teens 13 or older,0,,,
I Wanna Be Your Friend,,5.96,18092,9701,340,Movie,1,Finished Airing,"Mar 29, 2015",Geidai Animation,"None found, add some","None found, add some",Original,Comedy,,4 min.,PG-13 - Teens 13 or older,0,,,
Kimagure Robot,,5.96,10591,9704,2,TV,10,Finished Airing,"Dec 22, 2004",Beyond C.,"None found, add some",Studio 4°C,Book,"Comedy, Fantasy, Sci-Fi",,2 min. per ep.,PG - Children,0,Fall 2004,Unknown,
Iii Icecrin,,5.96,15810,9702,543,TV,12,Finished Airing,"Apr 6, 2021 to Jun 29, 2021","None found, add some","None found, add some","Shin-Ei Animation,       Toho Interactive Animation",Original,,,2 min. per ep.,G - All Ages,2,Spring 2021,Tuesdays at 07:30 (JST),Kids
Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,KAIJU GIRLS,5.96,6453,9703,9,ONA,12,Finished Airing,"Sep 27, 2016 to Dec 13, 2016","Pony Canyon,       Tsuburaya Productions,       Docomo Anime Store,       Links","None found, add some",Studio PuYUKAI,Original,"Comedy, Fantasy",Parody,5 min. per ep.,PG - Children,15,,,
Kirara Fantasia,,5.96,9592,9705,3,ONA,13,Finished Airing,"Aug 11, 2017 to Mar 12, 2018","None found, add some","None found, add some","None found, add some",Other,Fantasy,,1 min. per ep.,G - All Ages,5,,,
Kuuchuu Gunkan Atlantis,,5.96,16183,9706,501,Movie,1,Finished Airing,"Aug 24, 2019",Gekiga Production,"None found, add some","None found, add some",Original,Action,Mecha,18 min.,PG-13 - Teens 13 or older,0,,,
Li Ba Shanhe Xi Zitang,Pulling Mountains and Rivers,5.96,14575,9707,754,ONA,20,Finished Airing,"Aug 29, 2022 to Oct 27, 2022","Tencent Penguin Pictures,       Fengyun Animation","None found, add some",Aurora Animation,Novel,"Action, Fantasy","Historical, Martial Arts",9 min. per ep.,PG-13 - Teens 13 or older,2,,,
Little Nemo Pilot (1987),Little Nemo Pilot,5.96,13329,9708,1,Special,1,Finished Airing,1987,Tokyo Movie Shinsha,Discotek Media,TMS Entertainment,Picture book,Adventure,,10 min.,G - All Ages,2,,,
Mahou Sensou,Magical Warfare,5.96,970,9709,253,TV,12,Finished Airing,"Jan 10, 2014 to Mar 28, 2014","Media Factory,       TBS,       flying DOG",Sentai Filmworks,Madhouse,Light novel,"Action, Fantasy",School,24 min. per ep.,PG-13 - Teens 13 or older,341,Winter 2014,Unknown,
Manga Aesop Monogatari,,5.96,15783,9710,545,Movie,1,Finished Airing,"Mar 13, 1983","None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Fantasy",,1 hr. 1 min.,PG - Children,1,,,Kids
Marie & Gali ver. 2.0,,5.96,12798,9711,1,TV,30,Finished Airing,"Mar 20, 2010 to Mar 22, 2011",NHK,"None found, add some",Toei Animation,Original,Comedy,Educational,5 min. per ep.,PG-13 - Teens 13 or older,1,Spring 2010,Saturdays at 18:55 (JST),
Memories Off #5 Togireta Film The Animation,,5.96,9662,9712,3,OVA,1,Finished Airing,"Mar 29, 2006","None found, add some","None found, add some",Doga Kobo,Visual novel,"Drama, Romance",,26 min.,PG-13 - Teens 13 or older,2,,,
Minna Atsumare! Falcom Gakuen,,5.96,8005,9713,5,TV,13,Finished Airing,"Jan 5, 2014 to Mar 30, 2014",DAX Production,"None found, add some","None found, add some",4-koma manga,Comedy,"Parody, School",2 min. per ep.,PG-13 - Teens 13 or older,7,Winter 2014,Unknown,Seinen
Ore no Sora Keiji-hen,,5.96,13574,9715,1,OVA,2,Finished Airing,"Oct 21, 1991 to May 21, 1992","None found, add some","None found, add some",APPP,Manga,"Action, Drama",Detective,44 min. per ep.,R+ - Mild Nudity,1,,,
Oshougatsuda yo! Pokemon Special!,,5.96,14099,9716,871,Special,1,Finished Airing,"Jan 1, 1999","None found, add some","None found, add some",OLM,Game,"Action, Adventure, Comedy, Fantasy",,1 hr. 30 min.,PG - Children,0,,,Kids
Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,5.96,1681,9714,134,TV,12,Finished Airing,"Oct 1, 2022 to Dec 17, 2022","Nippon Columbia,       KlockWorx,       Bushiroad,       NBCUniversal Entertainment Japan,       Docomo Anime Store,       Futabasha,       bilibili,       Bushiroad Move",Sentai Filmworks,Studio A-CAT,Light novel,"Action, Adventure, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,463,Fall 2022,Saturdays at 22:00 (JST),
Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,,5.96,11087,9717,2,Special,1,Finished Airing,1985,"None found, add some",Bandai Visual USA,Gainax,Original,Sci-Fi,,4 min.,PG-13 - Teens 13 or older,1,,,Seinen
Petit! Tokyo Mew Mew New ♡,,5.96,13804,9718,949,ONA,43,Finished Airing,"Jun 30, 2022 to Jul 8, 2023","None found, add some","None found, add some",AQUA ARIS,Manga,"Comedy, Fantasy",Mahou Shoujo,1 min. per ep.,PG-13 - Teens 13 or older,1,,,Shoujo
Pochacco no Ninjin Hata wa Oosawagi,Pochacco in The Excitement at the Carrot Patch,5.96,17274,9719,403,OVA,1,Finished Airing,"Nov 21, 1993",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,20 min.,G - All Ages,2,,,Kids
Poputepipikku Specials,,5.96,10579,9720,2,Special,3,Finished Airing,"Feb 28, 2018 to Mar 28, 2018","None found, add some","None found, add some",Kamikaze Douga,4-koma manga,Comedy,Parody,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Regalia: The Three Sacred Stars,,5.96,4090,9721,29,TV,13,Finished Airing,"Jul 7, 2016 to Nov 24, 2016","Sotsu,       Lantis,       Movic,       AT-X,       Memory-Tech,       Happinet Pictures,       BS Fuji,       Good Smile Company,       Hakuhodo DY Music & Pictures,       Infinite",Funimation,Actas,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,32,Summer 2016,Thursdays at 22:00 (JST),
