Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Meitantei Conan: Kuro no Soshiki to Taiketsu no Rekishi,Detective Conan: Black History,7.57,6884,1581,8,TV Special,1,Finished Airing,39433,"None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,24 min.,PG-13 - Teens 13 or older,6,,,Shounen
MF Ghost,,7.57,2807,1582,61,TV,12,Finished Airing,"Oct 2, 2023 to Dec 18, 2023","Animax,       Kodansha,       Avex Pictures,       Sammy,       Crunchyroll,       Techno Sound","None found, add some",Felix Film,Manga,,Racing,23 min. per ep.,PG-13 - Teens 13 or older,591,Fall 2023,Mondays at 00:00 (JST),Seinen
Modern Love Tokyo: Kare ga Kanaderu Futari no Shirabe,Modern Love Tokyo: He's Playing Our Song,7.57,9651,1583,3,ONA,1,Finished Airing,44854,Robot Communications,"None found, add some",The Answer Studio,Other,Romance,,30 min.,PG-13 - Teens 13 or older,15,,,
Naruto: Shippuuden - Sunny Side Battle,Naruto Shippuden: Sunny Side Battle,7.57,2533,1584,73,Special,1,Finished Airing,41553,"None found, add some","None found, add some",Pierrot,Original,"Comedy, Fantasy, Gourmet",,11 min.,PG-13 - Teens 13 or older,173,,,Shounen
One Piece: Episode of Luffy - Hand Island no Bouken,One Piece: Episode of Luffy - Adventure on Hand Island,7.57,3042,1585,53,TV Special,1,Finished Airing,41258,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,1 hr. 42 min.,PG-13 - Teens 13 or older,33,,,Shounen
Radiant 2nd Season,RADIANT Season 2,7.57,1957,1586,110,TV,21,Finished Airing,"Oct 2, 2019 to Feb 26, 2020",NHK Enterprises,Funimation,Lerche,Other,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,255,Fall 2019,Wednesdays at 19:25 (JST),
Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Re:ZERO -Starting Life in Another World- Memory Snow,7.57,833,1587,295,Movie,1,Finished Airing,43379,"TV Tokyo,       AT-X,       Memory-Tech,       Hakuhodo DY Music & Pictures,       Kadokawa","None found, add some",White Fox,Light novel,Fantasy,Isekai,1 hr.,PG-13 - Teens 13 or older,625,,,
Senpai ga Uzai Kouhai no Hanashi,My Senpai is Annoying,7.57,716,1588,334,TV,12,Finished Airing,"Oct 10, 2021 to Dec 26, 2021","Movic,       KlockWorx,       King Records,       Ichijinsha,       DMM pictures",Funimation,Doga Kobo,Web manga,Comedy,"Adult Cast, Romantic Subtext, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,1712,Fall 2021,Sundays at 01:00 (JST),
Shixiong A Shixiong,My Senior Brother Is Too Steady,7.57,12115,1589,1,ONA,13,Finished Airing,"Jan 19, 2023 to Apr 6, 2023",Youku,"None found, add some",Sparkly Key Animation Studio,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",20 min. per ep.,PG-13 - Teens 13 or older,14,,,
Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,,7.57,6152,1590,11,OVA,2,Finished Airing,"Mar 6, 2015 to Aug 7, 2015","Starchild Records,       Kodansha","None found, add some",Studio Deen,Manga,Drama,"Adult Cast, Love Polygon, Performing Arts",39 min. per ep.,PG-13 - Teens 13 or older,10,,,Josei
Strike Witches Movie,Strike Witches: The Movie,7.57,3430,1591,42,Movie,1,Finished Airing,40985,"Kadokawa Shoten,       Nippon Columbia,       KlockWorx,       NTT Docomo,       Sony PCL",Funimation,AIC,Original,"Action, Sci-Fi, Ecchi",Military,1 hr. 37 min.,PG-13 - Teens 13 or older,121,,,
Sword Art Online: Alicization,,7.57,145,1592,1,TV,24,Finished Airing,"Oct 7, 2018 to Mar 31, 2019","Aniplex,       Genco,       Bandai Namco Entertainment,       Egg Firm,       Straight Edge,       Kadokawa",Aniplex of America,A-1 Pictures,Light novel,"Action, Adventure, Fantasy",Video Game,24 min. per ep.,R - 17+ (violence & profanity),7287,Fall 2018,Sundays at 00:00 (JST),
Tada-kun wa Koi wo Shinai,Tada Never Falls in Love,7.57,819,1593,299,TV,13,Finished Airing,"Apr 5, 2018 to Jun 28, 2018","AT-X,       Docomo Anime Store,       BS11,       Kadokawa",Sentai Filmworks,Doga Kobo,Original,"Comedy, Romance","School, Visual Arts",23 min. per ep.,PG-13 - Teens 13 or older,1369,Spring 2018,Thursdays at 21:00 (JST),
Towa no Quon 6: Towa no Quon,Towanoquon: Eternal Quon,7.57,3477,1594,41,Movie,1,Finished Airing,40873,"Bandai Visual,       Lantis,       Movic,       Showgate,       Hakuhodo DY Media Partners,       Sony PCL",Sentai Filmworks,Bones,Original,"Action, Sci-Fi, Supernatural",Super Power,48 min.,PG-13 - Teens 13 or older,50,,,
Tsubasa Chronicle 2nd Season,Tsubasa RESERVoir CHRoNiCLE Season Two,7.57,1848,1595,118,TV,26,Finished Airing,"Apr 29, 2006 to Nov 4, 2006",NHK,Funimation,Bee Train,Manga,"Action, Adventure, Drama, Fantasy, Romance",,25 min. per ep.,PG-13 - Teens 13 or older,406,Spring 2006,Saturdays at 18:25 (JST),Shounen
Ushio to Tora (TV),Ushio & Tora (2015),7.57,1076,1596,227,TV,26,Finished Airing,"Jul 3, 2015 to Dec 25, 2015","Sotsu,       Showgate,       Tokuma Japan Communications,       Daiichi Shokai",Sentai Filmworks,"MAPPA,       Studio VOLN",Manga,"Action, Adventure, Supernatural",Mythology,24 min. per ep.,PG-13 - Teens 13 or older,703,Summer 2015,Fridays at 22:30 (JST),Shounen
Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi,,7.57,4501,1597,24,OVA,1,Finished Airing,45366,"None found, add some","None found, add some",Kinema Citrus,Novel,"Fantasy, Romance","Adult Cast, Historical",23 min.,PG-13 - Teens 13 or older,64,,,
"Yondemasu yo, Azazel-san.",,7.57,3934,1598,32,OVA,4,Finished Airing,"Feb 23, 2010 to Jun 23, 2014","None found, add some","None found, add some",Production I.G,Manga,"Comedy, Supernatural","Gag Humor, Mythology",21 min. per ep.,R+ - Mild Nudity,67,,,Seinen
Yuru Camp△ Specials,Laid-Back Camp Specials,7.57,2949,1599,56,Special,3,Finished Airing,"Mar 28, 2018 to Jul 25, 2018","None found, add some","None found, add some",C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",8 min. per ep.,PG-13 - Teens 13 or older,92,,,
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,,7.57,2698,1600,66,OVA,3,Finished Airing,"Nov 17, 2010 to Jun 17, 2011","None found, add some","None found, add some",Satelight,Manga,"Comedy, Sports, Ecchi","Delinquents, School",27 min. per ep.,R+ - Mild Nudity,144,,,Shounen
Ajin Part 2,Ajin: Demi-Human 2nd Season,7.57,825,1601,297,TV,13,Finished Airing,"Oct 8, 2016 to Dec 24, 2016","TOHO animation,       King Records",Sentai Filmworks,Polygon Pictures,Manga,"Action, Horror, Mystery, Supernatural",Gore,24 min. per ep.,R - 17+ (violence & profanity),510,Fall 2016,Saturdays at 02:25 (JST),Seinen
Ao Haru Ride OVA,Blue Spring Ride OVA,7.57,1552,1602,149,OVA,2,Finished Airing,"Aug 25, 2014 to Dec 12, 2014",TOHO animation,"None found, add some",Production I.G,Manga,Romance,"Love Polygon, School",21 min. per ep.,PG-13 - Teens 13 or older,261,,,Shoujo
Bishoujo Senshi Sailor Moon Eternal Movie 1,Pretty Guardian Sailor Moon Eternal The Movie Part 1,7.57,4013,1603,31,Movie,1,Finished Airing,44204,"None found, add some","None found, add some","Toei Animation,       Studio Deen",Manga,"Fantasy, Romance","Mahou Shoujo, Mythology",1 hr. 21 min.,PG-13 - Teens 13 or older,131,,,Shoujo
Candy Candy,,7.57,3984,1604,31,TV,115,Finished Airing,"Oct 1, 1976 to Feb 2, 1979","None found, add some","None found, add some",Toei Animation,Manga,"Drama, Romance",Historical,25 min. per ep.,G - All Ages,459,Fall 1976,Unknown,Shoujo
COLORs,,7.57,7242,1605,7,ONA,1,Finished Airing,45009,TOHO animation,"None found, add some",Wit Studio,Original,Drama,Crossdressing,3 min.,PG-13 - Teens 13 or older,50,,,
Dragon Quest: Dai no Daibouken (TV),,7.57,4480,1606,24,TV,46,Finished Airing,"Oct 17, 1991 to Sep 24, 1992","None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,G - All Ages,118,Fall 1991,Unknown,Shounen
Fairy Tail,,7.57,53,1607,1,TV,175,Finished Airing,"Oct 12, 2009 to Mar 30, 2013","TV Tokyo,       Dentsu,       Pony Canyon,       Kodansha,       DAX Production,       Sakura Create",Funimation,"Satelight,       A-1 Pictures",Manga,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,46727,Fall 2009,Saturdays at 10:30 (JST),Shounen
Fukigen na Mononokean Tsuzuki,The Morose Mononokean II,7.57,3026,1608,53,TV,13,Finished Airing,"Jan 5, 2019 to Mar 30, 2019","Pierrot,       VAP,       Square Enix,       AT-X,       Nippon Columbia,       Age Global Networks,       Yomiuri TV Enterprise,       Kanon Sound,       RAY",Funimation,Pierrot Plus,Web manga,"Comedy, Supernatural",Mythology,23 min. per ep.,PG-13 - Teens 13 or older,164,Winter 2019,Saturdays at 21:00 (JST),
Full Metal Panic! Invisible Victory,,7.57,2097,1609,99,TV,12,Finished Airing,"Apr 13, 2018 to Jul 18, 2018","Kadokawa Shoten,       AT-X,       KlockWorx,       Memory-Tech,       Tokyo MX,       Bandai Namco Entertainment,       Hakuhodo,       Bandai Namco Arts",Funimation,Xebec,Light novel,Action,"Mecha, Military",24 min. per ep.,R - 17+ (violence & profanity),275,Spring 2018,Fridays at 20:30 (JST),
Ga-Rei: Zero,Ga-Rei-Zero,7.57,1018,1610,239,TV,12,Finished Airing,"Oct 6, 2008 to Dec 22, 2008","Lantis,       Kadokawa Shoten,       Rakuonsha,       Kadokawa Pictures Japan,       KlockWorx",Funimation,"AIC Spirits,       asread.",Manga,"Action, Supernatural, Suspense","Gore, Super Power",23 min. per ep.,R - 17+ (violence & profanity),2832,Fall 2008,Mondays at 00:00 (JST),Shounen
GetBackers,,7.57,1802,1611,123,TV,49,Finished Airing,"Oct 5, 2002 to Sep 20, 2003","TBS,       Kodansha,       Rondo Robe,       Rakuonsha","ADV Films,       Sentai Filmworks",Studio Deen,Manga,"Action, Mystery, Supernatural",Super Power,24 min. per ep.,PG-13 - Teens 13 or older,886,Fall 2002,Saturdays at 17:30 (JST),Shounen
Given Movie 2: Hiiragi Mix,,7.57,4251,1612,27,Movie,1,Finished Airing,45318,Blue Lynx,"None found, add some",Lerche,Manga,"Boys Love, Drama",Music,1 hr. 10 min.,PG-13 - Teens 13 or older,155,,,
Gokushufudou Season 2,The Way of the Househusband Season 2,7.57,2468,1613,77,ONA,5,Finished Airing,44927,Netflix,"None found, add some",J.C.Staff,Web manga,Comedy,"Adult Cast, Gag Humor, Organized Crime",17 min. per ep.,PG-13 - Teens 13 or older,109,,,
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,,7.57,6825,1614,8,Special,1,Finished Airing,43278,"None found, add some",Sentai Filmworks,Lerche,Manga,"Fantasy, Slice of Life",Iyashikei,24 min.,PG-13 - Teens 13 or older,8,,,Seinen
Aa! Megami-sama! Tatakau Tsubasa,Ah! My Goddess: Fighting Wings,7.56,4245,1615,27,TV Special,2,Finished Airing,39425,Imagine,"None found, add some",AIC,Manga,"Comedy, Romance, Supernatural",Harem,24 min. per ep.,PG-13 - Teens 13 or older,21,,,Seinen
Arakawa Under the Bridge,,7.56,667,1616,355,TV,13,Finished Airing,"Apr 5, 2010 to Jun 28, 2010","Square Enix,       Starchild Records,       Rakuonsha","NIS America, Inc.",Shaft,Manga,"Comedy, Romance",,24 min. per ep.,PG-13 - Teens 13 or older,2404,Spring 2010,Mondays at 01:35 (JST),Seinen
Baka to Test to Shoukanjuu: Matsuri,Baka & Test - Summon the Beasts OVA,7.56,1764,1617,126,OVA,2,Finished Airing,"Feb 23, 2011 to Mar 30, 2011","Lantis,       Media Factory,       Enterbrain,       Cospa,       Kadokawa Contents Gate,       T.O Entertainment,       Hakuhodo DY Media Partners",Funimation,SILVER LINK.,Light novel,Comedy,"School, Super Power",29 min. per ep.,PG-13 - Teens 13 or older,111,,,
Biao Ren: Blades of the Guardians,Blades of the Guardians,7.56,3947,1618,32,ONA,15,Finished Airing,"Jun 1, 2023 to Aug 17, 2023",Tencent Penguin Pictures,"None found, add some",Colored Pencil Animation,Manga,Action,Historical,20 min. per ep.,R - 17+ (violence & profanity),363,,,
Byousoku 5 Centimeter,5 Centimeters per Second,7.56,170,1619,947,Movie,3,Finished Airing,39144,"None found, add some","ADV Films,       Bandai Entertainment,       Discotek Media,       GKIDS,       Crunchyroll",CoMix Wave Films,Original,"Drama, Romance",,22 min. per ep.,PG-13 - Teens 13 or older,11029,,,
Deaimon,Deaimon: Recipe for Happiness,7.56,2140,1620,96,TV,12,Finished Airing,"Apr 6, 2022 to Jun 22, 2022","flying DOG,       Kadokawa,       Midorimatsu","None found, add some",Encourage Films,Manga,Slice of Life,"Childcare, Workplace",24 min. per ep.,PG-13 - Teens 13 or older,444,Spring 2022,Wednesdays at 23:30 (JST),Seinen
Dragon Ball Super: Super Hero,,7.56,1960,1621,110,Movie,1,Finished Airing,44723,"Fuji TV,       Bandai,       Bandai Namco Entertainment,       Shueisha,       Bandai Spirits",Crunchyroll,Toei Animation,Manga,"Action, Adventure, Fantasy","Martial Arts, Super Power",1 hr. 39 min.,PG-13 - Teens 13 or older,602,,,Shounen
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Dragon Ball Z: Bardock, The Father of Goku",7.56,2006,1622,106,TV Special,1,Finished Airing,33163,"None found, add some",Funimation,Toei Animation,Manga,"Adventure, Comedy, Fantasy, Sci-Fi",,47 min.,PG-13 - Teens 13 or older,150,,,Shounen
Free! Dive to the Future - Soushun no Build-up!,Free! Dive to the Future Episode 0,7.56,4543,1623,23,Special,1,Finished Airing,43274,"None found, add some","None found, add some","Kyoto Animation,       Animation Do",Original,Comedy,School,23 min.,PG-13 - Teens 13 or older,15,,,
Hakuouki: Hekketsuroku,Hakuoki: Demon of the Fleeting Blossom - Record of the Jade Blood,7.56,2293,1624,86,TV,10,Finished Airing,"Oct 4, 2010 to Dec 6, 2010","None found, add some",Sentai Filmworks,Studio Deen,Visual novel,"Action, Drama, Supernatural","Historical, Samurai",23 min. per ep.,R - 17+ (violence & profanity),489,Fall 2010,Mondays at Unknown,Josei
Heya Camp△: Sauna to Gohan to Sanrin Bike,Room Camp: Saunas and Grub and Three-Wheeler Bikes,7.56,4903,1625,19,Special,1,Finished Airing,43978,"None found, add some","None found, add some",C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",11 min.,PG-13 - Teens 13 or older,15,,,
Higashi no Eden Movie II: Paradise Lost,Eden of The East the Movie II: Paradise Lost,7.56,1575,1626,146,Movie,1,Finished Airing,40250,"Dentsu,       Fuji TV,       Asmik Ace,       Sony Music Entertainment",Funimation,Production I.G,Original,"Mystery, Romance, Sci-Fi, Suspense","Adult Cast, Psychological",1 hr. 32 min.,PG-13 - Teens 13 or older,123,,,
Higashi no Eden: Air Communication,Eden of The East Compilation: Air Communication; Higashi no Eden Recap,7.56,3804,1627,34,Movie,1,Finished Airing,40082,"Dentsu,       Fuji TV,       Asmik Ace,       Sony Music Entertainment",Funimation,Production I.G,Original,"Mystery, Romance, Sci-Fi, Suspense","Adult Cast, Psychological",2 hr. 3 min.,PG-13 - Teens 13 or older,23,,,
Hokuto no Ken 2,Fist of the North Star 2,7.56,3971,1628,32,TV,43,Finished Airing,"Mar 12, 1987 to Feb 18, 1988","None found, add some",Discotek Media,Toei Animation,Manga,"Action, Drama, Sci-Fi","Gore, Martial Arts, Super Power",25 min. per ep.,R - 17+ (violence & profanity),142,Spring 1987,Thursdays at 19:00 (JST),Shounen
Hokuto no Ken: Raoh Gaiden Gekitou-hen,Fist of the North Star: Raoh Side Story Fierce Fighting Arc,7.56,6278,1629,10,Movie,1,Finished Airing,39200,Toei Animation,Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Romance",Martial Arts,1 hr. 29 min.,R - 17+ (violence & profanity),22,,,Shounen
InuYasha Movie 1: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,7.56,2039,1630,104,Movie,1,Finished Airing,37247,"Shogakukan-Shueisha Productions,       Yomiuri Telecasting,       TOHO,       Nippon Television Network,       Shogakukan,       Yomiuri TV Enterprise",VIZ Media,Sunrise,Manga,"Action, Adventure, Fantasy, Romance","Historical, Mythology, Time Travel",1 hr. 39 min.,PG-13 - Teens 13 or older,181,,,Shounen
Isekai Nonbiri Nouka,Farming Life in Another World,7.56,1174,1631,208,TV,12,Finished Airing,"Jan 6, 2023 to Mar 24, 2023","MediaNet,       Pony Canyon,       AT-X,       Hakuhodo,       Kadokawa,       Saber Links",Sentai Filmworks,Zero-G,Light novel,"Fantasy, Slice of Life","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,1737,Winter 2023,Fridays at 21:00 (JST),
Kiniro Mosaic: Thank You!!,,7.56,5671,1632,13,Movie,1,Finished Airing,44428,"None found, add some",Sentai Filmworks,"Studio Gokumi,       AXsiZ",4-koma manga,Slice of Life,"CGDCT, School",1 hr. 21 min.,PG-13 - Teens 13 or older,31,,,
Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,Kino's Journey: Tower Country,7.56,3609,1633,38,Special,1,Finished Airing,38644,Genco,"None found, add some",A.C.G.T.,Light novel,"Adventure, Drama, Fantasy",Psychological,14 min.,PG-13 - Teens 13 or older,25,,,
Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,Kabaneri of the Iron Fortress: Light That Gathers,7.56,3030,1634,53,Movie,1,Finished Airing,42735,"None found, add some","None found, add some",Wit Studio,Original,"Action, Fantasy, Horror, Suspense","Gore, Historical, Survival",1 hr. 47 min.,R - 17+ (violence & profanity),48,,,
Koutetsujou no Kabaneri Movie 2: Moeru Inochi,Kabaneri of the Iron Fortress: Life The Burns,7.56,3076,1635,52,Movie,1,Finished Airing,42742,"None found, add some","None found, add some",Wit Studio,Original,"Action, Fantasy, Horror, Suspense","Gore, Historical, Survival",1 hr. 43 min.,R - 17+ (violence & profanity),50,,,
Kubo-san wa Mob wo Yurusanai,Kubo Won't Let Me Be Invisible,7.56,1209,1636,200,TV,12,Finished Airing,"Jan 10, 2023 to Jun 20, 2023","Pony Canyon,       AT-X,       Tokyo MX,       Glovision,       Shueisha,       bilibili,       Kadokawa",Sentai Filmworks,PINE JAM,Manga,"Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,1536,Winter 2023,Tuesdays at 21:30 (JST),Seinen
Log Horizon 2nd Season,Log Horizon 2,7.56,355,1637,616,TV,25,Finished Airing,"Oct 4, 2014 to Mar 28, 2015",NHK,"Funimation,       Sentai Filmworks",Studio Deen,Light novel,"Action, Adventure, Fantasy","Adult Cast, Video Game",24 min. per ep.,PG-13 - Teens 13 or older,1403,Fall 2014,Saturdays at 17:30 (JST),
Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm,7.56,2522,1638,74,OVA,3,Finished Airing,"Sep 10, 2021 to Sep 9, 2022","flying DOG,       Sound Team Don Juan,       Mag Garden,       Twin Engine","None found, add some",Studio Kafka,Manga,"Drama, Fantasy",Mythology,22 min. per ep.,PG-13 - Teens 13 or older,376,,,Shounen
Majo no Tabitabi,Wandering Witch: The Journey of Elaina,7.56,569,1639,404,TV,12,Finished Airing,"Oct 2, 2020 to Dec 18, 2020","Lantis,       Movic,       AT-X,       Kadokawa Media House,       Kadokawa,       SB Creative",Funimation,C2C,Light novel,"Adventure, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),3903,Fall 2020,Fridays at 21:00 (JST),
Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of the Commandments,7.56,129,1640,1,TV,24,Finished Airing,"Jan 13, 2018 to Jun 30, 2018","Aniplex,       Dentsu,       Mainichi Broadcasting System,       Kodansha,       Movic","None found, add some",A-1 Pictures,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,3740,Winter 2018,Saturdays at 06:30 (JST),Shounen
New Game!,,7.56,530,1641,433,TV,12,Finished Airing,"Jul 4, 2016 to Sep 19, 2016","Frontier Works,       Kadokawa Shoten,       Movic,       AT-X,       Delfi Sound,       Sony Music Communications,       Houbunsha,       MAGES.,       Lawson","Funimation,       Crunchyroll",Doga Kobo,4-koma manga,Comedy,"Adult Cast, CGDCT, Otaku Culture, Workplace",24 min. per ep.,PG-13 - Teens 13 or older,2881,Summer 2016,Mondays at 22:30 (JST),
