Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Deca-Dence,,7.36,804,2430,302,TV,12,Finished Airing,"Jul 8, 2020 to Sep 23, 2020",Summer 2020,Wednesdays at 23:30 (JST),"AT-X,       BS11,       Kadokawa Media House,       Kadokawa,       NewGin",Funimation,Nut,Original,"Action, Adventure, Sci-Fi",,23 min. per ep.,PG-13 - Teens 13 or older,899,
Future GPX Cyber Formula Saga,,7.36,9926,2433,3,OVA,8,Finished Airing,"Aug 1, 1996 to Jul 25, 1997",,,"None found, add some","None found, add some",Sunrise,Original,"Drama, Sci-Fi",Racing,30 min. per ep.,R+ - Mild Nudity,14,
Hadashi no Gen 2,Barefoot Gen 2,7.36,5611,2434,14,Movie,1,Finished Airing,"Jun 14, 1986",,,GEN Productions,"Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,Drama,Historical,1 hr. 26 min.,PG-13 - Teens 13 or older,24,Shounen
Hakuouki,Hakuoki ~Demon of the Fleeting Blossom~,7.36,1401,2435,169,TV,12,Finished Airing,"Apr 4, 2010 to Jun 20, 2010",Spring 2010,Unknown,"None found, add some",Sentai Filmworks,Studio Deen,Visual novel,"Action, Drama, Supernatural","Historical, Samurai",23 min. per ep.,R - 17+ (violence & profanity),"1,932",Josei
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,High School DxD BorN Specials,7.36,2173,2436,94,Special,6,Finished Airing,"Jul 24, 2015 to Jan 27, 2016",,,"Genco,       Lantis,       Movic,       AT-X,       Memory-Tech,       Showgate,       Kadokawa",Funimation,TNK,Light novel,"Comedy, Ecchi",,3 min. per ep.,R+ - Mild Nudity,168,
Jiang Ziya,,7.36,7449,2438,7,Movie,1,Finished Airing,"Oct 1, 2020",,,"None found, add some","None found, add some",Beijing Enlight Pictures,Novel,"Action, Adventure, Fantasy",,1 hr. 49 min.,PG-13 - Teens 13 or older,15,
Isekai Quartet 2,,7.36,1033,2437,236,TV,12,Finished Airing,"Jan 15, 2020 to Apr 1, 2020",Winter 2020,Wednesdays at 00:30 (JST),Kadokawa,Funimation,Studio PuYUKAI,Original,"Comedy, Fantasy","Isekai, Parody",11 min. per ep.,PG-13 - Teens 13 or older,265,
AKB0048,,7.35,2797,2439,62,TV,13,Finished Airing,"Apr 29, 2012 to Jul 22, 2012",Spring 2012,Unknown,"Starchild Records,       Magic Capsule,       GANSIS",Sentai Filmworks,Satelight,Original,Sci-Fi,"Idols (Female), Music",23 min. per ep.,PG-13 - Teens 13 or older,675,
Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,Amanchu! Episode 13: The Story of the Promised Summer and New Memories,7.35,5294,2440,16,OVA,1,Finished Airing,"Mar 29, 2017",,,"None found, add some","None found, add some",J.C.Staff,Manga,Slice of Life,"Iyashikei, School",23 min.,PG-13 - Teens 13 or older,7,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga,7.35,253,2441,768,TV,12,Finished Airing,"Jan 7, 2017 to Mar 25, 2017",Winter 2017,Saturdays at 01:55 (JST),"Aniplex,       Dentsu,       Mainichi Broadcasting System,       Movic,       Shueisha",Aniplex of America,A-1 Pictures,Manga,"Action, Fantasy","Mythology, School",24 min. per ep.,PG-13 - Teens 13 or older,"1,618",Shounen
Boku no Hero Academia the Movie 1: Futari no Hero Specials,My Hero Academia: Two Heroes Specials,7.35,1691,2443,133,Special,2,Finished Airing,"Feb 13, 2019",,,"None found, add some","None found, add some",Bones,Manga,Action,Super Power,4 min. per ep.,PG-13 - Teens 13 or older,163,Shounen
BNA,BNA: Brand New Animal,7.35,641,2442,369,TV,12,Finished Airing,"Apr 9, 2020 to Jun 25, 2020",Spring 2020,Thursdays at 00:55 (JST),"Movic,       Fuji TV,       Ultra Super Pictures,       BS Fuji,       TOHO animation,       Hakuhodo DY Media Partners,       Bandai Spirits,       Toho Music","None found, add some",Trigger,Original,"Action, Fantasy","Anthropomorphic, Super Power",22 min. per ep.,PG-13 - Teens 13 or older,"2,648",
Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,Doraemon the Movie: Nobita's the Legend of the Sun King,7.35,6032,2444,11,Movie,1,Finished Airing,"Mar 11, 2000",,,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Adventure, Comedy, Fantasy",Historical,1 hr. 31 min.,PG - Children,9,"KidsKids,         ShounenShounen"
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Dragon Ball Z: Wrath of the Dragon,7.35,1694,2445,133,Movie,1,Finished Airing,"Jul 15, 1995",,,"None found, add some",Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy, Sci-Fi",,51 min.,PG-13 - Teens 13 or older,109,Shounen
Garo: Honoo no Kokuin,GARO: THE ANIMATION,7.35,1588,2446,145,TV,24,Finished Airing,"Oct 4, 2014 to Mar 28, 2015",Fall 2014,Saturdays at 01:23 (JST),Tohokushinsha Film Corporation,Funimation,MAPPA,Original,"Action, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),446,
Handa-kun,,7.35,811,2447,300,TV,12,Finished Airing,"Jul 8, 2016 to Sep 23, 2016",Summer 2016,Fridays at 01:58 (JST),"Square Enix,       Lantis,       TBS,       DAX Production,       Memory-Tech,       TC Entertainment,       Docomo Anime Store,       NichiNare",Funimation,Diomedéa,Manga,Comedy,"School, Visual Arts",24 min. per ep.,PG-13 - Teens 13 or older,885,Shounen
Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,,7.35,7463,2449,6,OVA,1,Finished Airing,2002,,,"None found, add some","None found, add some",Pierrot,Manga,"Comedy, Supernatural",Strategy Game,28 min.,G - All Ages,2,Shounen
Heya Camp△,Room Camp,7.35,2109,2448,98,TV,12,Finished Airing,"Jan 6, 2020 to Mar 23, 2020",Winter 2020,Mondays at 20:55 (JST),"Sotsu,       AT-X,       KlockWorx,       Houbunsha,       MAGES.,       BS11,       DeNA,       FuRyu","None found, add some",C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",3 min. per ep.,PG-13 - Teens 13 or older,139,
Hyouka: Motsubeki Mono wa,Hyouka: What Should Be Had,7.35,1267,2450,190,OVA,1,Finished Airing,"Jul 8, 2012",,,"None found, add some",Funimation,Kyoto Animation,Light novel,"Mystery, Slice of Life",School,25 min.,PG-13 - Teens 13 or older,152,
Zhu Xian 2nd Season,Jade Dynasty,7.34,14204,2501,844,ONA,26,Currently Airing,"Mar 30, 2024 to ?",,,Tencent Penguin Pictures,"None found, add some",Cloud Art,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",Unknown,PG-13 - Teens 13 or older,9,
Afro Samurai: Resurrection,,7.34,2003,2502,106,Movie,1,Finished Airing,"Jan 25, 2009",,,"None found, add some",Funimation,Gonzo,Original,"Action, Adventure","Gore, Samurai",1 hr. 40 min.,R+ - Mild Nudity,198,
Ani ni Tsukeru Kusuri wa Nai! 5,,7.34,5447,2503,15,ONA,12,Finished Airing,"Jun 29, 2022 to Aug 3, 2022",,,"Imagineer,       Tencent Penguin Pictures","None found, add some","Planet Cartoon,       Fever Creations",Web manga,Comedy,School,3 min. per ep.,PG-13 - Teens 13 or older,26,
Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,7.34,1538,2504,151,TV,12,Finished Airing,"Oct 8, 2013 to Dec 24, 2013",Fall 2013,Tuesdays at 02:55 (JST),"Sotsu,       KlockWorx,       flying DOG,       Ultra Super Pictures,       Showgate,       Shounen Gahousha","Discotek Media,       Crunchyroll",SANZIGEN,Manga,"Action, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,"1,025",Seinen
Captain Tsubasa,,7.34,2288,2506,87,TV,128,Finished Airing,"Oct 13, 1983 to Mar 27, 1986",Fall 1983,Unknown,TV Tokyo,"None found, add some",Tsuchida Productions,Manga,Sports,Team Sports,24 min. per ep.,G - All Ages,580,Shounen
Bokutachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,7.34,809,2505,301,TV,13,Finished Airing,"Oct 6, 2019 to Dec 29, 2019",Fall 2019,Sundays at 00:30 (JST),"Aniplex,       Movic,       Magic Capsule,       Shueisha,       BS11,       ADK",Aniplex of America,"Silver,       Arvo Animation",Manga,"Comedy, Romance","Harem, School",23 min. per ep.,PG-13 - Teens 13 or older,731,Shounen
City Hunter: Bay City Wars,,7.34,6749,2507,8,Movie,1,Finished Airing,"Aug 25, 1990",,,YTV,"ADV Films,       Discotek Media",Sunrise,Manga,"Action, Comedy, Mystery",,45 min.,PG-13 - Teens 13 or older,8,Shounen
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives,7.34,1315,2508,183,Movie,1,Finished Airing,"Jul 16, 2012",,,"Bandai Visual,       Bandai,       Bandai Namco Entertainment,       Hakuhodo DY Media Partners",Funimation,Sunrise,Original,"Action, Sci-Fi","Mecha, Military",51 min.,R - 17+ (violence & profanity),576,
Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,,7.34,6865,2509,8,Movie,1,Finished Airing,"Apr 22, 2000",,,"TV Asahi,       Asatsu DK","None found, add some",Shin-Ei Animation,Manga,"Action, Adventure, Comedy",,1 hr. 28 min.,G - All Ages,8,Seinen
Futatsu no Spica,Twin Spica,7.34,6168,2511,11,TV,20,Finished Airing,"Nov 1, 2003 to Mar 27, 2004",Fall 2003,Saturdays at 09:00 (JST),NHK,"None found, add some",Group TAC,Manga,"Drama, Sci-Fi, Supernatural",School,25 min. per ep.,PG-13 - Teens 13 or older,70,
Doraemon Movie 42: Nobita to Sora no Utopia,,7.34,11028,2510,2,Movie,1,Finished Airing,"Mar 3, 2023",,,"None found, add some","None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Sci-Fi",,1 hr. 47 min.,PG - Children,14,
Future GPX Cyber Formula,,7.34,6624,2512,9,TV,37,Finished Airing,"Mar 15, 1991 to Dec 20, 1991",Spring 1991,Unknown,"None found, add some",Bandai Entertainment,Sunrise,Original,"Adventure, Sci-Fi",Racing,24 min. per ep.,PG-13 - Teens 13 or older,61,
Ginga Tetsudou no Yoru,Night on the Galactic Railroad,7.34,4301,2514,26,Movie,1,Finished Airing,"Jul 13, 1985",,,"None found, add some","Central Park Media,       Discotek Media",Group TAC,Novel,"Award Winning, Drama, Fantasy, Mystery","Anthropomorphic, Historical",1 hr. 47 min.,G - All Ages,366,Kids
Gatchaman Crowds: Embrace,,7.34,5163,2513,17,Special,1,Finished Airing,"Jan 22, 2014",,,VAP,"None found, add some",Tatsunoko Production,Original,"Adventure, Sci-Fi",,23 min.,PG-13 - Teens 13 or older,9,
Huyao Xiao Hongniang: Nan Guo,Fox Spirit Matchmaker 6th Season,7.34,7235,2515,7,ONA,26,Finished Airing,"Nov 24, 2017 to Jun 22, 2018",,,"Tencent Animation & Comics,       bilibili,       Tencent Penguin Pictures","None found, add some",Haoliners Animation League,Manga,"Comedy, Romance, Supernatural",Historical,19 min. per ep.,PG-13 - Teens 13 or older,16,
Jibaku-kun,Bucky: The Incredible Kid,7.34,5640,2517,13,TV,26,Finished Airing,"Oct 5, 1999 to Mar 28, 2000",Fall 1999,Tuesdays at 18:30 (JST),"None found, add some",Enoki Films,Trans Arts,Manga,"Adventure, Comedy, Fantasy",,22 min. per ep.,PG-13 - Teens 13 or older,65,
Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,The Journey,7.34,5697,2518,13,Movie,1,Finished Airing,"Jun 25, 2021",,,"Arch,       Manga Productions","None found, add some","Toei Animation,       Yokohama Animation Lab",Novel,"Action, Adventure",Historical,1 hr. 49 min.,R - 17+ (violence & profanity),228,
Karakuri Zoushi Ayatsuri Sakon,,7.34,5868,2519,12,TV,26,Finished Airing,"Oct 8, 1999 to Mar 31, 2000",Fall 1999,Tuesdays at 18:30 (JST),WOWOW,"None found, add some",TMS Entertainment,Manga,"Mystery, Suspense",Detective,25 min. per ep.,R - 17+ (violence & profanity),58,Shounen
Kidou Senshi Gundam: Cucuruz Doan no Shima,Mobile Suit Gundam: Cucuruz Doan's Island,7.34,6314,2520,10,Movie,1,Finished Airing,"Jun 3, 2022",,,Bandai Namco Filmworks,"None found, add some",Sunrise,Other,Action,Mecha,1 hr. 48 min.,PG-13 - Teens 13 or older,22,
Huyao Xiao Hongniang: Zhu Ye,Fox Spirit Matchmaker 7th Season,7.34,8367,2516,5,ONA,12,Finished Airing,"Mar 1, 2019 to May 17, 2019",,,"Tencent Animation & Comics,       Tencent Penguin Pictures","None found, add some","Haoliners Animation League,       Garden Culture",Manga,"Comedy, Drama, Romance, Supernatural",Historical,18 min. per ep.,PG-13 - Teens 13 or older,16,
Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,Ghost in the Shell: Arise - Border 3: Ghost Tears,7.34,3276,2521,46,Movie,1,Finished Airing,"Jun 28, 2014",,,"Bandai Visual,       Dentsu,       Kodansha,       flying DOG,       TOHO animation",Funimation,Production I.G,Manga,Sci-Fi,"Adult Cast, Detective, Mecha, Psychological",58 min.,R - 17+ (violence & profanity),31,
Ling Long: Incarnation Middle Chapter,Ling Cage,7.34,11780,2522,1,ONA,1,Finished Airing,"Nov 17, 2019",,,"None found, add some","None found, add some",YHKT Entertainment,Original,"Action, Drama, Horror, Sci-Fi, Suspense",Mythology,46 min.,R - 17+ (violence & profanity),7,
Mai-Otome 0: S.ifr,My-Otome 0: S.ifr,7.34,5485,2524,14,OVA,3,Finished Airing,"Feb 21, 2008 to Nov 21, 2008",,,"None found, add some","Funimation,       Bandai Entertainment",Sunrise,Original,Sci-Fi,,28 min. per ep.,R+ - Mild Nudity,29,
Lodoss-tou Senki,Record of Lodoss War,7.34,2445,2523,78,OVA,13,Finished Airing,"Jun 30, 1990 to Nov 23, 1991",,,"Kadokawa Shoten,       TBS,       Marubeni","Funimation,       Central Park Media",Madhouse,Light novel,"Action, Adventure, Fantasy",,25 min. per ep.,R - 17+ (violence & profanity),693,
Odekake Kozame,,7.34,10853,2527,2,ONA,60,Finished Airing,"Aug 1, 2023 to May 10, 2024",,,"Kadokawa,       dugout","None found, add some",ENGI,Manga,Slice of Life,Anthropomorphic,1 min. per ep.,G - All Ages,23,
Mononogatari 2nd Season,Malevolent Spirits: Mononogatari 2nd Season,7.34,3806,2525,34,TV,12,Finished Airing,"Jul 4, 2023 to Sep 19, 2023",Summer 2023,Tuesdays at 00:00 (JST),"Shogakukan-Shueisha Productions,       Shogakukan Music & Digital Entertainment,       BS11,       Quaras,       GREE Entertainment,       Bandai Namco Music Live,       Happinet Phantom Studios","None found, add some",Bandai Namco Pictures,Manga,"Action, Fantasy","Adult Cast, Mythology",23 min. per ep.,PG-13 - Teens 13 or older,103,Seinen
Net-juu no Susume Special,Recovery of an MMO Junkie Special,7.34,1961,2526,110,Special,1,Finished Airing,"Dec 8, 2017",,,"comico,       Crunchyroll SC Anime Fund",Funimation,Signal.MD,Web manga,"Comedy, Romance","Adult Cast, Video Game",24 min.,PG-13 - Teens 13 or older,83,
Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Big Windup! 2 Episode 12.5,7.34,6870,2528,8,Special,1,Finished Airing,"Dec 22, 2010",,,"None found, add some",Nozomi Entertainment,A-1 Pictures,Manga,Sports,Team Sports,24 min.,G - All Ages,3,Seinen
Owaranai Seraph,Seraph of the Endless,7.34,2186,2529,94,Special,9,Finished Airing,"Jun 24, 2015 to Sep 26, 2015",,,"None found, add some",Funimation,Wit Studio,Manga,"Comedy, Supernatural",Vampire,2 min. per ep.,PG-13 - Teens 13 or older,324,Shounen
Owaranai Seraph: Nagoya-hen,Seraph of the Endless: Battle in Nagoya,7.34,2936,2530,56,Special,4,Finished Airing,"Dec 25, 2015 to Mar 30, 2016",,,"None found, add some",Funimation,Wit Studio,Manga,"Comedy, Fantasy",Parody,4 min. per ep.,PG-13 - Teens 13 or older,78,Shounen
Pandora Hearts Omake,,7.34,3263,2531,46,Special,9,Finished Airing,"Jul 24, 2009 to Mar 25, 2010",,,"Square Enix,       flying DOG","None found, add some",Xebec,Manga,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,107,
Poputepipikku TV Special,,7.34,4424,2533,25,TV Special,2,Finished Airing,"Apr 1, 2019",,,AC-Bu,Sentai Filmworks,Kamikaze Douga,4-koma manga,"Avant Garde, Comedy",Parody,11 min. per ep.,PG-13 - Teens 13 or older,15,
Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,Pokémon: The Movie 2000,7.34,1251,2532,192,Movie,1,Finished Airing,"Jul 17, 1999",,,Studio Jack,"4Kids Entertainment,       Warner Bros. Pictures",OLM,Game,"Adventure, Comedy, Fantasy",,1 hr. 20 min.,PG - Children,222,Kids
Rekka no Honoo,Flame of Recca,7.34,2659,2534,67,TV,42,Finished Airing,"Jul 19, 1997 to Jul 10, 1998",Summer 1997,Saturdays at 18:30 (JST),Fuji TV,"VIZ Media,       Discotek Media",Pierrot,Manga,"Action, Adventure","Martial Arts, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,266,Shounen
Saber Marionette J,,7.34,3848,2536,33,TV,25,Finished Airing,"Oct 1, 1996 to Mar 25, 1997",Fall 1996,Tuesdays at 18:00 (JST),"TV Tokyo,       Bandai Visual,       HAL Film Maker,       Sotsu",Bandai Entertainment,Studio Junio,Original,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi","Harem, Martial Arts, Mecha",25 min. per ep.,PG-13 - Teens 13 or older,213,
Sabage-bu!,Sabagebu! -Survival Game Club!-,7.34,1496,2535,157,TV,12,Finished Airing,"Jul 6, 2014 to Sep 21, 2014",Summer 2014,Unknown,"Bandai Visual,       Lantis,       Kodansha,       Banpresto,       NichiNare",Sentai Filmworks,Pierrot Plus,Manga,"Action, Comedy","CGDCT, School",23 min. per ep.,PG-13 - Teens 13 or older,566,Shoujo
Sakurada Reset,Sagrada Reset,7.34,1576,2537,146,TV,24,Finished Airing,"Apr 5, 2017 to Sep 13, 2017",Spring 2017,Wednesdays at 23:30 (JST),"flying DOG,       Asmik Ace,       Showgate,       Teichiku Entertainment,       Hakuhodo DY Music & Pictures,       Kansai Telecasting,       BS11,       Sony PCL,       Radio Osaka,       A-Sketch,       Parco,       e-notion,       Kadokawa",Sentai Filmworks,David Production,Light novel,"Mystery, Supernatural","School, Super Power, Time Travel",25 min. per ep.,PG-13 - Teens 13 or older,601,
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,7.34,414,2539,538,TV,12,Finished Airing,"Oct 6, 2021 to Dec 22, 2021",Fall 2021,Wednesdays at 23:00 (JST),"Lantis,       Movic,       AT-X,       Glovision,       TV Aichi,       Crunchyroll,       Kadokawa Media House,       Kadokawa,       Bandai Namco Arts","None found, add some","SILVER LINK.,       Studio Palette",Light novel,"Action, Drama, Fantasy, Mystery, Romance","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,"4,188",
Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,,7.33,5188,2540,17,Special,3,Finished Airing,"Apr 7, 2010 to Jun 2, 2010",,,"None found, add some","None found, add some",Artland,Manga,Comedy,,3 min. per ep.,G - All Ages,43,
Seitokai no Ichizon Lv.2,Student Council's Discretion Level 2,7.34,2566,2538,72,ONA,10,Finished Airing,"Oct 13, 2012 to Dec 15, 2012",,,"Kadokawa Shoten,       AMG MUSIC",Sentai Filmworks,AIC,Light novel,Comedy,"Harem, Parody, School",24 min. per ep.,PG-13 - Teens 13 or older,92,
Kidou Senshi Gundam II: Ai Senshi-hen,Mobile Suit Gundam II: Soldiers of Sorrow,7.33,3735,2541,36,Movie,1,Finished Airing,"Jul 11, 1981",,,Sotsu,"Nozomi Entertainment,       Bandai Entertainment",Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",2 hr. 15 min.,PG-13 - Teens 13 or older,48,
Kidou Shinseiki Gundam X,After War Gundam X,7.33,3699,2542,37,TV,39,Finished Airing,"Apr 5, 1996 to Dec 28, 1996",Spring 1996,Fridays at 17:00 (JST),"TV Asahi,       Sotsu",Nozomi Entertainment,Sunrise,Original,"Action, Adventure, Drama, Sci-Fi","Mecha, Space",24 min. per ep.,PG-13 - Teens 13 or older,218,
Ling Long: Incarnation,Ling Cage,7.33,8261,2544,5,ONA,6,Finished Airing,"Jul 13, 2019 to Sep 21, 2019",,,bilibili,"None found, add some",YHKT Entertainment,Original,"Action, Drama, Horror, Sci-Fi, Suspense",Mythology,30 min. per ep.,R - 17+ (violence & profanity),37,
Love Live! μ's Final Love Live! Opening Animation,,7.33,7131,2546,7,Special,1,Finished Airing,"Mar 31, 2016",,,"None found, add some","None found, add some",Sunrise,Other,,"Idols (Female), Music",5 min.,G - All Ages,22,
Kore wa Zombie desu ka?,Is This a Zombie?,7.33,345,2543,627,TV,12,Finished Airing,"Jan 11, 2011 to Mar 30, 2011",Winter 2011,Unknown,"Kadokawa Shoten,       AT-X,       Kadokawa Pictures Japan,       KlockWorx,       flying DOG",Funimation,Studio Deen,Light novel,"Action, Comedy, Fantasy, Ecchi","Harem, Vampire",24 min. per ep.,R - 17+ (violence & profanity),"3,140",
Ling Long: Incarnation Special,,7.33,12783,2545,1,ONA,1,Finished Airing,"May 15, 2021",,,"None found, add some","None found, add some",YHKT Entertainment,Original,"Action, Drama, Horror, Sci-Fi, Suspense",,42 min.,R - 17+ (violence & profanity),6,
Lupin III: Part 6 - Jidai,Lupin the Third Part 6: The Times,7.33,7821,2547,6,TV Special,1,Finished Airing,"Oct 10, 2021",,,"None found, add some",Sentai Filmworks,TMS Entertainment,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,22 min.,PG-13 - Teens 13 or older,14,Seinen
Nanbaka,,7.33,706,2548,336,TV,13,Finished Airing,"Oct 5, 2016 to Dec 28, 2016",Fall 2016,Wednesdays at 03:00 (JST),"Nihon Ad Systems,       DAX Production,       Sony Music Communications,       Crunchyroll,       comico,       Tokuma Japan Communications,       Nelke Planning",Funimation,Satelight,Web manga,"Action, Comedy, Drama",,23 min. per ep.,PG-13 - Teens 13 or older,"2,229",
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Naruto Shippuden the Movie 3: The Will of Fire,7.33,1165,2549,209,Movie,1,Finished Airing,"Aug 1, 2009",,,TOHO,VIZ Media,Pierrot,Manga,"Action, Adventure, Fantasy",,1 hr. 35 min.,PG-13 - Teens 13 or older,122,Shounen
Nihon Animator Mihonichi,Japan Anima(tor)'s Exhibition,7.33,3469,2550,41,ONA,35,Finished Airing,"Nov 7, 2014 to Oct 9, 2015",,,Dwango,"None found, add some","Sunrise,       Khara,       Studio Rikka,       Bridge,       Kamikaze Douga,       Trigger,       Graphinica,       Studio Colorido,       dwarf,       Sola Digital Arts,       Steve N' Steven",Original,"Action, Avant Garde, Fantasy, Sci-Fi, Supernatural, Ecchi","Mecha, Military, Music, School, Space",8 min. per ep.,R+ - Mild Nudity,137,
