Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,Phi Brain: Puzzle of God 3,7.23,3719,3082,36,TV,25,Finished Airing,"Oct 6, 2013 to Mar 23, 2014",NHK,Sentai Filmworks,Sunrise,Original,"Action, Mystery, Suspense","High Stakes Game, Strategy Game",24 min. per ep.,PG-13 - Teens 13 or older,40,Fall 2013,Unknown,
Shaman King Specials,,7.23,4845,3084,20,Special,5,Finished Airing,"Jan 2, 2002 to Jul 24, 2003",TV Tokyo Music,"None found, add some",Xebec,Manga,"Action, Adventure, Supernatural",Super Power,35 min. per ep.,PG-13 - Teens 13 or older,26,,,Shounen
Robot Carnival,,7.23,4302,3083,26,OVA,1,Finished Airing,"Jul 21, 1987","None found, add some","Discotek Media,       Streamline Pictures",APPP,Original,"Fantasy, Sci-Fi",Mecha,1 hr. 31 min.,PG-13 - Teens 13 or older,141,,,
Strike the Blood: Valkyria no Oukoku-hen,Strike the Blood: Kingdom of the Valkyria,7.23,2141,3085,96,OVA,2,Finished Airing,"Nov 25, 2015 to Dec 23, 2015","Movic,       Warner Bros. Japan,       KlockWorx,       ASCII Media Works,       Hakuhodo DY Music & Pictures","None found, add some","Barnum Studio,       SILVER LINK.,       Connect",Light novel,"Action, Fantasy, Ecchi","Harem, School, Vampire",23 min. per ep.,R+ - Mild Nudity,101,,,
Suki tte Ii na yo. Dareka ga,"Say ""I Love You."" OVA",7.23,2736,3086,64,OVA,1,Finished Airing,"Jul 24, 2013","None found, add some","None found, add some",Zexcs,Manga,Romance,School,22 min.,PG-13 - Teens 13 or older,35,,,Shoujo
Tales of Zestiria the Cross: Saiyaku no Jidai,Tales of Zestiria the X Prologue: The Age of Chaos,7.23,2790,3087,62,Special,1,Finished Airing,"Jul 3, 2016","None found, add some",Funimation,ufotable,Game,"Action, Adventure, Fantasy",,23 min.,PG-13 - Teens 13 or older,25,,,
Tekken Chinmi,Iron Fist Chinmi,7.23,8723,3089,4,TV,20,Finished Airing,"Jul 2, 1988 to Dec 24, 1988","TV Asahi,       TOHO","None found, add some","Production Reed,       Ashi Productions",Manga,"Action, Adventure","Historical, Martial Arts",24 min. per ep.,PG-13 - Teens 13 or older,11,Summer 1988,Unknown,Shounen
"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Tearmoon Empire,7.23,2609,3088,70,TV,12,Finished Airing,"Oct 8, 2023 to Dec 24, 2023","Mainichi Broadcasting System,       Movic,       King Records,       BS11,       TO Books,       Bit grooove promotion","None found, add some",SILVER LINK.,Light novel,"Comedy, Fantasy",Time Travel,23 min. per ep.,PG-13 - Teens 13 or older,256,Fall 2023,Sundays at 01:00 (JST),
Tibet Inu Monogatari,The Tibetan Dog,7.23,7514,3090,6,Movie,1,Finished Airing,"Jun 6, 2011","None found, add some",Maiden Japan,Madhouse,Novel,"Adventure, Drama, Fantasy",Mythology,1 hr. 30 min.,G - All Ages,10,,,
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,,7.23,6220,3091,10,OVA,1,Finished Airing,"May 11, 2014",Maikaze,"None found, add some","None found, add some",Game,Fantasy,,11 min.,PG-13 - Teens 13 or older,46,,,
Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,7.23,2227,3092,91,TV,12,Finished Airing,"Jan 7, 2023 to Mar 25, 2023","Mainichi Broadcasting System,       Movic,       DMM.com,       Nichion,       FuRyu,       DMM pictures,       Kadokawa,       Bit grooove promotion,       Pia,       NetEase,       Three S Studio",Sentai Filmworks,Tezuka Productions,Light novel,"Comedy, Fantasy, Romance",Video Game,24 min. per ep.,PG-13 - Teens 13 or older,447,Winter 2023,Saturdays at 01:55 (JST),
Wu Geng Ji Zhi San Jie,,7.23,10337,3094,2,ONA,42,Finished Airing,"Dec 20, 2019 to Oct 9, 2020",Tencent Penguin Pictures,"None found, add some",Sparkly Key Animation Studio,Manga,"Action, Fantasy, Supernatural","Historical, Martial Arts",16 min. per ep.,PG-13 - Teens 13 or older,11,,,
"Wei, Kanjian Erduo La!",,7.23,4973,3093,19,ONA,12,Finished Airing,"Aug 25, 2018 to Nov 3, 2018","bilibili,       Alchemy Bros.","None found, add some",monofilmo,Web manga,"Boys Love, Comedy",Anthropomorphic,3 min. per ep.,PG-13 - Teens 13 or older,101,,,
Yozakura-san Chi no Daisakusen,Mission: Yozakura Family,7.23,2537,3095,73,TV,27,Currently Airing,"Apr 7, 2024 to ?","Pierrot,       Mainichi Broadcasting System,       NBCUniversal Entertainment Japan,       Shueisha,       JR East Marketing & Communications","None found, add some",SILVER LINK.,Manga,"Action, Comedy",,24 min. per ep.,PG-13 - Teens 13 or older,293,Spring 2024,Sundays at 17:00 (JST),Shounen
Yu☆Gi☆Oh!,,7.23,995,3096,247,TV,27,Finished Airing,"Apr 4, 1998 to Oct 10, 1998",TV Asahi,"None found, add some",Toei Animation,Manga,"Action, Comedy, Fantasy",Strategy Game,24 min. per ep.,PG-13 - Teens 13 or older,"1,248",Spring 1998,Saturdays at 18:00 (JST),Shounen
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,7.22,232,3097,811,TV,12,Finished Airing,"Jul 4, 2015 to Sep 19, 2015","Frontier Works,       Shogakukan-Shueisha Productions,       Genco,       Starchild Records,       AT-X,       KlockWorx",Funimation,J.C.Staff,Light novel,"Comedy, Ecchi","Gag Humor, School",23 min. per ep.,R+ - Mild Nudity,"3,916",Summer 2015,Saturdays at 23:00 (JST),
Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,Attack on Titan in the Dome: Soldiers' Starry Sky,7.22,4782,3098,21,Movie,1,Finished Airing,"May 20, 2017","None found, add some","None found, add some","None found, add some",Manga,,"Military, Space",20 min.,R - 17+ (violence & profanity),21,,,Shounen
Spiral: Suiri no Kizuna,Spiral: Bond of Reasoning,7.22,3049,3100,53,TV,25,Finished Airing,"Oct 1, 2002 to Mar 25, 2003","TV Tokyo,       Aniplex,       Sotsu,       SME Visual Works",Funimation,J.C.Staff,Manga,"Drama, Mystery",,23 min. per ep.,PG-13 - Teens 13 or older,291,Fall 2002,Tuesdays at 18:00 (JST),Shounen
Soukou Kihei Votoms: Pailsen Files,,7.22,8139,3099,5,OVA,12,Finished Airing,"Oct 26, 2007 to Aug 25, 2008",Sunrise,Maiden Japan,The Answer Studio,Original,Sci-Fi,"Mecha, Military, Space",25 min. per ep.,R - 17+ (violence & profanity),10,,,
Suzumiya Haruhi no Yuuutsu (2009),The Melancholy of Haruhi Suzumiya Season 2,7.22,423,3101,532,TV,14,Finished Airing,"May 22, 2009 to Sep 11, 2009",Kadokawa Shoten,"Funimation,       Bandai Entertainment",Kyoto Animation,Light novel,"Comedy, Mystery, Sci-Fi",School,24 min. per ep.,PG-13 - Teens 13 or older,"2,294",Spring 2009,Fridays at 00:40 (JST),
Tales of Zestiria the Cross,Tales of Zestiria the X,7.22,736,3102,328,TV,12,Finished Airing,"Jul 10, 2016 to Sep 25, 2016","Bandai Visual,       Lantis,       Bandai Namco Entertainment,       Anime Consortium Japan",Funimation,ufotable,Game,"Action, Adventure, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,790,Summer 2016,Sundays at 23:00 (JST),
Tenchi Souzou Design-bu: Idea 13,Heaven's Design Team: Idea 13,7.22,5813,3103,12,Special,1,Finished Airing,"Apr 2, 2021","None found, add some","None found, add some",Asahi Production,Manga,"Comedy, Fantasy","Educational, Gag Humor, Mythology, Workplace",23 min.,PG-13 - Teens 13 or older,12,,,Seinen
Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,Gurren Lagann: Viral's Sweet Dream,7.22,4115,3104,29,OVA,1,Finished Airing,"Jan 31, 2009","None found, add some","None found, add some",Gainax,Original,Comedy,,5 min.,PG-13 - Teens 13 or older,14,,,
Wan Jie Du Zun,Ten Thousand Worlds,7.22,9829,3105,3,ONA,50,Finished Airing,"Apr 6, 2021 to Sep 18, 2021",Tencent Penguin Pictures,"None found, add some",Ruo Hong Culture,Novel,Fantasy,"Historical, Martial Arts",10 min. per ep.,PG-13 - Teens 13 or older,44,,,
Zero no Tsukaima,The Familiar of Zero,7.22,225,3107,821,TV,13,Finished Airing,"Jul 3, 2006 to Sep 25, 2006","Genco,       Media Factory,       Shochiku,       Bushiroad,       Happinet Pictures","Sentai Filmworks,       Geneon Entertainment USA",J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi","Harem, Isekai, School",23 min. per ep.,PG-13 - Teens 13 or older,"8,022",Summer 2006,Mondays at 00:30 (JST),
Young Black Jack,,7.22,2324,3106,84,TV,12,Finished Airing,"Oct 2, 2015 to Dec 18, 2015","TBS,       Grooove,       Being",Sentai Filmworks,Tezuka Productions,Manga,Drama,"Historical, Medical",24 min. per ep.,PG-13 - Teens 13 or older,154,Fall 2015,Fridays at 02:16 (JST),Seinen
Abenobashi Mahou☆Shoutengai,Magical☆Shopping Arcade Abenobashi,7.22,2220,3108,91,TV,13,Finished Airing,"Apr 4, 2002 to Jun 27, 2002","Gainax,       Dentsu,       Starchild Records,       Imagica,       Rakuonsha,       King Records","ADV Films,       Sentai Filmworks",Madhouse,Original,"Award Winning, Comedy, Fantasy, Ecchi","Isekai, Parody",24 min. per ep.,R+ - Mild Nudity,356,Spring 2002,Thursdays at 22:00 (JST),
Air Movie,Air: The Motion Picture,7.22,2817,3109,61,Movie,1,Finished Airing,"Feb 5, 2005","Frontier Works,       Visual Arts","ADV Films,       Funimation",Toei Animation,Visual novel,"Drama, Romance, Supernatural",,1 hr. 31 min.,PG-13 - Teens 13 or older,118,,,
Ajin Part 2: Shoutotsu,Ajin: Demi-Human Movie 2: Confront,7.22,4242,3110,27,Movie,1,Finished Airing,"May 6, 2016",TOHO animation,Sentai Filmworks,Polygon Pictures,Manga,"Action, Horror, Mystery, Supernatural",Gore,1 hr. 45 min.,R - 17+ (violence & profanity),9,,,Seinen
Akuyaku Reijou nanode Last Boss wo Kattemimashita,"I'm the Villainess, So I'm Taming the Final Boss",7.22,1381,3111,171,TV,12,Finished Airing,"Oct 1, 2022 to Dec 17, 2022","WOWOW,       Mainichi Broadcasting System,       Tokyo MX,       bilibili,       Kadokawa,       Bit grooove promotion,       NetEase,       ADK Marketing Solutions","None found, add some",Maho Film,Light novel,"Comedy, Fantasy, Romance","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,"1,003",Fall 2022,Saturdays at 22:30 (JST),Shoujo
Amagami SS OVA,Amagami SS Short Animations,7.22,2879,3112,59,OVA,6,Finished Airing,"Jun 11, 2011 to Aug 5, 2011","None found, add some","None found, add some",AIC,Visual novel,Romance,"Harem, School",5 min. per ep.,PG-13 - Teens 13 or older,42,,,
Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,,7.22,7906,3113,6,TV Special,4,Finished Airing,"Dec 22, 2003 to Oct 13, 2004","None found, add some","None found, add some",Tezuka Productions,Manga,Drama,Medical,23 min. per ep.,PG-13 - Teens 13 or older,5,,,Shounen
Boku no Hero Academia: Training of the Dead,My Hero Academia: Training of the Dead,7.22,1208,3114,200,OVA,1,Finished Airing,"Jun 2, 2017","None found, add some","None found, add some",Bones,Manga,Action,"School, Super Power",25 min.,PG-13 - Teens 13 or older,208,,,Shounen
Canaan,,7.22,1054,3115,232,TV,13,Finished Airing,"Jul 4, 2009 to Sep 26, 2009","Lantis,       Pony Canyon,       Magic Capsule,       Bushiroad,       Showgate,       Good Smile Company",Sentai Filmworks,P.A. Works,Visual novel,"Action, Mystery, Sci-Fi, Supernatural","Adult Cast, Super Power",23 min. per ep.,R - 17+ (violence & profanity),925,Summer 2009,Saturdays at 22:30 (JST),
Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,Hyperdimension Neptunia: The Eternity (True Ending) Promised,7.22,3880,3116,33,OVA,1,Finished Airing,"Mar 26, 2014","Frontier Works,       Idea Factory,       Cinema Sunshine",Funimation,David Production,Game,"Action, Comedy, Fantasy, Sci-Fi",,24 min.,PG-13 - Teens 13 or older,55,,,
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Danganronpa 3: The End of Hope's Peak High School - Future Arc,7.22,665,3117,356,TV,12,Finished Airing,"Jul 11, 2016 to Sep 26, 2016","None found, add some",Funimation,Lerche,Visual novel,"Action, Horror, Mystery, Suspense","High Stakes Game, Psychological, Survival",24 min. per ep.,R - 17+ (violence & profanity),"1,696",Summer 2016,Mondays at 23:00 (JST),
Dantalian no Shoka,The Mystic Archives of Dantalian,7.22,1545,3118,150,TV,12,Finished Airing,"Jul 16, 2011 to Oct 1, 2011","TV Tokyo,       Kadokawa Shoten,       Kadokawa Pictures Japan,       KlockWorx,       NTT Docomo,       Dwango",Funimation,Gainax,Light novel,"Action, Mystery, Supernatural","Detective, Historical",24 min. per ep.,R - 17+ (violence & profanity),539,Summer 2011,Unknown,
Darwin's Game,,7.22,391,3119,562,TV,11,Finished Airing,"Jan 4, 2020 to Mar 21, 2020","Aniplex,       AT-X,       Tokyo MX,       Akita Shoten,       BS11,       Kanetsu Investment,       CA-Cygames Anime Fund,       Hochi Shimbun,       ADK",Aniplex of America,Nexus,Manga,"Action, Mystery, Sci-Fi, Suspense","High Stakes Game, Super Power, Survival",26 min. per ep.,R - 17+ (violence & profanity),"2,595",Winter 2020,Saturdays at 00:00 (JST),Shounen
Doraemon Movie 23: Nobita to Robot Kingdom,Doraemon the Movie: Nobita in the Robot Kingdom,7.22,6337,3120,10,Movie,1,Finished Airing,"Mar 9, 2002","TV Asahi,       Shogakukan-Shueisha Productions","None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Fantasy",,1 hr. 21 min.,PG - Children,2,,,"KidsKids,         ShounenShounen"
Dragon Ball Super: Broly - Skytree Super,,7.22,5134,3121,17,Special,1,Finished Airing,"Nov 1, 2018","None found, add some","None found, add some",Toei Animation,Manga,"Action, Comedy",,4 min.,PG-13 - Teens 13 or older,37,,,Shounen
ef: A Tale of Melodies. - Prologue,,7.22,4966,3122,19,Special,1,Finished Airing,"May 10, 2008","None found, add some","None found, add some",Shaft,Visual novel,,Music,4 min.,PG-13 - Teens 13 or older,11,,,
Fairy Tail OVA (2016),Fairy Tail Series 2 OVA,7.22,2335,3123,84,OVA,3,Finished Airing,"May 17, 2016 to Dec 16, 2016","None found, add some","None found, add some",A-1 Pictures,Manga,"Comedy, Fantasy, Ecchi",,27 min. per ep.,PG-13 - Teens 13 or older,192,,,Shounen
Fuujin Monogatari,Windy Tales,7.22,4937,3124,19,TV,13,Finished Airing,"Sep 11, 2004 to Feb 26, 2005","Tohokushinsha Film Corporation,       Hakuhodo DY Media Partners,       Sky Perfect Communications,       Culture Publishers",Sentai Filmworks,Production I.G,Original,"Drama, Fantasy, Slice of Life, Supernatural","Iyashikei, School",25 min. per ep.,G - All Ages,125,Fall 2004,Unknown,
Ginga Densetsu Weed,,7.22,5333,3126,16,TV,26,Finished Airing,"Nov 3, 2005 to May 11, 2006","Nihon Ad Systems,       SKY Perfect Well Think","None found, add some",Studio Deen,Manga,"Adventure, Drama",Anthropomorphic,24 min. per ep.,PG-13 - Teens 13 or older,244,Fall 2005,Unknown,Seinen
Gegege no Kitarou (2018),GeGeGe no Kitaro,7.22,3096,3125,51,TV,97,Finished Airing,"Apr 1, 2018 to Mar 29, 2020","Yomiko Advertising,       Fuji TV","None found, add some",Toei Animation,Manga,"Comedy, Horror, Supernatural",Mythology,23 min. per ep.,PG-13 - Teens 13 or older,137,Spring 2018,Sundays at 09:00 (JST),Shounen
Girls & Panzer Specials,Girls und Panzer OVA,7.22,3554,3127,40,Special,6,Finished Airing,"Dec 21, 2012 to Jun 21, 2013","None found, add some",Sentai Filmworks,Actas,Original,,"CGDCT, Military, School",12 min. per ep.,PG-13 - Teens 13 or older,44,,,
Grancrest Senki,Record of Grancrest War,7.22,770,3128,312,TV,24,Finished Airing,"Jan 6, 2018 to Jun 23, 2018","Aniplex,       Bandai Namco Entertainment,       Good Smile Company,       BS11,       ABC Animation,       Kinoshita Group Holdings,       Kadokawa,       Cromea,       Sonilude",Aniplex of America,A-1 Pictures,Light novel,"Action, Drama, Fantasy, Romance",Military,23 min. per ep.,R - 17+ (violence & profanity),"1,314",Winter 2018,Saturdays at 00:00 (JST),
Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,,7.22,2823,3129,61,Special,1,Finished Airing,"Jul 23, 2015",Frontier Works,"None found, add some",8bit,Visual novel,Ecchi,,3 min.,R+ - Mild Nudity,62,,,
GS Mikami,Ghost Sweeper Mikami,7.22,5511,3130,14,TV,45,Finished Airing,"Apr 11, 1993 to Mar 6, 1994","None found, add some",Sentai Filmworks,Toei Animation,Manga,"Comedy, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,50,Spring 1993,Sundays at 08:30 (JST),Shounen
Gugure! Kokkuri-san Specials,,7.22,5320,3131,16,Special,11,Finished Airing,"Dec 24, 2014 to May 27, 2015","None found, add some",Sentai Filmworks,TMS Entertainment,4-koma manga,"Comedy, Romance, Supernatural",,3 min. per ep.,PG-13 - Teens 13 or older,14,,,Shounen
Harmonie,,7.22,2885,3132,58,Movie,1,Finished Airing,"Mar 1, 2014","None found, add some","None found, add some","Studio Rikka,       Ultra Super Pictures",Original,Drama,"Psychological, School",25 min.,PG-13 - Teens 13 or older,148,,,
Hataraku Saibou: Kaze Shoukougun,Cells at Work!: The Common Cold,7.22,3221,3133,47,Special,1,Finished Airing,"Dec 27, 2018","None found, add some",Aniplex of America,David Production,Manga,Comedy,"Educational, Medical",23 min.,PG-13 - Teens 13 or older,9,,,Shounen
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,,7.22,10182,3134,2,Movie,1,Finished Airing,"Mar 20, 2021","None found, add some","None found, add some",Toei Animation,Original,"Action, Fantasy",Mahou Shoujo,1 hr. 9 min.,G - All Ages,6,,,
Inferno Cop,,7.22,2051,3135,103,ONA,13,Finished Airing,"Dec 25, 2012 to Mar 19, 2013",CoMix Wave Films,"None found, add some",Trigger,Original,"Action, Comedy",Gag Humor,3 min. per ep.,R - 17+ (violence & profanity),"1,128",,,
Keroro Gunsou Movie 1,Sergeant Frog Movie,7.22,7541,3137,6,Movie,1,Finished Airing,"Mar 11, 2006","None found, add some","None found, add some",Sunrise,Manga,"Comedy, Sci-Fi",,59 min.,PG - Children,16,,,Shounen
Inukami!,,7.22,2615,3136,70,TV,26,Finished Airing,"Apr 6, 2006 to Sep 28, 2006","Starchild Records,       Yomiko Advertising,       ASCII Media Works",Discotek Media,Seven Arcs,Light novel,"Comedy, Romance, Supernatural, Ecchi",,23 min. per ep.,PG-13 - Teens 13 or older,204,Spring 2006,Unknown,
Kidou Senshi Gundam Thunderbolt 2nd Season,Mobile Suit Gundam Thunderbolt 2nd Season,7.22,4580,3138,23,ONA,4,Finished Airing,"Mar 24, 2017 to Jul 14, 2017","None found, add some","None found, add some",Sunrise,Manga,"Action, Drama, Sci-Fi","Mecha, Military, Space",21 min. per ep.,R - 17+ (violence & profanity),23,,,
Kyoushoku Soukou Guyver (2005),Guyver: The Bioboosted Armor,7.22,4570,3140,23,TV,26,Finished Airing,"Aug 6, 2005 to Feb 18, 2006","Kadokawa Pictures Japan,       Imagine","ADV Films,       Funimation",OLM,Manga,"Action, Horror, Sci-Fi","Gore, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,157,Summer 2005,Saturdays at 19:00 (JST),Shounen
Lupin III (2015) Specials,Lupin the Third Part 4 Specials,7.22,6832,3141,8,Special,2,Finished Airing,"Sep 6, 2015 to Nov 22, 2015",TMS Music,Discotek Media,"TMS Entertainment,       Telecom Animation Film",Manga,"Action, Adventure, Comedy",Adult Cast,25 min. per ep.,PG-13 - Teens 13 or older,4,,,Seinen
Kuroko no Basket: Oshaberi Demo Shimasen ka,,7.22,4392,3139,25,Special,1,Finished Airing,"Dec 25, 2014","None found, add some","None found, add some",Production I.G,Manga,"Comedy, Sports","School, Team Sports",16 min.,PG-13 - Teens 13 or older,7,,,Shounen
Mayo Chiki!,,7.22,453,3142,496,TV,13,Finished Airing,"Jul 8, 2011 to Sep 30, 2011","Starchild Records,       Media Factory,       TBS,       DAX Production,       PRA,       RAY",Sentai Filmworks,feel.,Light novel,"Comedy, Romance, Ecchi","Crossdressing, Harem, School",24 min. per ep.,R+ - Mild Nudity,"1,890",Summer 2011,Fridays at 01:55 (JST),
Midori no Hibi,Midori Days,7.22,1404,3143,169,TV,13,Finished Airing,"Apr 4, 2004 to Jun 27, 2004","Bandai Visual,       Lantis","Media Blasters,       NYAV Post",Pierrot,Manga,"Comedy, Drama, Romance, Ecchi","Delinquents, School",24 min. per ep.,R+ - Mild Nudity,652,Spring 2004,Unknown,Shounen
Mix: Meisei Story,MIX,7.22,4408,3144,25,TV,24,Finished Airing,"Apr 6, 2019 to Sep 28, 2019","Shogakukan-Shueisha Productions,       Yomiuri Telecasting",Funimation,OLM,Manga,"Drama, Romance, Sports","School, Team Sports",23 min. per ep.,PG-13 - Teens 13 or older,71,Spring 2019,Saturdays at 17:30 (JST),Shounen
Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,Wolf Girl & Black Prince OVA,7.22,2973,3146,55,OVA,1,Finished Airing,"Apr 24, 2015",VAP,"None found, add some",TYO Animations,Manga,"Comedy, Romance",School,23 min.,PG-13 - Teens 13 or older,52,,,Shoujo
Needless,,7.22,1607,3145,143,TV,24,Finished Airing,"Jul 3, 2009 to Dec 11, 2009","Avex Entertainment,       Lantis",Sentai Filmworks,Madhouse,Manga,"Action, Comedy, Sci-Fi, Ecchi",Super Power,24 min. per ep.,R - 17+ (violence & profanity),532,Summer 2009,Fridays at 01:30 (JST),Seinen
Osomatsu-san: Ouma de Kobanashi,,7.22,6886,3147,8,TV Special,1,Finished Airing,"Dec 13, 2016",Avex Pictures,"None found, add some",Pierrot,Manga,"Comedy, Sports","Gag Humor, Parody",24 min.,R - 17+ (violence & profanity),6,,,
PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,,7.22,10700,3148,2,Movie,1,Finished Airing,"Mar 12, 2016","None found, add some","None found, add some",Tatsunoko Production,Game,Slice of Life,"Idols (Female), Music, School",1 hr. 12 min.,PG - Children,7,,,
Saiunkoku Monogatari Recaps,,7.22,8527,3149,5,Special,9,Finished Airing,"Mar 1, 2007 to Mar 24, 2007","None found, add some","None found, add some",Madhouse,Light novel,"Adventure, Fantasy, Romance","Historical, Reverse Harem",25 min. per ep.,PG-13 - Teens 13 or older,6,,,Shoujo
Kaitou Joker 3rd Season,JOKER 3rd Season,7.21,8200,3150,5,TV,13,Finished Airing,"Apr 4, 2016 to Jun 27, 2016","Vega Entertainment,       Asatsu DK,       Kids Station,       Half H.P Studio,       Tokyo MX","None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Mystery",,24 min. per ep.,PG - Children,14,Spring 2016,Mondays at 19:00 (JST),Kids
