Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Coluboccoro,,5.54,10969,11450,2,OVA,1,Finished Airing,2007,"None found, add some","None found, add some",Kenji Studio,Original,"Fantasy, Sci-Fi",,29 min.,G - All Ages,2,,,
DC Super Heroes vs Taka no Tsumedan,,5.54,12512,11451,1,Movie,1,Finished Airing,"Oct 21, 2017","None found, add some","None found, add some",DLE,Other,Comedy,"Parody, Super Power",1 hr. 44 min.,G - All Ages,1,,,
Exper Zenon,,5.54,10888,11452,2,OVA,1,Finished Airing,"Sep 27, 1991",Victor Entertainment,"None found, add some",Studio Fantasia,Original,"Action, Sci-Fi",,1 hr.,R+ - Mild Nudity,2,,,
Gamba: Gamba to Nakama-tachi,Air Bound,5.54,14246,11453,833,Movie,1,Finished Airing,"Oct 10, 2015","None found, add some","None found, add some",Shirogumi,Novel,Adventure,Anthropomorphic,1 hr. 34 min.,PG - Children,2,,,Kids
Ganbare! Marine Kid,Marine Boy,5.54,14964,11454,671,TV,13,Finished Airing,"Oct 6, 1966 to Dec 26, 1966","TBS,       Tele-Cartoon Japan","None found, add some","None found, add some",Unknown,"Action, Adventure, Sci-Fi",,25 min. per ep.,PG - Children,0,Fall 1966,Unknown,Kids
Gavora,,5.54,16347,11455,483,Movie,1,Finished Airing,1989,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,4 min.,R+ - Mild Nudity,1,,,
Haipa Bei Peng Chu de Nuhai,A Girl Who’s Afraid Of Touching People,5.54,19333,11456,265,Movie,1,Finished Airing,"Jun 17, 2019","None found, add some","None found, add some","None found, add some",Original,Drama,,4 min.,PG-13 - Teens 13 or older,0,,,
Hand Shakers: Go ago Go,,5.54,7233,11457,7,Special,1,Finished Airing,"Jul 26, 2017","None found, add some","None found, add some",GoHands,Original,Action,,23 min.,PG-13 - Teens 13 or older,5,,,
Heya/Keitai,Gestalt,5.54,13296,11458,1,Movie,1,Finished Airing,Jan 1999,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,"Music, Visual Arts",6 min.,G - All Ages,1,,,
Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,,5.54,17550,11459,383,ONA,1,Finished Airing,"Jul 19, 2020","None found, add some","None found, add some",Fukushima Gaina,Original,"Comedy, Slice of Life",,5 min.,PG-13 - Teens 13 or older,0,,,
In the Sea and near a Girl.,,5.54,16397,11460,478,ONA,1,Finished Airing,"Aug 19, 2014","None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,G - All Ages,0,,,
Kerokero Keroppi no Bokutachi no Takaramono,Keroppi in Our Treasure,5.54,15902,11461,533,OVA,1,Finished Airing,"Mar 21, 1994",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,21 min.,G - All Ages,0,,,Kids
Kerokero Keroppi no Bouken: Pink no Kinoko,Keroppi in Find the Pink Mushroom,5.54,15656,11462,561,OVA,1,Finished Airing,"Jun 21, 1993",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,0,,,Kids
Kidou Senshi Gundam ZZ: Gundam Frag.,Mobile Suit Gundam ZZ: Gundam Frag.,5.54,8351,11463,5,OVA,2,Finished Airing,"Sep 25, 2009 to Nov 25, 2009","None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi","Mecha, Military",4 min. per ep.,PG-13 - Teens 13 or older,3,,,
Macross Fufonfia,,5.54,9793,11464,3,ONA,20,Finished Airing,"May 27, 2008 to Oct 8, 2008",flying DOG,"None found, add some",I was a Ballerina,Original,Comedy,Parody,1 min. per ep.,G - All Ages,1,,,
Mahoutsukai Reimeiki Mini Anime,The Dawn of the Witch Mini Anime,5.54,12187,11465,1,ONA,21,Finished Airing,"Mar 19, 2022 to Apr 7, 2022",Tezuka Productions,"None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy",,1 min. per ep.,PG-13 - Teens 13 or older,1,,,
Nodoka Mori no Doubutsu Daisakusen,Back to the Forest,5.54,14847,11467,688,TV Special,1,Finished Airing,"Feb 3, 1980","None found, add some","None found, add some",Nippon Animation,Unknown,Fantasy,,1 hr. 8 min.,G - All Ages,0,,,
Man with a Mission The Animation,,5.54,15185,11466,631,ONA,6,Finished Airing,"Mar 16, 2020 to Apr 15, 2020",Tower Records,"None found, add some","None found, add some",Original,Comedy,Music,3 min. per ep.,PG-13 - Teens 13 or older,1,,,
Osaru no Monkichi no Kin no Ono Gin no Ono,Monkichi the Monkey in The Gold Axe and the Silver Axe,5.54,16706,11468,447,OVA,1,Finished Airing,"Sep 21, 2001",Sanrio,"None found, add some","None found, add some",Unknown,,,10 min.,G - All Ages,0,,,Kids
PES: Peace Eco Smile,PES: Peace Eco Smiles,5.54,9360,11469,3,ONA,7,Finished Airing,"May 25, 2012 to Aug 17, 2012","None found, add some","None found, add some",Studio 4°C,Original,"Sci-Fi, Slice of Life","Racing, Space",3 min. per ep.,G - All Ages,0,,,
School Days: Magical Heart Kokoro-chan,,5.54,3349,11470,44,OVA,1,Finished Airing,"Mar 26, 2008","Avex Entertainment,       Marvelous Entertainment,       Lantis,       Pony Canyon",Discotek Media,TNK,Visual novel,"Comedy, Ecchi",Parody,24 min.,R+ - Mild Nudity,23,,,
Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,,5.54,13086,11471,1,Special,1,Finished Airing,2000,Bandai Visual,"None found, add some",Sunrise,Novel,"Comedy, Sci-Fi",Space,6 min.,PG-13 - Teens 13 or older,0,,,
"Kanojo, Okarishimasu Petit Special",Rent-a-Girlfriend Petit Special,5.53,10695,11472,2,Special,1,Finished Airing,"Jan 27, 2021",Jinnan Studio,"None found, add some",AQUA ARIS,Manga,Comedy,,52 sec.,PG-13 - Teens 13 or older,3,,,
Kidou Senshi SD Gundam Mk-IV Special,Mobile Suit SD Gundam Mk-IV Special,5.53,15585,11473,572,Special,1,Finished Airing,"Sep 25, 1990","None found, add some","None found, add some","None found, add some",Original,"Action, Comedy, Sci-Fi","Mecha, Parody",7 min.,PG-13 - Teens 13 or older,0,,,
"Letchu, Getchu, Saru Getchu",,5.53,15699,11474,556,TV,76,Finished Airing,"Apr 8, 2002 to Sep 30, 2002","None found, add some","None found, add some","None found, add some",Game,Comedy,,45 sec. per ep.,PG - Children,1,Spring 2002,Unknown,
Moonrakers,,5.53,11512,11475,1,ONA,1,Finished Airing,"Apr 15, 2014","None found, add some","None found, add some",Pierrot,Manga,"Drama, Sci-Fi",Space,2 min.,R - 17+ (violence & profanity),1,,,
Nengajou 2021: Mugen Shougatsu,,5.53,13699,11476,979,ONA,1,Finished Airing,"Jan 2, 2021","None found, add some","None found, add some","None found, add some",Original,Slice of Life,Music,2 min.,G - All Ages,1,,,
Ohayou Ninja-tai Gatchaman,,5.53,13955,11477,906,TV,475,Finished Airing,"Apr 18, 2011 to Mar 29, 2013",Oddjob,"None found, add some",Kate Arrow,Unknown,Comedy,Parody,1 min. per ep.,G - All Ages,1,Spring 2011,Unknown,
Onara Gorou,Onara Goro,5.53,5483,11478,14,TV,13,Finished Airing,"Jul 3, 2016 to Sep 24, 2016","None found, add some","None found, add some",ILCA,Original,Comedy,Gag Humor,3 min. per ep.,PG - Children,83,Summer 2016,Sundays at Unknown,
Onna Senshi Efe & Jira: Gude no Monshou,Gude Crest: The Emblem of Gude,5.53,10981,11479,2,Movie,1,Finished Airing,"Jun 23, 1990","None found, add some",ADV Films,J.C.Staff,Light novel,"Adventure, Fantasy",,45 min.,PG-13 - Teens 13 or older,1,,,
Pâtisserie no Monster,Patissier Monster,5.53,15915,11480,532,ONA,4,Finished Airing,"Apr 26, 2016 to Jul 28, 2016",Craftar Studios,"None found, add some",dwarf,Picture book,Slice of Life,,1 min. per ep.,G - All Ages,0,,,
Planzet,,5.53,9166,11481,4,Movie,1,Finished Airing,"May 22, 2010","Media Factory,       CoMix Wave Films",Sentai Filmworks,"None found, add some",Original,"Action, Sci-Fi",Mecha,53 min.,PG-13 - Teens 13 or older,3,,,
Schoolyard,,5.53,14669,11483,731,Special,1,Finished Airing,"Dec 7, 2018","None found, add some","None found, add some",Suspenders,Original,Avant Garde,Music,45 sec.,G - All Ages,1,,,
Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,5.53,6140,11482,11,TV,11,Finished Airing,"Jan 9, 2019 to Mar 27, 2019","Sotsu,       AT-X,       Tokyo MX,       Exit Tunes,       Radio Osaka,       Rakuten,       Cloud22",Funimation,"Kinema Citrus,       Ascension,       Creators in Pack,       Zero-G",4-koma manga,Comedy,,5 min. per ep.,PG-13 - Teens 13 or older,19,Winter 2019,Wednesdays at 01:00 (JST),Seinen
