Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Yan Wang: Guai Hualang,,6.25,13490,8204,1,ONA,12,Finished Airing,"Sep 19, 2021 to Nov 21, 2021",,,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,7 min. per ep.,PG-13 - Teens 13 or older,3,
Ai no Senshi Rainbowman,,6.25,12182,8205,1,TV,22,Finished Airing,"Oct 10, 1982 to Mar 27, 1983",Fall 1982,Unknown,"None found, add some","None found, add some",Tsuchida Productions,Other,"Action, Adventure, Sci-Fi",Mecha,25 min. per ep.,PG-13 - Teens 13 or older,6,
Air Recap,Air: Memories,6.25,7338,8206,7,Special,1,Finished Airing,01-Apr-05,,,"None found, add some",ADV Films,Kyoto Animation,Visual novel,"Drama, Romance, Supernatural",,22 min.,PG-13 - Teens 13 or older,4,
Akage no Anne Specials,,6.25,12661,8207,1,TV Special,2,Finished Airing,"Feb 11, 2001 to 2001",,,BS Fuji,"None found, add some",Nippon Animation,Unknown,Drama,Historical,45 min. per ep.,G - All Ages,1,
Arata naru Sekai: World's/Start/Load/End,World's End,6.25,4831,8208,20,OVA,1,Finished Airing,20-Oct-12,,,"Aniplex,       Kadokawa Shoten,       ASCII Media Works","None found, add some",Madhouse,Original,Sci-Fi,Time Travel,30 min.,PG-13 - Teens 13 or older,20,
Asobi ni Iku yo!: Asobi ni Oide - Owari,,6.25,6097,8209,11,Special,1,Finished Airing,15-Jun-11,,,"None found, add some","None found, add some",AIC PLUS+,Light novel,Comedy,,16 sec.,PG-13 - Teens 13 or older,10,
Astroganger,,6.25,11844,8210,1,TV,26,Finished Airing,"Oct 4, 1972 to Mar 28, 1973",Fall 1972,Unknown,Knack Productions,Discotek Media,Toei Animation,Unknown,"Action, Sci-Fi",Mecha,24 min. per ep.,G - All Ages,6,
Barbapapa,,6.25,10141,8211,2,TV,45,Finished Airing,"Oct 13, 1974 to Sep 28, 1975",Fall 1974,Unknown,KSS,"None found, add some",Topcraft,Picture book,"Comedy, Fantasy",,5 min. per ep.,PG - Children,8,
Biohazard: Infinite Darkness,,6.25,5263,8212,16,ONA,4,Finished Airing,08-Jul-21,,,"Capcom,       Netflix","None found, add some","TMS Entertainment,       Quebico",Game,"Action, Horror, Sci-Fi",,26 min. per ep.,R - 17+ (violence & profanity),34,
Blassreiter: Navi,,6.25,8985,8213,4,Special,1,Finished Airing,22-Jun-08,,,"None found, add some","None found, add some",Gonzo,Original,"Action, Drama, Sci-Fi",Mecha,18 min.,R - 17+ (violence & profanity),1,
Bouken Yuuki Pluster World,Adventure Hero Pluster World,6.25,13053,8214,1,TV,52,Finished Airing,"Apr 3, 2003 to Mar 25, 2004",Spring 2003,Thursdays at 18:00 (JST),TV Tokyo,"None found, add some","Actas,       Brain's Base",Original,"Action, Adventure, Sci-Fi",,24 min. per ep.,G - All Ages,4,
Bubuki Buranki,BBK/BRNK,6.25,2548,8215,72,TV,12,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,Saturdays at 22:00 (JST),"Dentsu,       AT-X,       Ultra Super Pictures,       Sony Music Communications,       Bushiroad,       Sammy,       Kadokawa Media (Taiwan),       Tose,       Kadokawa","None found, add some",SANZIGEN,Original,"Action, Drama, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,96,
Cosmos Trailer,,6.25,13220,8216,1,ONA,1,Finished Airing,06-Jun-19,,,"Half H.P Studio,       Flat Studio","None found, add some",A-1 Pictures,Original,Slice of Life,Music,2 min.,,0,
Duel Masters Cross,,6.25,10839,8217,2,TV,100,Finished Airing,"Apr 5, 2008 to Mar 27, 2010",Spring 2008,Unknown,"None found, add some","None found, add some",Shogakukan Music & Digital Entertainment,Original,"Action, Adventure, Comedy, Fantasy",,10 min. per ep.,PG-13 - Teens 13 or older,2,Kids
Eureka Seven AO: Jungfrau no Hanabana-tachi,,6.25,6191,8218,10,OVA,1,Finished Airing,20-Sep-12,,,Bandai Visual,Funimation,Bones,Manga,"Action, Adventure, Drama, Sci-Fi",Mecha,31 min.,PG-13 - Teens 13 or older,2,
Gag Manga Biyori: Jump Festa 2002 Special,,6.25,13353,8219,1,Special,1,Finished Airing,2002,,,DAX Production,"None found, add some","None found, add some",Manga,Comedy,,12 min.,PG-13 - Teens 13 or older,0,
Gamera VS Kozamera,,6.25,14660,8220,735,ONA,1,Finished Airing,20-Sep-23,,,"None found, add some","None found, add some",ENGI,Other,Comedy,Anthropomorphic,1 min.,G - All Ages,1,
Genmu Senki Leda,Fantastic Adventure Of Yohko: Leda,6.25,7033,8221,8,OVA,1,Finished Airing,01-Mar-85,,,TOHO,Nozomi Entertainment,Kaname Productions,Original,"Action, Adventure, Fantasy, Sci-Fi","Isekai, Mecha",1 hr. 10 min.,PG-13 - Teens 13 or older,14,
Himitsu no AiPri,,6.25,10911,8222,2,TV,Unknown,Currently Airing,"Apr 7, 2024 to ?",Spring 2024,Sundays at 10:00 (JST),"None found, add some","None found, add some","OLM,       Dongwoo A&E",Game,,"Idols (Female), Music",23 min.,PG - Children,11,
Ikkyuu-san (1978),,6.25,13927,8223,911,TV,26,Finished Airing,"Apr 10, 1978 to Oct 23, 1978",Spring 1978,Unknown,"None found, add some","None found, add some",Nippon Animation,Unknown,Sports,"School, Team Sports",23 min. per ep.,PG-13 - Teens 13 or older,2,Shounen
Jetter Mars,,6.25,11517,8224,1,TV,27,Finished Airing,"Feb 3, 1977 to Sep 15, 1977",Winter 1977,Unknown,"Madhouse,       Fuji TV,       Tezuka Productions","None found, add some",Toei Animation,Original,"Action, Drama, Sci-Fi",,23 min. per ep.,G - All Ages,5,
AD Police,AD Police Files,6.24,4969,8225,19,OVA,3,Finished Airing,"May 25, 1990 to Nov 22, 1990",,,"Youmex,       Bandai",AnimEigo,"AIC,       Artmic",Original,"Action, Adventure, Horror, Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Gore, Mecha, Psychological",27 min. per ep.,R+ - Mild Nudity,27,
Ai Tenshi Densetsu Wedding Peach Specials,,6.24,11812,8226,1,Special,2,Finished Airing,Nov-95,,,"Nihon Ad Systems,       Studio Jack","None found, add some",KSS,Unknown,"Adventure, Comedy, Romance",,10 min. per ep.,G - All Ages,2,Shoujo
Akichi Asobi: Playground,PLAYGROUND,6.24,12068,8227,1,Movie,1,Finished Airing,2013,,,Geidai Animation,"None found, add some","None found, add some",Original,"Drama, Fantasy",,5 min.,G - All Ages,1,
Amefuri Kozou,,6.24,10780,8228,2,OVA,1,Finished Airing,24-Dec-83,,,"None found, add some","None found, add some",Tezuka Productions,Manga,"Fantasy, Supernatural",,24 min.,G - All Ages,6,
Appaga Piryohae,,6.24,12879,8229,1,Movie,1,Finished Airing,2005,,,CoMix Wave Films,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,PG - Children,1,
Appleseed XIII Remix Movie 1: Yuigon,,6.24,8849,8230,4,Movie,1,Finished Airing,13-Jun-11,,,"None found, add some",Funimation,"Production I.G,       Jinnis Animation Studios",Original,"Action, Mystery, Sci-Fi","Detective, Mecha, Military",1 hr. 24 min.,R - 17+ (violence & profanity),5,
Bakugan Battle Brawlers: Mechtanium Surge,Bakugan: Mechtanium Surge,6.24,3268,8231,46,ONA,46,Finished Airing,Sep 2018 to 2018,,,"None found, add some",Nelvana,TMS Entertainment,Original,"Action, Adventure, Fantasy",Strategy Game,24 min. per ep.,G - All Ages,68,
Calimero,,6.24,9061,8232,4,TV,45,Finished Airing,"Oct 15, 1974 to Sep 30, 1975",Fall 1974,Unknown,"None found, add some","None found, add some",Toei Animation,Other,Comedy,,25 min. per ep.,G - All Ages,5,
Domo TV,,6.24,11968,8233,1,TV,26,Finished Airing,2008,?,Unknown,"NHK,       Comma Studio","None found, add some",dwarf,Other,Comedy,,2 min. per ep.,G - All Ages,4,
DS Anime Soushuuhen '98,,6.24,15081,8234,648,OVA,1,Finished Airing,1998,,,"Studio Compile,       Studio Carbuncle","None found, add some","None found, add some",Game,"Comedy, Fantasy",,21 min.,G - All Ages,6,
Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai - Dai Bounen Otanoshimikai 2023,Fate/Grand Order: You've Lost Ritsuka Fujimaru,6.24,12250,8235,1,TV Special,7,Finished Airing,31-Dec-23,,,"None found, add some","None found, add some",DLE,Manga,Comedy,,5 min. per ep.,PG-13 - Teens 13 or older,0,
"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",The Highschool Life of a Fudanshi Special,6.24,8099,8236,5,Special,1,Finished Airing,14-Oct-16,,,DAX Production,"None found, add some",EMT Squared,4-koma manga,Comedy,"Otaku Culture, School",4 min.,PG-13 - Teens 13 or older,3,Josei
"Fukarai-chou, Tunnel Roji no Otoko",Man In The Tunnel Alley,6.24,14644,8237,737,ONA,1,Finished Airing,2008,,,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Sci-Fi",,4 min.,PG-13 - Teens 13 or older,2,
Fuusen Shoujo Temple-chan,Temple the Balloonist,6.24,14720,8238,715,TV,26,Finished Airing,"Oct 1, 1977 to Mar 25, 1978",Fall 1977,Unknown,Harmony Gold,"None found, add some",Tatsunoko Production,Original,"Adventure, Comedy",,25 min. per ep.,G - All Ages,0,Kids
Genei wo Kakeru Taiyou: Fumikomenai Kokoro,,6.24,7246,8239,7,Special,1,Finished Airing,16-Nov-13,,,Aniplex,"None found, add some",AIC,Original,,Mahou Shoujo,24 min.,R - 17+ (violence & profanity),3,
Ginga no Uo Ursa Minor Blue,,6.24,9433,8240,3,OVA,1,Finished Airing,21-May-93,,,"Ai ga areba Daijobu,       Tamura Shigeru Studio,       Project Team Sarah","None found, add some","None found, add some",Unknown,"Award Winning, Fantasy",,23 min.,PG - Children,9,Kids
Haiyoru! Nyaruani: Remember My Love(craft-sensei),Haiyoru! Nyaruani: Remember My Mr. Lovecraft,6.24,4130,8241,29,TV,11,Finished Airing,"Dec 11, 2010 to Feb 26, 2011",Winter 2011,Unknown,SoftBank Creative,"None found, add some",DLE,Light novel,"Comedy, Sci-Fi",,4 min. per ep.,PG-13 - Teens 13 or older,8,
Hametsu no Oukoku,The Kingdoms of Ruin,6.24,1359,8242,176,TV,12,Finished Airing,"Oct 7, 2023 to Dec 23, 2023",Fall 2023,Saturdays at 01:53 (JST),"Mainichi Broadcasting System,       Nikkatsu,       Mag Garden,       RAY,       Nichion,       arma bianca,       NetEase,       CTW","None found, add some",Yokohama Animation Lab,Manga,"Action, Drama, Fantasy, Sci-Fi",Gore,24 min. per ep.,R - 17+ (violence & profanity),912,Shounen
Isuca: Gokuraku,,6.24,4613,8243,22,OVA,1,Finished Airing,26-Aug-15,,,"DAX Production,       MAGES.","None found, add some",Arms,Manga,"Action, Comedy, Romance, Supernatural, Ecchi","Harem, Mythology, School",23 min.,R+ - Mild Nudity,10,Seinen
Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Haré+Guu: Movie Special - The Illusive Pilot Film,6.24,13279,8244,1,Special,1,Finished Airing,21-Dec-02,,,Bandai Visual,Funimation,Shin-Ei Animation,Manga,Comedy,,4 min.,PG-13 - Teens 13 or older,0,
Juusenshi Gulkeeva,Wild Knights Gulkeeva,6.24,10485,8245,2,TV,26,Finished Airing,"Apr 4, 1995 to Sep 26, 1995",Spring 1995,Tuesdays at 18:00 (JST),TV Tokyo Music,"None found, add some",Sunrise,Original,"Action, Fantasy","Mecha, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,0,
Kanashiki Debu Neko-chan,,6.24,9879,8246,3,TV,10,Finished Airing,"Dec 6, 2021 to Dec 17, 2021",Fall 2021,Mondays at 00:30 (JST),"NHK,       NHK Enterprises","None found, add some",Cyclone Graphics,Other,Slice of Life,Pets,3 min. per ep.,G - All Ages,40,
Ketsuekigata-kun! 4,,6.24,9586,8247,3,TV,12,Finished Airing,"Jan 12, 2016 to Mar 29, 2016",Winter 2016,Tuesdays at 01:08 (JST),"None found, add some","None found, add some","feel.,       Zexcs,       Assez Finaud Fabric",Web manga,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,2,
Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,,6.24,7485,8248,6,Special,4,Finished Airing,"Jul 26, 2013 to Sep 24, 2014",,,Bandai Visual,Funimation,Production I.G,Manga,Sci-Fi,Mecha,3 min. per ep.,PG-13 - Teens 13 or older,1,
Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP Even at Level 1,6.24,1944,8249,111,TV,12,Finished Airing,"Jul 8, 2023 to Sep 23, 2023",Summer 2023,Saturdays at 22:00 (JST),"Kodansha,       Tokyo MX,       Amusement Media Academy,       Crunchyroll,       Production Ace,       BS NTV","None found, add some",Maho Film,Light novel,Fantasy,"Harem, Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,293,
Love Live! Sunshine!! Photo Session,,6.24,10538,8250,2,Movie,10,Finished Airing,04-Jan-19,,,"None found, add some","None found, add some",Sunrise,Original,Comedy,Idols (Female),4 min. per ep.,PG-13 - Teens 13 or older,0,
Macross F: Choujikuu Gekijou,,6.24,9637,8251,3,OVA,1,Finished Airing,03-Feb-11,,,"None found, add some","None found, add some",Satelight,Original,"Comedy, Slice of Life",,2 min.,G - All Ages,0,
Maken-Ki! Two Specials,,6.24,4312,8252,26,Special,5,Finished Airing,"Mar 28, 2014 to Jul 25, 2014",,,"None found, add some","None found, add some",Xebec,Manga,Ecchi,,4 min. per ep.,R+ - Mild Nudity,16,Shounen
Megami Kouhosei Special Curriculum,,6.24,8713,8253,4,OVA,1,Finished Airing,25-May-02,,,Bandai Visual,Discotek Media,Xebec,Manga,"Action, Sci-Fi","Mecha, Military, Space",23 min.,PG-13 - Teens 13 or older,1,
Nuwa Chengzhang Riji,,6.24,8311,8254,5,ONA,30,Finished Airing,"Apr 12, 2016 to Nov 1, 2016",,,"Tencent Penguin Pictures,       China Literature Limited","None found, add some",B.CMAY PICTURES,Novel,"Comedy, Fantasy",,8 min. per ep.,PG-13 - Teens 13 or older,9,
Robot Town Sagami 2028,,6.24,13580,8255,1,ONA,1,Finished Airing,12-Apr-16,,,Tezuka Productions,"None found, add some","None found, add some",Original,Drama,,8 min.,G - All Ages,0,
Silent Möbius: The Motion Picture,,6.24,8166,8256,5,Movie,1,Finished Airing,17-Aug-91,,,"Kadokawa Shoten,       Imagica,       Pioneer LDC,       Half H.P Studio,       Tokyu Recreation",Bandai Entertainment,AIC,Manga,"Adventure, Sci-Fi, Supernatural",,53 min.,R+ - Mild Nudity,4,
Sore Ike! Anpanman: Yomigaere Bananajima,Anpanman: Revive Banana Island!,6.24,15177,8257,633,Movie,1,Finished Airing,07-Jul-12,,,"None found, add some","None found, add some",TMS Entertainment,Unknown,"Adventure, Comedy, Fantasy",Super Power,46 min.,PG - Children,1,Kids
Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,,6.24,15147,8258,638,Movie,1,Finished Airing,17-Jul-04,,,Tokyo Movie Shinsha,"None found, add some","None found, add some",Unknown,"Comedy, Fantasy",,51 min.,PG - Children,1,Kids
Sougen no Shoujo Laura,"Laura, Girl of the Prairies",6.24,12644,8259,1,TV,26,Finished Airing,"Oct 7, 1975 to Mar 30, 1976",Fall 1975,Unknown,"None found, add some","None found, add some",Nippon Animation,Other,Adventure,Historical,24 min. per ep.,G - All Ages,0,
Souten no Ken Specials,,6.24,10330,8260,2,Special,4,Finished Airing,"May 24, 2007 to Jun 14, 2007",,,TV Asahi,"None found, add some",APPP,Manga,Action,"Historical, Martial Arts",30 min. per ep.,R - 17+ (violence & profanity),1,Shounen
Tetsuko no Tabi,,6.24,10357,8261,2,TV,13,Finished Airing,"Jun 24, 2007 to Sep 23, 2007",Summer 2007,Unknown,"Shogakukan-Shueisha Productions,       Toei Video,       Tohokushinsha Film Corporation,       Shogakukan","None found, add some",Group TAC,Manga,"Comedy, Slice of Life",,24 min. per ep.,PG-13 - Teens 13 or older,7,Seinen
To Heart 2: Dungeon Travelers,,6.24,8465,8262,5,OVA,2,Finished Airing,"Feb 22, 2012 to Jul 25, 2012",,,"None found, add some","None found, add some",Chaos Project,Game,"Adventure, Comedy, Fantasy, Ecchi",,28 min. per ep.,PG-13 - Teens 13 or older,5,
Tobiuo no Boy wa Byouki desu,,6.24,17139,8263,413,Movie,1,Finished Airing,1982,,,"None found, add some","None found, add some","None found, add some",Picture book,Fantasy,Historical,18 min.,G - All Ages,1,Kids
Toshi wo Totta Wani,The Old Crocodile,6.24,9820,8264,3,Movie,1,Finished Airing,25-Mar-05,,,"None found, add some","None found, add some","Yamamura Animation, Inc.",Picture book,"Award Winning, Drama",,12 min.,G - All Ages,2,
Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,Hamtaro: Ham-Ham Games,6.24,11938,8265,1,OVA,1,Finished Airing,01-Dec-04,,,Shogakukan-Shueisha Productions,"None found, add some",TMS Entertainment,Unknown,"Adventure, Comedy",,40 min.,PG - Children,1,Kids
Yamato Takeru: After War,,6.24,13624,8266,1,OVA,2,Finished Airing,22-Nov-95,,,"None found, add some","None found, add some",Nippon Animation,Original,"Action, Adventure, Fantasy, Sci-Fi","Mecha, Space",23 min. per ep.,PG-13 - Teens 13 or older,0,
Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,,6.24,11653,8267,1,Movie,1,Finished Airing,17-Dec-16,,,"None found, add some","None found, add some",OLM,Game,"Comedy, Supernatural",,1 hr. 30 min.,G - All Ages,3,Kids
Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,Cosmo Warrior Zero - Hunt for Young Harlock,6.24,10374,8268,2,TV Special,2,Finished Airing,21-Jun-02,,,"None found, add some",Media Blasters,Vega Entertainment,Game,"Adventure, Drama, Sci-Fi","Military, Space",24 min. per ep.,PG-13 - Teens 13 or older,1,
Yume no Hoshi no Button Nose,Dream Star Button Nose,6.24,12852,8269,1,TV,26,Finished Airing,"Oct 19, 1985 to Apr 26, 1986",Fall 1985,Saturdays at 19:00 (JST),"TV Asahi,       Sanrio","None found, add some","None found, add some",Original,Adventure,,25 min. per ep.,PG - Children,2,Kids
Zoku Attacker You! Kin Medal e no Michi,,6.24,12707,8270,1,TV,52,Finished Airing,2008,?,Unknown,"None found, add some","None found, add some",Knack Productions,Unknown,"Romance, Sports",Team Sports,23 min. per ep.,G - All Ages,0,
Shikkakumon no Saikyou Kenja,The Strongest Sage with the Weakest Crest,6.23,988,8271,249,TV,12,Finished Airing,"Jan 8, 2022 to Mar 26, 2022",Winter 2022,Saturdays at 22:00 (JST),"Square Enix,       NBCUniversal Entertainment Japan,       Medicos Entertainment,       Sammy,       GREE,       Good Smile Film,       SB Creative","None found, add some",J.C.Staff,Light novel,"Action, Adventure, Fantasy",Reincarnation,23 min. per ep.,PG-13 - Teens 13 or older,"1,183",
Shishang Zui Qiang Nan Zhujiao,The Strongest Male Hero Ever,6.23,13639,8272,995,ONA,48,Finished Airing,"Jun 5, 2022 to Oct 23, 2022",,,"None found, add some","None found, add some",Ruo Hong Culture,Unknown,"Action, Fantasy",Martial Arts,8 min. per ep.,PG-13 - Teens 13 or older,0,
Shu Ling Ji,,6.23,14723,8273,715,ONA,30,Finished Airing,"Sep 10, 2019 to Dec 20, 2019",,,"None found, add some","None found, add some",Suoyi Technology,Web novel,,Martial Arts,10 min. per ep.,PG-13 - Teens 13 or older,2,
Silent Möbius 2,,6.23,9266,8274,3,Movie,1,Finished Airing,18-Jul-92,,,"Kadokawa Shoten,       Victor Entertainment,       Imagica,       Pioneer LDC,       Half H.P Studio,       Streamline Pictures",Bandai Entertainment,AIC,Manga,"Adventure, Fantasy, Sci-Fi",Mythology,58 min.,PG-13 - Teens 13 or older,3,Seinen
Street Fighter IV: Aratanaru Kizuna,Street Fighter IV: The Ties That Bind,6.23,6853,8275,8,OVA,1,Finished Airing,12-Feb-09,,,"Capcom,       Code","None found, add some",Studio 4°C,Game,"Action, Adventure",,1 hr. 5 min.,PG-13 - Teens 13 or older,7,
Submarine Super 99,,6.23,10533,8276,2,TV,13,Finished Airing,"May 8, 2003 to Jul 31, 2003",Spring 2003,Unknown,"TV Tokyo,       Pony Canyon,       AT-X,       Tsuburaya Productions","Enoki Films,       Discotek Media",Vega Entertainment,Manga,"Action, Adventure, Sci-Fi",Military,24 min. per ep.,PG-13 - Teens 13 or older,1,Shounen
Super Bikkuriman,,6.23,13507,8277,1,TV,44,Finished Airing,"May 17, 1992 to Apr 4, 1993",Spring 1992,Sundays at 08:30 (JST),"None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Comedy, Fantasy, Sci-Fi",Mythology,24 min. per ep.,G - All Ages,2,
Tenamonya Voyagers,,6.23,8185,8278,5,OVA,4,Finished Airing,"Jun 25, 1999 to Dec 18, 1999",,,Bandai Visual,Bandai Entertainment,Pierrot,Original,"Adventure, Comedy, Sci-Fi, Ecchi",Mecha,30 min. per ep.,PG-13 - Teens 13 or older,7,
The iDOLM@STER Cinderella Girls: U149 Recap,,6.23,13979,8279,901,TV Special,1,Finished Airing,25-May-23,,,"None found, add some","None found, add some",CygamesPictures,Web manga,,"Idols (Female), Music",23 min.,PG-13 - Teens 13 or older,1,
The iDOLM@STER Shiny Colors,,6.23,7035,8280,8,TV,12,Currently Airing,"Apr 6, 2024 to Jun 22, 2024",Spring 2024,Saturdays at 01:23 (JST),Bandai Namco Entertainment,"None found, add some",Polygon Pictures,Game,,"Idols (Female), Music",24 min. per ep.,PG-13 - Teens 13 or older,46,
Togainu no Chi,,6.23,2258,8281,89,TV,12,Finished Airing,"Oct 8, 2010 to Dec 23, 2010",Fall 2010,Unknown,"Aniplex,       Picture Magic,       Lantis,       Mainichi Broadcasting System,       Movic,       Nitroplus",Aniplex of America,A-1 Pictures,Visual novel,"Action, Boys Love, Sci-Fi, Suspense","Gore, Survival",24 min. per ep.,R - 17+ (violence & profanity),364,
Tong Meng Zhi Lu,Pokémon: Journey of One Dream,6.23,17146,8282,412,ONA,1,Finished Airing,28-Feb-23,,,"None found, add some","None found, add some","None found, add some",Game,"Action, Adventure, Fantasy",,11 min.,PG - Children,1,Kids
12-sai.,Age 12,6.23,5580,8283,14,OVA,8,Finished Airing,"Apr 3, 2014 to Jan 3, 2015",,,Half H.P Studio,"None found, add some",SynergySP,Manga,Romance,School,11 min. per ep.,PG - Children,18,Shoujo
Andersen Monogatari (TV),,6.23,12445,8284,1,TV,52,Finished Airing,"Jan 3, 1971 to Dec 26, 1971",Winter 1971,Sundays at 19:30 (JST),"Mushi Production,       Fuji TV","None found, add some","None found, add some",Unknown,"Drama, Fantasy",,24 min. per ep.,PG - Children,1,Kids
Animentary: Ketsudan,,6.23,11692,8285,1,TV,25,Finished Airing,"Apr 3, 1971 to Sep 25, 1971",Spring 1971,Unknown,"None found, add some","None found, add some",Tatsunoko Production,Unknown,,"Historical, Military",25 min. per ep.,,7,
AOTU Shijie 2,,6.23,15055,8286,653,ONA,20,Finished Airing,"Oct 31, 2017 to Feb 18, 2018",,,"None found, add some","None found, add some",7doc,Web manga,"Action, Adventure, Fantasy, Sci-Fi",,12 min. per ep.,PG-13 - Teens 13 or older,3,
Babel Nisei,Babel II,6.23,10773,8287,2,TV,39,Finished Airing,"Jan 1, 1973 to Sep 24, 1973",Winter 1973,Unknown,TV Asahi,"None found, add some",Toei Animation,Manga,"Adventure, Sci-Fi, Supernatural",,25 min. per ep.,PG-13 - Teens 13 or older,2,Shounen
Beyblade Burst Gachi,Beyblade Burst Rise,6.23,6263,8288,10,TV,52,Finished Airing,"Apr 5, 2019 to Mar 27, 2020",Spring 2019,Fridays at 16:00 (JST),"TV Tokyo,       d-rights,       ADK Emotions",ADK Emotions NY Inc.,OLM,Manga,"Action, Adventure, Sci-Fi",,14 min. per ep.,PG - Children,51,Kids
Captain Tsubasa no Shouka Sakusen,,6.23,14256,8289,831,OVA,1,Finished Airing,Not available,,,"None found, add some","None found, add some","None found, add some",Manga,Sports,Educational,15 min.,G - All Ages,0,Kids
Chuumon no Ooi Ryouriten (1991),,6.23,8159,8290,5,Movie,1,Finished Airing,1991,,,Sakura Eiga-sha,"None found, add some","None found, add some",Book,"Award Winning, Fantasy, Horror, Supernatural",,19 min.,G - All Ages,3,
Code Geass: Soubou no Oz Picture Drama,Code Geass: Oz the Reflection Picture Drama,6.23,5495,8291,14,OVA,5,Finished Airing,10-Jan-13,,,"None found, add some","None found, add some",Sunrise,Manga,"Action, Drama, Supernatural","Mecha, Military, School",3 min. per ep.,PG-13 - Teens 13 or older,6,
Cookin' Idol Ai! Mai! Main!,,6.23,10397,8292,2,TV,305,Finished Airing,"Mar 30, 2009 to Mar 22, 2013",Spring 2009,Unknown,"NHK,       Nihon Ad Systems","None found, add some",Studio Deen,Original,"Comedy, Gourmet",,6 min. per ep.,PG - Children,6,Kids
Dorimogu Daa!!,Mock & Sweet,6.23,14025,8293,884,TV,49,Finished Airing,"Oct 15, 1986 to Oct 8, 1987",Fall 1986,Unknown,"None found, add some","None found, add some","None found, add some",Unknown,"Adventure, Fantasy",,25 min. per ep.,PG - Children,4,Kids
Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",6.23,11468,8294,1,Movie,1,Finished Airing,13-Mar-83,,,"None found, add some",Discotek Media,Toei Animation,Manga,"Comedy, Sci-Fi",Gag Humor,52 min.,PG-13 - Teens 13 or older,0,Shounen
DT Eightron,,6.23,10339,8295,2,TV,26,Finished Airing,"Apr 18, 1998 to Nov 6, 1998",Spring 1998,Saturdays at 02:45 (JST),Fuji TV,"None found, add some",Sunrise,Original,"Action, Sci-Fi",,25 min. per ep.,PG-13 - Teens 13 or older,8,
Fuuma no Kojirou: Yasha-hen,,6.23,9936,8296,3,OVA,6,Finished Airing,"Jun 1, 1989 to Aug 2, 1989",,,"None found, add some","None found, add some",animate Film,Manga,"Action, Fantasy",Martial Arts,25 min. per ep.,R - 17+ (violence & profanity),2,Shounen
gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,,6.23,13294,8297,1,Movie,1,Finished Airing,27-Sep-14,,,"Pony Canyon,       Tohokushinsha Film Corporation,       Strawberry Meets Pictures,       Tokyo MX,       Bouncy","None found, add some","None found, add some",Original,"Comedy, Fantasy",,1 hr. 1 min.,PG - Children,3,
Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,Spooky Kitarou: The Strongest Ghost Army! Landing in Japan!!,6.23,13762,8298,963,Movie,1,Finished Airing,12-Jul-86,,,"None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Comedy, Fantasy, Horror, Supernatural",,49 min.,G - All Ages,0,
Ginga Hyouryuu Vifam: Kieta 12-nin,,6.23,13655,8299,990,OVA,1,Finished Airing,25-Feb-85,,,"None found, add some","None found, add some",Sunrise,Original,"Adventure, Comedy, Sci-Fi","Mecha, Space",57 min.,G - All Ages,0,
Godzilla 3: Hoshi wo Kuu Mono,Godzilla: The Planet Eater,6.23,3816,8300,34,Movie,1,Finished Airing,09-Nov-18,,,"TOHO,       TOHO animation","None found, add some",Polygon Pictures,Original,"Action, Adventure, Sci-Fi",,1 hr. 30 min.,R - 17+ (violence & profanity),35,
Halloween Pajama,,6.23,16118,8301,510,ONA,1,Finished Airing,31-Oct-22,,,"None found, add some","None found, add some","None found, add some",Manga,Supernatural,Music,7 min.,PG-13 - Teens 13 or older,2,
